Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
15/06/2025 07:35 p. m.,Ordeño,16:51,10.78,2,,,TD,TD,1,,0.48,0.60,0.42,0.00,0,0,0,0,4.08,4.38,4.70,0.00,VMS 2,,Tanque,,0.84,1.08,0.78,0.00,3.49,3.80,3.49,0.00
15/06/2025 11:26 p. m.,Ordeño,10:47,4.08,3,,TD,,TI,1,TD,0.36,0.42,0.00,0.54,0,0,0,0,3.10,3.71,0.00,6.40,VMS 2,,Tanque,,0.78,0.72,0.00,1.02,0.37,0.88,0.00,2.83
16/06/2025 10:42 p. m.,Ordeño,15:15,17.35,1,,,,,1,,0.54,0.66,0.54,0.36,0,0,0,0,4.99,5.03,4.94,5.61,VMS 3,,Tanque,,0.84,1.08,1.14,0.78,4.58,5.23,5.51,2.03
18/06/2025 03:06 a. m.,Ordeño,13:39,15.41,1,,,,,1,TD,0.48,0.60,0.48,0.42,0,0,0,0,5.12,5.58,4.80,5.81,VMS 3,,Tanque,,0.96,0.96,0.84,1.08,3.69,4.50,4.68,2.54
19/06/2025 06:52 a. m.,Ordeño,12:35,14.13,1,,,,,0,TD,0.54,0.60,0.48,0.48,0,0,0,0,4.25,4.75,4.58,5.11,VMS 3,,Tanque,,0.84,1.08,0.78,0.78,3.55,3.78,3.98,2.82
20/06/2025 02:42 a. m.,Ordeño,10:34,12.52,1,,,,,0,,0.54,0.60,0.54,0.42,0,0,0,0,4.38,4.61,4.58,4.73,VMS 3,,Tanque,,0.84,1.02,0.84,0.72,3.12,3.68,3.54,2.18
20/06/2025 07:15 p. m.,Ordeño,09:34,11.48,2,,,,,1,,0.54,0.60,0.54,0.42,0,0,0,0,4.39,4.77,4.09,4.78,VMS 3,,Tanque,,1.02,1.02,0.90,0.72,2.82,3.37,3.31,1.98
21/06/2025 05:49 a. m.,Ordeño,10:05,7.40,1,,,,,0,,0.48,0.54,0.48,0.36,0,0,0,0,4.20,4.53,3.95,4.18,VMS 3,,Tanque,,0.90,1.38,1.02,0.66,1.92,2.13,2.03,1.32
21/06/2025 08:07 p. m.,Ordeño,09:56,10.39,2,,,,,0,,0.54,0.54,0.54,0.48,0,0,0,0,4.25,4.51,3.95,4.53,VMS 3,,Tanque,,0.84,0.90,0.84,0.78,2.52,3.02,2.95,1.90
22/06/2025 03:08 p. m.,Ordeño,11:59,12.19,1,,"TI,TD",,,0,,0.60,0.66,0.60,0.54,0,0,300,0,4.31,4.53,4.02,4.70,VMS 3,,Tanque,,0.96,1.32,1.20,1.02,3.61,4.13,2.45,2.00
23/06/2025 11:55 p. m.,Ordeño,12:48,6.29,1,,,,,1,DD,0.42,0.66,0.36,0.30,501,0,581,483,6.37,7.21,6.70,6.12,VMS 3,,Tanque,,1.02,1.08,0.78,0.66,0.60,4.62,0.65,0.42
24/06/2025 03:32 p. m.,Ordeño,11:09,11.28,2,,,,,1,"DI,TD",0.54,0.48,0.54,0.54,526,0,0,0,5.79,4.57,5.09,7.57,VMS 3,,Tanque,,0.96,0.84,0.96,1.02,3.08,1.32,3.41,3.47
25/06/2025 08:31 a. m.,Ordeño,08:32,6.70,1,,,"DI,TI,TD",,1,,0.36,0.60,0.36,0.36,0,0,0,0,4.50,5.13,4.82,5.17,VMS 3,,Tanque,,0.78,1.08,0.72,0.60,1.40,3.06,1.29,0.95
25/06/2025 08:17 p. m.,Ordeño,08:14,7.11,2,,,,,1,,0.42,0.60,0.48,0.36,0,0,0,0,4.86,4.96,5.10,5.31,VMS 3,,Tanque,,0.72,0.96,0.78,0.96,1.71,2.35,1.89,1.16
26/06/2025 06:30 a. m.,Ordeño,08:05,7.24,1,,,,,0,,0.42,0.60,0.48,0.42,0,0,0,0,4.84,4.84,5.11,5.25,VMS 3,,Tanque,,0.72,1.02,0.90,0.66,1.79,2.24,1.94,1.27
26/06/2025 05:17 p. m.,Ordeño,10:51,8.65,2,,,,,0,,0.42,0.60,0.42,0.42,0,0,0,0,5.06,5.13,5.03,5.42,VMS 3,,Tanque,,0.78,0.96,0.72,0.72,2.19,2.58,2.37,1.51
27/06/2025 05:29 a. m.,Ordeño,09:17,9.88,1,,,,,0,,0.54,0.72,0.48,0.48,0,0,0,0,4.78,4.99,4.87,5.32,VMS 3,,Tanque,,0.72,1.02,0.84,0.84,2.56,2.87,2.66,1.79
27/06/2025 04:21 p. m.,Ordeño,08:28,8.11,2,,,,,0,,0.48,0.60,0.48,0.42,0,0,0,0,5.34,5.26,5.61,5.51,VMS 3,,Tanque,,0.84,1.02,0.78,0.66,2.05,2.42,2.21,1.43
28/06/2025 05:45 a. m.,Ordeño,10:20,10.74,1,,,,,0,,0.54,0.72,0.54,0.48,0,0,0,0,4.56,4.77,4.28,4.95,VMS 3,,Tanque,,0.96,1.20,0.90,0.78,2.67,3.25,2.96,1.86
28/06/2025 03:57 p. m.,Ordeño,08:27,7.77,2,,"DI,TI",,,0,,0.42,0.54,0.48,0.42,0,0,0,0,4.27,4.64,4.53,4.65,VMS 3,,Tanque,,0.72,0.90,0.90,0.66,1.71,2.42,2.08,1.56
29/06/2025 05:32 a. m.,Ordeño,10:18,12.21,1,,,,,0,,0.54,0.66,0.60,0.48,0,0,0,0,4.32,4.54,4.35,4.62,VMS 3,,Tanque,,0.84,1.14,0.96,0.78,3.13,3.42,3.59,2.07
29/06/2025 09:39 p. m.,Ordeño,11:27,13.22,2,,,,,0,,0.54,0.60,0.54,0.48,0,0,0,0,4.06,4.47,4.32,4.38,VMS 3,,Tanque,,0.84,1.08,0.90,0.72,3.20,3.72,3.90,2.40
30/06/2025 12:55 p. m.,Ordeño,09:47,11.10,1,,TI,,,0,,0.48,0.60,0.48,0.48,0,0,0,0,4.01,4.40,4.23,4.31,VMS 3,,Tanque,,0.90,0.96,0.84,0.72,2.76,3.32,2.78,2.24
30/06/2025 10:41 p. m.,Ordeño,10:37,8.79,2,,,,,0,,0.48,0.48,0.54,0.42,0,0,0,0,4.08,4.07,4.13,4.53,VMS 3,,Tanque,,0.72,0.96,1.02,0.66,1.95,2.18,3.03,1.63
01/07/2025 10:07 a. m.,Ordeño,11:34,10.10,1,,,,,0,,0.54,0.48,0.54,0.42,0,0,0,0,4.41,4.58,4.28,4.35,VMS 3,,Tanque,,0.90,0.90,0.84,0.72,2.42,2.90,2.91,1.87
01/07/2025 10:43 p. m.,Ordeño,11:27,10.55,2,,,,,0,,0.54,0.48,0.48,0.42,0,0,0,0,4.18,4.17,4.09,4.51,VMS 3,,Tanque,,0.84,0.90,0.84,0.72,2.52,2.88,3.06,2.09
02/07/2025 08:42 a. m.,Ordeño,10:23,8.42,1,,,,,0,,0.48,0.48,0.48,0.42,0,0,0,0,4.06,4.31,4.10,4.02,VMS 3,,Tanque,,0.78,0.78,0.72,0.96,2.06,2.39,2.37,1.60
02/07/2025 09:29 p. m.,Ordeño,12:05,10.90,2,,,,,0,,0.48,0.48,0.48,0.42,0,0,0,0,4.04,4.04,4.10,4.30,VMS 3,,Tanque,,0.72,0.84,0.78,0.84,2.59,2.91,3.30,2.10
03/07/2025 09:07 a. m.,Ordeño,11:43,9.54,1,,,,,0,,0.54,0.42,0.48,0.54,0,0,0,0,4.11,4.40,4.04,4.10,VMS 3,,Tanque,,0.90,0.78,0.90,1.02,2.29,1.83,2.74,2.68
04/07/2025 02:38 a. m.,Ordeño,13:15,14.37,1,,,,,0,,0.48,0.66,0.48,0.48,0,0,0,0,3.84,4.45,4.05,4.28,VMS 3,,Tanque,,0.84,1.08,0.84,0.90,3.54,3.95,4.24,2.64
04/07/2025 07:34 p. m.,Ordeño,13:38,12.87,2,,,,,0,,0.42,0.60,0.48,0.48,0,0,0,0,3.89,4.31,4.15,4.13,VMS 3,,Tanque,,0.78,1.14,0.84,0.84,3.11,3.50,3.77,2.49
05/07/2025 10:02 a. m.,Ordeño,11:18,8.29,1,,,TD,,0,,0.48,0.54,0.48,0.30,0,0,0,0,3.98,4.31,4.14,3.11,VMS 3,,Tanque,,0.84,0.96,0.78,0.54,2.27,2.70,2.76,0.56
05/07/2025 08:27 p. m.,Ordeño,12:58,8.63,2,,,,,0,,0.42,0.54,0.36,0.42,0,0,0,0,4.14,4.41,3.99,4.35,VMS 3,,Tanque,,0.72,0.90,1.14,0.72,1.67,2.17,2.00,2.79
06/07/2025 06:30 p. m.,Ordeño,16:36,16.71,1,,,,,0,,0.54,0.60,0.54,0.42,0,0,0,0,4.84,4.89,4.61,4.41,VMS 3,,Tanque,,1.02,1.08,1.02,1.08,3.90,4.63,4.95,3.23
07/07/2025 08:21 a. m.,Ordeño,12:12,10.90,1,,,,,0,,0.54,0.54,0.54,0.42,0,0,0,0,4.41,4.51,4.12,4.30,VMS 3,,Tanque,,0.96,0.96,0.96,0.78,2.47,2.89,3.39,2.15
07/07/2025 04:46 p. m.,Ordeño,09:37,7.11,2,,,,,0,,0.36,0.54,0.48,0.42,0,0,0,0,4.41,4.53,4.39,4.22,VMS 3,,Tanque,,0.78,0.90,0.84,0.66,1.65,1.96,2.02,1.48
08/07/2025 12:38 a. m.,Ordeño,09:02,7.04,1,,,,,0,,0.42,0.54,0.48,0.42,0,0,0,0,4.49,4.66,4.45,4.29,VMS 3,,Tanque,,0.78,0.90,0.78,0.66,1.66,2.00,2.01,1.37
08/07/2025 03:28 p. m.,Ordeño,12:58,13.94,2,,,,,0,,0.48,0.60,0.54,0.48,0,0,0,0,4.82,4.93,4.74,4.68,VMS 3,,Tanque,,0.84,0.96,0.84,0.72,3.25,3.85,4.11,2.73
09/07/2025 03:29 a. m.,Ordeño,10:32,7.26,1,,,TI,TI,0,,0.54,0.66,0.00,0.48,0,0,0,0,4.64,4.80,0.00,4.51,VMS 3,,Tanque,,0.90,1.08,0.00,0.84,2.47,2.78,0.00,2.01
09/07/2025 11:58 a. m.,Ordeño,09:31,4.72,2,,,TI,TI,0,,0.48,0.60,0.00,0.48,0,0,0,0,4.36,4.53,0.00,4.13,VMS 3,,Tanque,,0.84,1.02,0.00,0.78,1.55,1.74,0.00,1.43
09/07/2025 10:36 p. m.,Ordeño,14:11,12.03,3,,,,,0,TI,0.54,0.66,0.66,0.48,0,0,0,0,4.16,4.31,5.26,3.89,VMS 3,,Tanque,,1.02,1.14,1.02,0.78,2.30,2.71,5.19,1.83
10/07/2025 07:30 a. m.,Ordeño,12:22,6.01,1,,,TD,TD,0,,0.42,0.54,0.42,0.00,0,0,0,0,4.03,4.25,3.83,0.00,VMS 3,,Tanque,,0.78,0.96,0.72,0.00,1.97,2.32,1.72,0.00
10/07/2025 03:00 p. m.,Ordeño,11:59,7.96,2,,,,,0,,0.42,0.54,0.66,0.36,0,0,0,0,4.53,4.66,4.43,4.40,VMS 3,,Tanque,,0.72,0.90,1.02,0.60,1.70,2.05,2.74,1.47
11/07/2025 02:50 a. m.,Ordeño,12:35,13.23,1,,,,,0,TI,0.54,0.60,1.20,0.48,0,0,0,0,4.66,4.77,5.35,4.44,VMS 3,,Tanque,,1.08,0.96,3.24,0.84,2.77,3.31,4.71,2.44
12/07/2025 05:42 a. m.,Ordeño,13:41,13.48,1,,,TI,TI,0,,0.60,0.54,0.00,0.48,0,0,0,0,5.15,5.11,0.00,5.33,VMS 3,,Tanque,,1.08,0.96,0.00,0.90,4.53,4.70,0.00,4.25
13/07/2025 12:14 a. m.,Ordeño,13:36,14.10,1,,,,,0,TI,0.54,0.54,0.60,0.48,0,0,0,0,4.36,4.54,5.27,4.52,VMS 3,,Tanque,,1.08,0.90,1.02,0.72,3.13,3.42,4.79,2.76
13/07/2025 11:20 a. m.,Ordeño,13:08,5.60,2,,,TI,,0,"DI,TD",0.36,0.42,0.36,0.42,0,0,0,0,4.45,3.98,3.55,4.47,VMS 3,,Tanque,,0.66,0.78,0.60,0.72,1.47,2.20,0.71,1.22
14/07/2025 02:48 a. m.,Ordeño,08:52,7.38,1,,,DI,DI,0,,0.00,0.66,0.48,0.48,0,0,0,0,0.00,4.50,4.55,4.29,VMS 3,,Tanque,,0.00,1.08,0.90,0.72,0.00,3.23,1.68,2.47
14/07/2025 05:17 p. m.,Ordeño,12:23,14.88,2,,,,,0,DI,0.66,0.60,0.54,0.48,0,0,0,0,5.39,4.60,4.91,4.40,VMS 3,,Tanque,,1.02,1.08,0.90,0.78,5.29,3.70,3.11,2.78
15/07/2025 01:23 a. m.,Ordeño,09:31,6.56,1,,,,,0,,0.42,0.54,0.42,0.42,0,0,0,0,3.95,4.52,4.47,4.01,VMS 3,,Tanque,,0.66,1.02,0.72,0.72,1.24,2.03,1.77,1.52
15/07/2025 03:09 p. m.,Ordeño,10:20,11.87,2,,,,,0,,0.42,0.66,0.54,0.48,0,0,0,0,4.86,4.86,4.79,4.65,VMS 3,,Tanque,,0.72,1.14,0.90,0.84,2.27,3.65,3.20,2.75
16/07/2025 03:30 a. m.,Ordeño,10:07,11.02,1,,,,,0,,0.42,0.54,0.48,0.48,0,0,0,0,4.37,4.67,4.44,4.41,VMS 3,,Tanque,,0.72,1.08,0.90,0.78,2.48,3.20,2.90,2.44
16/07/2025 09:11 p. m.,Ordeño,13:13,12.42,2,,,TD,TD,0,,0.54,0.66,0.54,0.00,0,0,0,0,4.83,4.91,4.68,0.00,VMS 3,,Tanque,,0.96,1.14,1.02,0.00,3.60,4.50,4.32,0.00
17/07/2025 04:10 a. m.,Ordeño,12:48,9.35,1,,,,,0,TD,0.42,0.54,0.48,0.54,0,0,0,0,4.15,4.35,4.31,5.22,VMS 3,,Tanque,,0.78,0.84,0.84,0.84,1.49,1.65,1.81,4.40
17/07/2025 06:30 p. m.,Ordeño,11:01,13.37,2,,,,,0,,0.48,0.60,0.54,0.48,0,0,0,0,4.72,4.79,4.66,4.58,VMS 3,,Tanque,,0.84,1.02,0.96,0.78,3.17,3.76,4.00,2.44
18/07/2025 01:23 a. m.,Ordeño,09:37,6.54,1,,,,,0,,0.48,0.60,0.42,0.36,0,0,0,0,4.26,4.46,4.24,4.32,VMS 3,,Tanque,,0.96,0.96,0.84,0.66,1.53,1.90,1.78,1.33
