Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
24/04/2025 12:11 a. m.,Ordeño,09:27,6.94,1,,,TI,TI,0,,0.60,0.72,0.00,0.42,0,0,0,0,3.92,4.14,0.00,4.00,VMS 3,,Tanque,,1.02,1.20,0.00,0.66,2.34,3.15,0.00,1.45
24/04/2025 07:09 p. m.,Ordeño,20:06,13.62,2,,,DI,DI,1,,0.00,0.84,0.78,0.42,0,0,0,0,0.00,4.79,4.73,5.05,VMS 3,,Tanque,,0.00,1.20,1.20,0.78,0.00,6.64,4.69,2.29
25/04/2025 03:36 a. m.,Ordeño,10:41,7.41,1,,,DI,,0,,0.42,0.78,0.48,0.78,0,0,0,0,3.95,4.19,3.98,4.04,VMS 3,,Tanque,,1.08,1.14,0.78,1.08,0.21,3.25,2.04,1.91
25/04/2025 07:55 p. m.,Ordeño,16:29,13.55,2,,,TI,TI,0,,0.78,0.90,0.00,0.42,0,0,0,0,4.80,5.00,0.00,4.70,VMS 3,,Tanque,,1.26,1.26,0.00,0.78,4.70,6.15,0.00,2.70
26/04/2025 03:39 a. m.,Ordeño,12:20,6.45,1,,,DI,DI,0,,0.00,0.72,0.66,0.42,0,0,0,0,0.00,4.40,4.16,4.06,VMS 3,,Tanque,,0.00,1.14,1.02,0.66,0.00,2.83,1.94,1.68
26/04/2025 06:32 p. m.,Ordeño,13:57,9.87,2,,DI,"TI,TD","TI,TD",0,,0.66,0.78,0.00,0.00,0,0,0,0,4.71,4.83,0.00,0.00,VMS 3,,Tanque,,1.26,1.26,0.00,0.00,4.20,5.67,0.00,0.00
27/04/2025 05:47 a. m.,Ordeño,11:28,9.40,1,,,"TI,TD",TI,1,TD,0.72,0.78,0.00,0.24,0,0,0,0,4.31,4.59,0.00,7.91,VMS 3,,Tanque,,1.08,1.26,0.00,0.48,3.85,5.01,0.00,0.54
27/04/2025 08:07 p. m.,Ordeño,14:16,13.56,2,,,,TD,1,TI,0.66,0.78,0.54,0.00,0,0,0,0,4.34,4.63,5.52,0.00,VMS 3,,Tanque,,1.08,1.14,1.02,0.00,4.14,5.16,4.26,0.00
28/04/2025 12:20 p. m.,Ordeño,17:11,11.54,1,,,TD,TD,1,,0.66,0.84,0.42,0.00,0,0,0,0,4.27,4.62,4.06,0.00,VMS 3,,Tanque,,1.08,1.26,1.20,0.00,3.87,5.81,1.86,0.00
29/04/2025 02:01 a. m.,Ordeño,19:51,8.80,1,,,"DD,TD","DD,TD",0,,0.78,0.00,0.72,0.00,0,0,0,0,4.27,0.00,4.55,0.00,VMS 3,,Tanque,,1.44,0.00,1.14,0.00,4.06,0.00,4.74,0.00
29/04/2025 12:16 p. m.,Ordeño,13:40,11.85,2,,,,TI,1,TD,0.72,0.72,0.00,0.42,0,0,0,0,3.82,4.03,0.00,4.81,VMS 3,,Tanque,,1.14,1.08,0.00,0.66,3.35,4.74,0.00,3.76
29/04/2025 10:20 p. m.,Ordeño,12:54,9.04,3,,,,TD,0,,0.66,0.78,0.48,0.00,0,0,0,0,4.29,3.97,4.34,0.00,VMS 3,,Tanque,,1.26,1.26,0.84,0.00,2.73,4.61,1.70,0.00
30/04/2025 03:40 a. m.,Ordeño,12:25,4.91,1,,,,TI,0,,0.72,0.72,0.24,0.42,0,0,0,0,4.19,4.15,3.02,4.45,VMS 3,,Tanque,,1.14,1.32,0.66,1.14,1.78,2.21,0.09,0.83
30/04/2025 05:48 p. m.,Ordeño,12:24,11.96,2,,,TD,TD,0,,0.66,0.78,0.42,0.00,0,0,0,0,4.60,4.72,4.66,0.00,VMS 3,,Tanque,,1.08,1.26,0.72,0.00,4.06,5.52,2.38,0.00
01/05/2025 06:10 a. m.,Ordeño,11:54,10.62,1,,,,DI,1,,0.00,0.72,0.72,0.42,0,0,0,0,0.00,4.38,4.25,4.47,VMS 3,,Tanque,,0.00,1.20,1.08,0.78,0.00,4.81,3.57,2.24
01/05/2025 07:57 p. m.,Ordeño,12:07,10.68,2,,,TI,TI,1,,0.72,0.84,0.00,0.42,0,0,0,0,4.11,4.38,0.00,4.24,VMS 3,,Tanque,,1.02,1.32,0.00,0.66,3.34,4.84,0.00,2.50
02/05/2025 03:12 a. m.,Ordeño,14:31,6.00,1,,,TI,TI,0,,0.66,0.78,0.00,0.36,0,0,0,0,3.85,4.12,0.00,4.19,VMS 3,,Tanque,,0.90,1.14,0.00,0.54,2.10,2.93,0.00,0.97
02/05/2025 07:33 p. m.,Ordeño,15:01,11.19,2,,,TD,TD,0,,0.60,0.78,0.42,0.00,0,0,0,0,4.34,4.48,4.36,0.00,VMS 3,,Tanque,,0.96,1.32,0.90,0.00,3.51,4.82,2.86,0.00
03/05/2025 08:05 a. m.,Ordeño,13:15,11.32,1,,,,DI,1,,0.00,0.84,0.72,0.48,0,0,0,0,0.00,4.11,4.05,3.95,VMS 3,,Tanque,,0.00,1.32,1.08,0.72,0.00,5.47,3.47,2.38
03/05/2025 07:18 p. m.,Ordeño,10:57,11.13,2,,,,,1,TD,0.72,0.72,0.42,0.48,0,0,0,0,4.23,4.50,4.41,9.92,VMS 3,,Tanque,,1.08,1.26,0.72,0.72,3.38,4.37,2.02,1.36
04/05/2025 04:14 a. m.,Ordeño,11:03,7.97,1,,,,DI,0,,0.00,0.84,0.84,0.54,0,0,0,0,0.00,4.24,4.13,4.21,VMS 3,,Tanque,,0.00,1.26,1.20,0.78,0.00,3.76,2.38,1.83
04/05/2025 01:58 p. m.,Ordeño,11:34,8.01,2,,,TI,TI,0,,0.78,0.78,0.00,0.48,0,0,0,0,4.49,4.02,0.00,4.82,VMS 3,,Tanque,,1.20,1.26,0.00,0.78,2.54,3.60,0.00,1.87
05/05/2025 12:42 a. m.,Ordeño,10:50,9.52,1,,,,TI,1,,0.78,0.84,0.00,0.54,0,0,0,0,4.21,4.45,0.00,4.31,VMS 3,,Tanque,,1.20,1.38,0.00,1.02,3.13,4.21,0.00,2.18
05/05/2025 12:03 p. m.,Ordeño,13:47,7.34,2,,,"DI,TD","DI,TD",0,,0.00,0.78,0.66,0.00,0,0,0,0,0.00,4.37,4.30,0.00,VMS 3,,Tanque,,0.00,1.20,1.26,0.00,0.00,4.23,3.11,0.00
05/05/2025 11:24 p. m.,Ordeño,14:54,7.71,3,,,"DI,TD","DI,TD",0,,0.18,0.78,0.66,0.00,0,0,0,0,1.94,4.51,4.43,0.00,VMS 3,,Tanque,,0.48,1.32,1.26,0.00,0.10,4.53,3.08,0.00
06/05/2025 10:40 a. m.,Ordeño,15:06,9.47,1,,,"DI,TD",DI,1,TD,0.00,0.78,0.60,0.30,0,0,0,0,0.00,4.38,4.31,9.45,VMS 3,,Tanque,,0.00,1.14,1.02,0.66,0.00,5.17,3.77,0.53
06/05/2025 08:03 p. m.,Ordeño,14:15,11.08,2,,,,TI,1,TD,0.60,0.72,0.00,0.42,0,0,0,0,4.16,4.38,0.00,5.44,VMS 3,,Tanque,,0.96,1.20,0.00,0.84,3.31,3.86,0.00,3.91
07/05/2025 07:23 a. m.,Ordeño,12:10,8.46,1,,,"TI,TD",TI,0,,0.66,0.72,0.00,0.42,0,0,0,0,4.22,4.32,0.00,4.01,VMS 3,,Tanque,,1.14,1.26,0.00,0.60,3.15,4.40,0.00,0.91
07/05/2025 06:47 p. m.,Ordeño,13:55,8.61,2,,,DI,DI,0,TD,0.00,0.84,0.72,0.36,0,0,0,0,0.00,4.20,4.08,4.98,VMS 3,,Tanque,,0.00,1.26,1.20,0.84,0.00,4.55,3.06,1.00
08/05/2025 01:53 a. m.,Ordeño,12:35,5.98,1,,,DI,DI,1,TD,0.00,0.72,0.60,0.36,0,0,0,0,0.00,3.99,3.89,4.71,VMS 3,,Tanque,,0.00,1.08,1.14,0.60,0.00,2.92,2.15,0.91
08/05/2025 08:35 a. m.,Ordeño,12:23,5.12,2,,,DI,DI,1,TD,0.00,0.60,0.66,0.36,0,0,0,0,0.00,4.21,4.13,5.47,VMS 3,,Tanque,,0.00,0.90,0.96,0.78,0.00,2.16,1.74,1.22
08/05/2025 09:47 p. m.,Ordeño,17:10,10.41,3,,,DI,DI,1,TD,0.00,0.84,0.72,0.36,0,0,0,0,0.00,4.37,4.27,5.10,VMS 3,,Tanque,,0.00,1.32,1.14,0.72,0.00,5.39,3.55,1.47
09/05/2025 08:13 a. m.,Ordeño,11:05,9.17,1,,,TD,TD,1,,0.66,0.78,0.48,0.00,0,0,0,0,4.10,4.16,4.40,0.00,VMS 3,,Tanque,,1.02,1.14,0.84,0.00,2.91,4.02,2.24,0.00
09/05/2025 11:09 p. m.,Ordeño,16:08,11.94,2,,,DI,DI,1,TD,0.12,0.96,0.78,0.42,0,0,0,0,3.35,4.26,4.14,4.44,VMS 3,,Tanque,,0.36,1.38,1.26,0.78,0.19,5.58,3.93,2.24
10/05/2025 10:36 a. m.,Ordeño,17:31,9.86,1,,,DI,DI,1,,0.30,0.84,0.78,0.36,0,0,0,0,2.28,4.07,3.98,4.34,VMS 3,,Tanque,,0.66,1.26,1.26,0.66,0.09,4.72,3.31,1.74
10/05/2025 05:32 p. m.,Ordeño,12:56,6.82,2,,,TI,TI,0,,0.66,0.84,0.00,0.42,0,0,0,0,4.02,4.22,0.00,4.06,VMS 3,,Tanque,,1.02,1.20,0.00,0.72,2.17,2.98,0.00,1.67
11/05/2025 03:54 a. m.,Ordeño,13:29,7.83,1,,"DD,TI",DD,,0,,0.60,0.48,0.42,0.78,0,0,0,0,4.28,4.32,4.08,4.34,VMS 3,,Tanque,,1.02,1.08,1.08,1.20,2.60,0.53,1.81,2.89
11/05/2025 12:08 p. m.,Ordeño,10:59,5.69,2,,,"DD,TD","DD,TD",0,,0.84,0.00,0.60,0.00,0,0,0,0,4.21,0.00,4.05,0.00,VMS 3,,Tanque,,1.20,0.00,1.14,0.00,3.20,0.00,2.49,0.00
11/05/2025 09:54 p. m.,Ordeño,12:03,9.71,3,,,,DI,0,,0.00,0.84,0.54,0.48,0,0,0,0,0.00,4.35,4.14,4.72,VMS 3,,Tanque,,0.00,1.32,0.96,0.84,0.00,4.12,2.14,3.45
12/05/2025 11:31 a. m.,Ordeño,13:10,8.43,1,,,"DI,TD","DI,TD",0,,0.00,0.78,0.66,0.00,0,0,0,0,0.00,4.35,4.19,0.00,VMS 3,,Tanque,,0.00,1.26,1.08,0.00,0.00,4.81,3.62,0.00
12/05/2025 05:59 p. m.,Ordeño,10:43,6.16,2,,DD,TI,TI,1,TD,0.60,0.78,0.00,0.42,0,0,0,0,3.87,4.25,0.00,10.05,VMS 3,,Tanque,,1.08,1.32,0.00,0.72,2.00,2.70,0.00,1.46
13/05/2025 07:58 a. m.,Ordeño,14:18,13.40,1,,,,TI,1,TD,0.60,0.84,0.00,0.48,0,0,0,0,4.20,4.51,0.00,5.30,VMS 3,,Tanque,,1.02,1.38,0.00,0.84,3.78,5.32,0.00,4.30
13/05/2025 01:27 p. m.,Ordeño,10:10,4.70,2,,DI,TI,TD,0,,0.66,0.66,0.42,0.00,0,0,0,0,3.93,3.96,3.48,0.00,VMS 3,,Tanque,,1.68,1.02,0.60,0.00,1.60,2.28,0.82,0.00
13/05/2025 07:30 p. m.,Ordeño,10:10,5.09,3,,,"DI,TD",DI,0,,0.00,0.72,0.60,0.30,0,0,0,0,0.00,4.37,4.12,4.04,VMS 3,,Tanque,,0.00,1.14,0.96,0.54,0.00,2.53,1.92,0.64
14/05/2025 01:14 a. m.,Ordeño,10:22,4.59,1,,,DI,DI,0,,0.00,0.66,0.54,0.30,0,0,0,0,0.00,4.54,4.24,4.21,VMS 3,,Tanque,,0.00,1.02,0.84,0.60,0.00,2.31,1.58,0.70
14/05/2025 11:35 a. m.,Ordeño,11:24,8.85,2,,,TI,TI,0,,0.66,0.78,0.00,0.36,0,0,0,0,4.50,4.68,0.00,4.78,VMS 3,,Tanque,,1.08,1.14,0.00,0.66,3.01,4.27,0.00,1.57
14/05/2025 07:02 p. m.,Ordeño,12:14,5.94,3,,,DI,DI,0,,0.00,0.72,0.60,0.30,0,0,0,0,0.00,4.81,4.47,4.51,VMS 3,,Tanque,,0.00,1.14,0.96,0.72,0.00,2.98,2.11,0.85
15/05/2025 01:39 a. m.,Ordeño,10:45,6.04,1,,,TI,TI,0,,0.54,0.72,0.00,0.36,0,0,0,0,4.37,4.54,0.00,4.50,VMS 3,,Tanque,,0.84,1.08,0.00,0.96,2.06,3.14,0.00,0.84
15/05/2025 01:13 p. m.,Ordeño,13:24,7.72,2,,,"DI,TD","DI,TD",0,,0.00,0.78,0.66,0.00,0,0,0,0,0.00,4.58,4.42,0.00,VMS 3,,Tanque,,0.00,1.20,1.02,0.00,0.00,4.43,3.29,0.00
15/05/2025 07:14 p. m.,Ordeño,12:48,4.80,3,,,"DI,TD","DI,TD",0,,0.18,0.78,0.54,0.00,0,0,0,0,3.08,4.42,4.22,0.00,VMS 3,,Tanque,,0.24,1.26,0.90,0.00,0.06,3.00,1.74,0.00
16/05/2025 06:10 a. m.,Ordeño,13:49,11.66,1,,,,TI,1,TD,0.60,0.78,0.00,0.48,0,0,0,0,4.08,4.42,0.00,5.84,VMS 3,,Tanque,,1.08,1.26,0.00,0.84,3.00,4.39,0.00,4.27
16/05/2025 12:50 p. m.,Ordeño,09:18,5.80,2,,,TI,TI,0,,0.54,0.72,0.00,0.36,0,0,0,0,4.10,4.35,0.00,4.16,VMS 3,,Tanque,,0.96,1.08,0.00,0.66,2.12,2.78,0.00,0.90
16/05/2025 07:49 p. m.,Ordeño,11:15,5.77,3,,,DI,DI,1,TD,0.00,0.78,0.60,0.42,0,0,0,0,0.00,4.35,4.13,9.25,VMS 3,,Tanque,,0.00,1.26,0.96,1.14,0.00,2.89,1.91,0.97
17/05/2025 04:06 a. m.,Ordeño,09:33,6.72,1,,,TI,TI,1,TD,0.54,0.66,0.00,0.42,0,0,0,0,4.03,4.32,0.00,4.92,VMS 3,,Tanque,,0.90,1.08,0.00,0.66,2.04,2.94,0.00,1.74
17/05/2025 11:44 a. m.,Ordeño,10:55,6.35,2,,,DI,DI,1,,0.00,0.84,0.60,0.42,0,0,0,0,0.00,4.44,4.26,4.96,VMS 3,,Tanque,,0.00,1.20,0.96,0.60,0.00,3.05,2.01,1.29
17/05/2025 08:13 p. m.,Ordeño,15:05,6.17,3,,"DI,DD",TI,TI,1,,0.66,0.66,0.18,0.42,0,0,0,0,4.38,4.51,3.22,5.07,VMS 3,,Tanque,,1.32,1.68,0.30,0.84,2.28,2.25,0.11,1.53
18/05/2025 07:16 a. m.,Ordeño,12:23,10.12,1,,DI,,DI,0,,0.36,0.84,0.72,0.42,0,0,0,0,4.36,4.53,4.38,4.63,VMS 3,,Tanque,,0.84,1.32,1.08,0.66,0.16,5.40,2.63,1.93
18/05/2025 05:17 p. m.,Ordeño,17:09,8.36,2,,,TI,TI,0,,0.66,0.84,0.36,0.36,0,0,0,0,4.27,4.33,2.88,4.55,VMS 3,,Tanque,,1.20,1.38,1.14,0.66,2.81,3.86,0.19,1.50
19/05/2025 01:07 a. m.,Ordeño,09:26,7.01,1,,,,DI,0,,0.00,0.66,0.60,0.42,0,0,0,0,0.00,4.11,3.99,4.54,VMS 3,,Tanque,,0.00,1.08,1.02,0.66,0.00,3.16,2.22,1.63
19/05/2025 09:47 a. m.,Ordeño,11:40,5.68,2,,,"TI,TD",TI,1,TD,0.54,0.66,0.00,0.36,0,0,0,0,4.19,4.50,0.00,8.64,VMS 3,,Tanque,,0.90,1.08,0.00,0.72,2.11,2.87,0.00,0.70
19/05/2025 08:14 p. m.,Ordeño,13:10,11.01,3,,,,TI,1,,0.66,0.72,0.00,0.54,0,0,0,0,4.31,4.60,0.00,5.11,VMS 3,,Tanque,,1.02,1.14,0.00,0.84,3.19,3.91,0.00,3.91
20/05/2025 06:13 a. m.,Ordeño,13:01,8.90,1,,,,TI,0,,0.66,0.72,0.00,0.42,0,0,0,0,4.06,4.40,0.00,4.09,VMS 3,,Tanque,,1.02,1.20,0.00,0.72,2.86,4.09,0.00,1.95
20/05/2025 05:37 p. m.,Ordeño,11:44,10.49,2,,,,TI,0,,0.66,0.78,0.00,0.48,0,0,0,0,4.19,4.41,0.00,4.42,VMS 3,,Tanque,,1.20,1.20,0.00,0.78,3.51,4.75,0.00,2.23
21/05/2025 03:30 a. m.,Ordeño,10:38,8.55,1,,,TD,,1,TD,0.72,0.66,0.48,0.30,0,0,0,0,4.13,4.29,4.36,8.64,VMS 3,,Tanque,,1.20,1.14,0.78,0.54,2.62,3.48,1.71,0.74
21/05/2025 10:58 a. m.,Ordeño,11:19,5.06,2,,,"DI,TD","DI,TD",0,,0.24,0.66,0.72,0.00,0,0,0,0,2.28,4.31,4.28,0.00,VMS 3,,Tanque,,0.36,0.96,1.32,0.00,0.07,2.98,2.01,0.00
21/05/2025 06:11 p. m.,Ordeño,17:46,7.74,3,,,,TD,0,,0.66,0.66,0.42,0.18,0,0,0,0,4.32,4.39,4.60,2.01,VMS 3,,Tanque,,1.08,1.08,0.72,0.48,1.86,2.88,2.86,0.14
22/05/2025 12:46 a. m.,Ordeño,10:00,5.03,1,,,DI,DI,0,,0.00,0.72,0.66,0.42,0,0,0,0,0.00,4.46,4.26,3.89,VMS 3,,Tanque,,0.00,1.20,0.96,0.60,0.00,2.37,1.52,1.14
22/05/2025 07:45 a. m.,Ordeño,10:23,5.80,2,,TI,DI,DI,0,,0.00,0.66,0.66,0.42,0,0,0,0,0.00,4.44,4.35,4.17,VMS 3,,Tanque,,0.00,1.02,0.96,0.66,0.00,2.65,1.92,1.23
22/05/2025 11:57 a. m.,Ordeño,10:52,3.12,3,,,DI,DI,0,,0.00,0.60,0.66,0.42,0,0,0,0,0.00,4.72,4.43,4.35,VMS 3,,Tanque,,0.00,0.90,1.02,0.72,0.00,1.49,0.94,0.69
22/05/2025 07:35 p. m.,Ordeño,13:34,6.17,4,,,DI,DI,0,,0.18,0.78,0.66,0.36,0,0,0,0,1.74,4.52,4.37,4.33,VMS 3,,Tanque,,0.36,1.14,1.02,0.66,0.06,2.93,1.94,1.24
23/05/2025 06:32 a. m.,Ordeño,13:51,8.71,1,,,TI,,0,,0.72,0.78,0.72,0.48,0,0,0,0,4.32,4.66,4.29,4.31,VMS 3,,Tanque,,1.14,1.20,2.04,0.78,2.41,3.52,0.48,2.30
23/05/2025 01:44 p. m.,Ordeño,09:23,6.52,2,,,,TI,0,,0.60,0.84,0.00,0.42,0,0,0,0,4.03,4.40,0.00,4.20,VMS 3,,Tanque,,0.96,1.20,0.00,0.66,2.06,3.13,0.00,1.33
23/05/2025 07:35 p. m.,Ordeño,12:53,5.07,3,,DI,TI,TD,0,,0.60,0.78,0.36,0.00,0,0,0,0,4.20,4.33,3.96,0.00,VMS 3,,Tanque,,1.02,1.20,0.54,0.00,1.67,2.45,0.95,0.00
24/05/2025 05:34 a. m.,Ordeño,18:44,7.36,1,,,TD,,0,TD,0.54,0.78,0.42,0.30,0,0,0,0,4.24,4.39,4.19,5.21,VMS 3,,Tanque,,0.96,1.26,0.66,0.90,2.05,3.74,1.18,0.39
24/05/2025 02:07 p. m.,Ordeño,09:52,7.17,2,,,,TI,0,,0.60,0.72,0.00,0.48,0,0,0,0,3.91,4.33,0.00,3.92,VMS 3,,Tanque,,0.96,1.14,0.00,0.78,2.37,2.79,0.00,2.01
24/05/2025 10:02 p. m.,Ordeño,12:13,6.72,3,,,TI,,0,,0.60,0.72,0.54,0.42,0,0,0,0,4.12,4.27,3.62,4.02,VMS 3,,Tanque,,1.08,1.08,1.44,0.66,1.31,3.14,0.70,1.57
25/05/2025 04:04 a. m.,Ordeño,16:46,5.31,1,,,,TI,0,,0.66,0.72,0.12,0.30,0,0,0,0,4.03,4.34,2.08,3.69,VMS 3,,Tanque,,1.08,1.08,0.24,0.90,1.96,2.52,0.05,0.78
25/05/2025 05:09 p. m.,Ordeño,12:39,12.29,2,,,,,1,TD,0.72,0.72,0.54,0.36,0,0,0,0,4.49,4.74,4.65,9.51,VMS 3,,Tanque,,1.14,1.20,0.90,0.60,3.32,5.03,2.90,1.04
26/05/2025 12:07 a. m.,Ordeño,12:52,5.71,1,,,DI,DI,0,,0.00,0.72,0.60,0.36,0,0,0,0,0.00,4.25,4.12,3.83,VMS 3,,Tanque,,0.00,1.14,1.08,0.78,0.00,2.77,1.81,1.13
26/05/2025 08:05 a. m.,Ordeño,10:53,7.18,2,,,,DI,0,,0.00,0.72,0.60,0.42,0,0,0,0,0.00,4.32,4.23,4.03,VMS 3,,Tanque,,0.00,1.14,0.96,0.66,0.00,3.39,2.11,1.68
26/05/2025 06:25 p. m.,Ordeño,14:31,7.68,3,,,DD,DD,0,,0.48,0.00,0.36,0.66,0,0,0,0,4.22,0.00,4.11,4.47,VMS 3,,Tanque,,1.14,0.00,0.90,1.08,2.19,0.00,1.91,3.58
27/05/2025 05:38 a. m.,Ordeño,13:40,7.04,1,,,"DI,TD","DI,TD",0,,0.18,0.72,0.72,0.00,0,0,0,0,2.75,4.37,4.38,0.00,VMS 3,,Tanque,,0.54,1.14,1.20,0.00,0.19,3.73,3.12,0.00
27/05/2025 03:56 p. m.,Ordeño,12:26,11.14,2,,,,TD,1,TD,0.66,0.72,0.48,0.30,0,0,0,0,3.99,4.21,4.60,10.05,VMS 3,,Tanque,,1.08,1.20,0.96,0.72,3.04,4.24,3.70,0.16
28/05/2025 01:36 a. m.,Ordeño,12:29,7.76,1,,,DI,DI,0,,0.00,0.72,0.72,0.42,0,0,0,0,0.00,4.34,4.27,3.85,VMS 3,,Tanque,,0.00,1.08,1.08,0.72,0.00,3.61,2.45,1.70
28/05/2025 08:29 a. m.,Ordeño,09:02,5.69,2,,,TI,TI,0,,0.66,0.66,0.00,0.42,0,0,0,0,4.35,4.42,0.00,4.04,VMS 3,,Tanque,,1.02,1.14,0.00,0.72,1.79,2.60,0.00,1.30
28/05/2025 03:18 p. m.,Ordeño,10:33,5.83,3,,,DI,DI,0,,0.00,0.72,0.66,0.36,0,0,0,0,0.00,4.55,4.54,4.33,VMS 3,,Tanque,,0.00,1.14,0.96,0.60,0.00,2.73,1.85,1.25
29/05/2025 01:39 a. m.,Ordeño,13:26,8.75,1,,,,DI,0,,0.18,0.78,0.72,0.42,0,0,0,0,2.55,4.69,4.62,4.48,VMS 3,,Tanque,,0.30,1.26,1.08,0.66,0.05,4.10,2.78,1.82
29/05/2025 10:23 a. m.,Ordeño,11:15,7.13,2,,TD,DI,DI,0,,0.00,0.84,0.72,0.42,0,0,0,0,0.00,4.50,4.44,3.97,VMS 3,,Tanque,,0.00,1.26,1.32,0.84,0.00,3.68,2.30,1.15
29/05/2025 10:21 p. m.,Ordeño,19:25,9.25,3,,DI,TI,,0,,0.66,0.78,0.30,0.36,0,0,0,0,4.44,4.58,3.55,4.58,VMS 3,,Tanque,,1.14,1.14,0.72,0.66,2.62,4.24,0.23,2.16
30/05/2025 08:16 a. m.,Ordeño,14:14,8.93,1,,,,DI,0,,0.00,0.84,0.60,0.42,0,0,0,0,0.00,4.52,4.33,3.91,VMS 3,,Tanque,,0.00,1.32,1.08,0.96,0.00,4.40,3.02,1.51
30/05/2025 08:05 p. m.,Ordeño,12:17,9.60,2,,TD,TI,TI,0,,0.66,0.72,0.00,0.36,0,0,0,0,4.36,4.54,0.00,3.91,VMS 3,,Tanque,,1.08,1.26,0.00,1.02,3.50,4.49,0.00,1.61
31/05/2025 02:27 a. m.,Ordeño,15:23,5.61,1,,,"TI,TD",TD,0,,0.60,0.72,0.36,0.00,0,0,0,0,4.01,4.19,3.27,0.00,VMS 3,,Tanque,,0.96,1.08,1.20,0.00,2.10,3.19,0.32,0.00
31/05/2025 08:39 a. m.,Ordeño,13:53,3.99,2,,,"DI,TD","DI,TD",0,,0.00,0.66,0.54,0.00,0,0,0,0,0.00,4.40,4.27,0.00,VMS 3,,Tanque,,0.00,0.96,0.90,0.00,0.00,2.41,1.58,0.00
31/05/2025 06:46 p. m.,Ordeño,17:38,11.84,3,,,,,1,TD,0.72,0.84,0.48,0.42,0,0,0,0,4.57,4.60,5.17,10.92,VMS 3,,Tanque,,1.20,1.32,0.84,0.84,3.19,4.46,3.17,1.02
01/06/2025 01:45 a. m.,Ordeño,11:51,6.42,1,,,,DI,1,,0.18,0.66,0.66,0.36,0,0,0,0,2.75,4.38,4.29,3.41,VMS 3,,Tanque,,0.42,1.02,1.02,0.96,0.06,3.20,2.11,1.05
01/06/2025 10:19 a. m.,Ordeño,12:40,5.66,2,,DI,"DI,TD","DI,TD",0,,0.18,0.72,0.72,0.00,0,0,0,0,4.76,4.54,4.40,0.00,VMS 3,,Tanque,,0.60,1.14,1.02,0.00,0.12,3.32,2.22,0.00
01/06/2025 06:58 p. m.,Ordeño,12:54,9.55,3,,,,TI,0,,0.72,0.72,0.00,0.42,0,0,0,0,4.25,4.53,0.00,4.77,VMS 3,,Tanque,,1.14,1.14,0.00,0.72,2.72,3.79,0.00,3.04
02/06/2025 08:19 a. m.,Ordeño,12:16,8.33,1,,DI,"DI,TD","DI,TD",0,,0.24,0.84,0.78,0.00,0,0,0,0,2.41,4.81,4.62,0.00,VMS 3,,Tanque,,0.42,1.26,1.08,0.00,0.05,4.69,3.59,0.00
02/06/2025 04:01 p. m.,Ordeño,15:21,9.28,2,,DI,,TD,0,TI,0.78,0.72,0.42,0.00,0,0,0,0,3.93,4.39,5.01,0.00,VMS 3,,Tanque,,1.62,1.20,0.72,0.00,2.62,3.55,3.11,0.00
03/06/2025 01:09 a. m.,Ordeño,10:22,7.88,1,,,,TD,1,TD,0.60,0.72,0.42,0.36,0,0,0,0,4.08,4.40,4.23,7.24,VMS 3,,Tanque,,0.96,1.14,0.66,0.84,2.65,3.26,1.81,0.16
03/06/2025 06:39 p. m.,Ordeño,13:56,10.73,2,,,"TI,TD","TI,TD",0,,0.72,0.84,0.00,0.00,0,0,0,0,4.71,4.96,0.00,0.00,VMS 3,,Tanque,,1.08,1.32,0.00,0.00,4.63,6.10,0.00,0.00
04/06/2025 06:05 a. m.,Ordeño,12:13,10.93,1,,TD,,TI,1,TD,0.72,0.78,0.00,0.54,0,0,0,0,4.14,4.47,0.00,5.16,VMS 3,,Tanque,,1.20,1.20,0.00,1.14,3.80,4.93,0.00,2.20
05/06/2025 03:50 a. m.,Ordeño,15:05,11.06,1,,TD,"DI,TD",DI,1,,0.00,0.72,0.78,0.48,0,0,0,0,0.00,4.68,4.58,5.31,VMS 3,,Tanque,,0.00,1.20,1.20,1.32,0.00,6.27,4.36,0.43
05/06/2025 11:48 a. m.,Ordeño,12:30,7.06,2,,TI,"DI,TI",TI,1,"TI,TD",0.66,0.66,0.36,0.54,0,0,0,0,3.88,4.27,6.63,6.18,VMS 3,,Tanque,,1.14,1.14,0.84,0.84,1.42,1.90,0.08,3.66
05/06/2025 10:29 p. m.,Ordeño,16:02,4.31,3,,TD,"DI,TD",DI,0,,0.00,0.66,0.60,0.36,0,0,0,0,0.00,4.55,4.07,4.13,VMS 3,,Tanque,,0.00,1.02,0.96,0.90,0.00,2.21,1.69,0.41
06/06/2025 12:36 p. m.,Ordeño,12:25,8.03,1,,,"DI,TD","DI,TD",0,,0.00,0.78,0.78,0.00,0,0,0,0,0.00,5.02,4.84,0.00,VMS 3,,Tanque,,0.00,1.26,1.20,0.00,0.00,4.72,3.31,0.00
07/06/2025 12:34 a. m.,Ordeño,12:19,10.06,1,,DI,,TI,0,TD,0.72,0.90,0.00,0.42,0,0,0,0,4.74,4.92,0.00,5.61,VMS 3,,Tanque,,1.32,1.32,0.00,0.72,2.44,4.87,0.00,2.75
