Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
18/05/2025 03:15 p. m.,Ordeño,07:32,17.92,3,,,TI,TI,0,,1.92,2.34,0.00,2.40,0,0,0,0,5.60,5.32,0.00,5.31,VMS 3,,Tanque,,2.70,2.88,0.00,3.06,5.08,6.86,0.00,5.98
18/05/2025 05:57 p. m.,Ordeño,08:54,3.37,4,,,"TI,TD",TI,0,,1.14,1.08,0.00,0.90,0,0,0,0,5.27,5.27,0.00,4.88,VMS 3,,Tanque,,2.04,2.16,0.00,1.80,1.22,1.39,0.00,0.76
19/05/2025 05:14 a. m.,Ordeño,09:27,18.05,1,,,TI,TI,0,,2.16,2.34,0.00,2.34,0,0,0,0,5.13,5.11,0.00,5.25,VMS 3,,Tanque,,3.12,3.12,0.00,3.00,5.32,6.19,0.00,6.54
19/05/2025 08:59 a. m.,Ordeño,11:06,7.46,2,,,"DI,DD,TD",,1,TI,1.20,1.32,1.68,1.38,0,0,0,0,4.45,4.97,8.17,4.95,VMS 3,,Tanque,,2.16,1.92,3.48,1.98,1.12,1.30,3.94,1.10
19/05/2025 01:47 p. m.,Ordeño,07:19,9.20,3,,,TI,TI,0,,1.68,2.10,0.00,2.10,0,0,0,0,5.02,4.97,0.00,5.04,VMS 3,,Tanque,,2.52,2.70,0.00,2.64,2.95,3.39,0.00,2.86
19/05/2025 06:30 p. m.,Ordeño,06:40,9.10,4,,,TI,TI,0,,1.86,2.04,0.00,1.14,0,0,0,0,5.26,5.20,0.00,5.03,VMS 3,,Tanque,,2.64,2.58,0.00,1.68,2.67,3.34,0.00,3.09
20/05/2025 01:05 a. m.,Ordeño,08:43,10.49,1,,,TI,TI,0,,1.38,1.56,0.00,1.26,0,0,0,0,5.45,5.33,0.00,4.98,VMS 3,,Tanque,,2.16,2.40,0.00,2.10,2.83,4.03,0.00,3.63
20/05/2025 07:39 a. m.,Ordeño,13:43,4.79,2,,,"DI,TI,TD","TI,TD",0,,1.44,1.92,0.00,0.00,0,0,0,0,5.73,5.40,0.00,0.00,VMS 3,,Tanque,,1.92,2.46,0.00,0.00,1.17,3.62,0.00,0.00
20/05/2025 08:52 a. m.,Ordeño,08:54,4.88,3,,,"DD,TI","DD,TI",0,,1.14,0.00,0.00,1.74,0,0,0,0,5.18,0.00,0.00,5.91,VMS 3,,Tanque,,2.10,0.00,0.00,2.34,2.33,0.00,0.00,2.55
20/05/2025 04:22 p. m.,Ordeño,07:47,18.01,4,,,,TI,0,,2.04,2.34,0.00,2.34,0,0,0,0,5.66,5.55,0.00,5.89,VMS 3,,Tanque,,2.94,2.94,0.00,3.12,5.36,6.43,0.00,6.22
20/05/2025 10:51 p. m.,Ordeño,07:29,13.76,5,,,TI,TI,0,,1.92,2.22,0.00,2.16,0,0,0,0,5.59,5.26,0.00,5.29,VMS 3,,Tanque,,2.76,2.76,0.00,2.88,4.05,4.84,0.00,4.87
21/05/2025 01:54 a. m.,Ordeño,09:59,6.63,1,,,TI,TI,0,,1.74,1.44,0.00,1.20,0,0,0,0,5.11,5.04,0.00,5.05,VMS 3,,Tanque,,2.52,2.10,0.00,2.04,2.11,2.24,0.00,2.28
21/05/2025 09:43 a. m.,Ordeño,08:46,14.69,2,,,TI,TI,0,,2.04,2.22,0.00,2.10,0,0,0,0,6.07,5.58,0.00,5.65,VMS 3,,Tanque,,2.70,2.70,0.00,2.70,4.63,5.86,0.00,4.20
21/05/2025 02:40 p. m.,Ordeño,07:35,11.77,3,,,TI,TI,0,,1.50,1.86,0.00,1.50,0,0,0,0,5.75,5.72,0.00,5.70,VMS 3,,Tanque,,2.70,2.70,0.00,2.64,3.54,4.23,0.00,4.00
21/05/2025 11:47 p. m.,Ordeño,14:32,21.81,4,,DI,,,0,,2.04,2.22,2.04,1.98,0,0,0,0,5.80,5.58,5.68,6.00,VMS 3,,Tanque,,2.76,2.76,2.58,2.52,5.16,5.89,5.71,5.05
22/05/2025 06:51 a. m.,Ordeño,07:39,20.27,2,,,,,0,,2.04,2.28,2.16,2.40,0,0,0,0,5.15,5.18,4.73,5.17,VMS 3,,Tanque,,2.88,2.82,2.70,3.30,4.94,5.77,4.26,5.30
22/05/2025 02:25 p. m.,Ordeño,07:44,14.66,3,,,TI,TI,0,,1.98,1.92,0.00,2.10,0,0,0,0,5.59,5.32,0.00,5.56,VMS 3,,Tanque,,2.82,2.46,0.00,2.94,5.01,5.01,0.00,4.64
22/05/2025 10:01 p. m.,Ordeño,08:26,19.22,4,,,,,0,,1.56,1.32,1.74,1.38,0,0,0,0,4.99,5.13,4.91,5.27,VMS 3,,Tanque,,2.76,2.10,2.94,2.40,4.60,4.94,4.81,4.87
23/05/2025 05:57 a. m.,Ordeño,06:14,14.48,1,,,TI,TI,0,,1.92,2.16,0.00,1.44,0,0,0,0,5.81,5.61,0.00,5.72,VMS 3,,Tanque,,2.58,2.70,0.00,2.40,4.46,5.13,0.00,4.89
23/05/2025 11:55 a. m.,Ordeño,10:57,17.99,2,,,,,0,,1.98,2.16,2.22,1.62,0,0,0,0,5.81,5.61,6.00,5.64,VMS 3,,Tanque,,2.58,2.64,2.76,2.46,3.99,4.57,5.46,3.97
23/05/2025 06:58 p. m.,Ordeño,14:47,6.12,3,,,"TI,TD","TI,TD",0,,1.68,1.98,0.00,0.00,0,0,0,0,5.91,5.74,0.00,0.00,VMS 3,,Tanque,,2.70,2.46,0.00,0.00,2.79,3.33,0.00,0.00
24/05/2025 02:02 a. m.,Ordeño,07:16,18.74,1,,,,,0,,1.80,1.98,2.22,1.86,0,0,0,0,5.93,5.61,5.89,5.76,VMS 3,,Tanque,,2.52,2.46,2.64,2.58,3.65,3.80,4.15,7.14
24/05/2025 07:39 a. m.,Ordeño,07:17,16.91,2,,,,,0,,1.44,1.62,1.92,1.32,0,0,0,0,5.27,5.40,5.17,5.53,VMS 3,,Tanque,,2.64,2.40,3.18,2.40,3.97,4.59,4.30,4.05
24/05/2025 12:51 p. m.,Ordeño,09:57,8.90,3,,,TI,TI,1,,1.80,1.32,0.00,1.14,0,0,0,0,5.73,5.54,0.00,5.59,VMS 3,,Tanque,,2.46,2.28,0.00,1.92,2.92,3.38,0.00,2.60
24/05/2025 06:50 p. m.,Ordeño,10:15,11.44,4,,,TI,TI,1,,1.92,2.10,0.00,1.20,0,0,0,0,6.08,5.73,0.00,5.91,VMS 3,,Tanque,,2.70,2.70,0.00,2.22,3.04,4.46,0.00,3.94
25/05/2025 02:15 a. m.,Ordeño,07:31,14.94,1,,,TI,TI,0,,2.16,2.22,0.00,1.62,0,0,0,0,5.64,5.34,0.00,5.55,VMS 3,,Tanque,,3.30,2.82,0.00,2.40,4.96,5.04,0.00,4.94
25/05/2025 09:02 a. m.,Ordeño,08:39,12.95,2,,,TI,TI,0,,1.74,2.16,0.00,1.56,0,0,0,0,5.28,5.27,0.00,5.43,VMS 3,,Tanque,,2.64,2.76,0.00,2.76,4.24,4.67,0.00,4.04
25/05/2025 04:10 p. m.,Ordeño,06:58,15.92,3,,,TI,TI,0,,1.92,2.34,0.00,2.04,0,0,0,0,5.49,5.21,0.00,5.29,VMS 3,,Tanque,,2.76,3.12,0.00,2.94,4.46,5.91,0.00,5.55
25/05/2025 11:33 p. m.,Ordeño,12:48,10.83,4,,,TI,TI,0,,1.74,2.16,0.00,1.74,0,0,0,0,5.76,5.52,0.00,5.37,VMS 3,,Tanque,,2.82,2.58,0.00,2.22,3.71,3.46,0.00,3.66
26/05/2025 04:18 a. m.,Ordeño,10:06,20.98,1,,,,,0,,2.04,2.22,2.52,1.74,0,0,0,0,5.33,5.12,5.30,5.36,VMS 3,,Tanque,,2.82,2.88,3.24,2.76,3.88,4.95,7.96,4.19
26/05/2025 10:51 a. m.,Ordeño,10:39,17.08,2,,,,,0,,1.38,1.62,1.20,1.56,0,0,0,0,5.04,5.38,5.16,5.39,VMS 3,,Tanque,,2.52,2.64,2.22,2.22,4.52,5.26,2.72,4.58
26/05/2025 05:46 p. m.,Ordeño,07:01,15.66,3,,,,,0,,2.10,1.98,2.16,1.98,0,0,0,0,5.22,5.24,5.55,5.17,VMS 3,,Tanque,,2.64,2.82,3.00,2.82,3.98,5.15,2.57,3.96
26/05/2025 11:24 p. m.,Ordeño,13:03,5.39,4,,TD,"DI,TI,TD",TI,0,TD,1.56,1.74,0.00,1.74,0,0,0,0,4.84,5.10,0.00,6.77,VMS 3,,Tanque,,2.52,2.28,0.00,2.52,1.70,2.46,0.00,1.23
27/05/2025 06:44 a. m.,Ordeño,07:41,16.02,1,,DI,,TI,0,,2.28,2.16,0.00,2.22,0,0,0,0,5.25,5.12,0.00,5.22,VMS 3,,Tanque,,2.88,2.70,0.00,2.88,3.67,5.61,0.00,6.74
27/05/2025 12:45 p. m.,Ordeño,11:08,12.42,2,,DI,TI,TI,0,,1.50,1.50,0.00,1.44,0,0,0,0,5.11,5.15,0.00,5.05,VMS 3,,Tanque,,2.40,2.34,0.00,2.34,2.60,5.08,0.00,4.74
27/05/2025 02:49 p. m.,Ordeño,15:44,2.96,3,,,"DD,TI","DD,TI",0,,1.86,0.24,0.00,0.60,0,0,0,0,4.98,0.00,0.00,4.76,VMS 3,,Tanque,,2.64,0.48,0.00,1.26,2.00,0.10,0.00,0.86
27/05/2025 08:26 p. m.,Ordeño,11:49,17.89,4,,,,,0,TI,1.68,1.56,2.28,1.68,0,0,0,0,5.06,5.21,5.96,5.27,VMS 3,,Divert 3,,2.46,2.22,3.12,2.46,3.77,4.46,6.03,3.63
28/05/2025 01:15 a. m.,Ordeño,07:49,15.14,1,,,,,0,,1.32,1.68,1.32,1.38,0,0,0,0,4.81,5.28,5.34,5.46,VMS 3,,Tanque,,2.22,2.28,2.04,2.40,3.92,4.47,3.01,3.74
28/05/2025 07:17 a. m.,Ordeño,07:53,13.62,2,,,,,0,,1.56,1.74,1.26,1.50,0,0,0,0,4.87,5.15,5.08,5.33,VMS 3,,Tanque,,2.46,2.70,1.98,2.34,3.64,4.20,2.39,3.39
28/05/2025 01:46 p. m.,Ordeño,08:59,12.00,3,,,TI,TI,0,,2.22,1.92,0.00,1.92,0,0,0,0,5.21,5.08,0.00,5.22,VMS 3,,Tanque,,3.00,2.34,0.00,2.70,3.61,4.37,0.00,4.02
28/05/2025 06:28 p. m.,Ordeño,08:56,10.43,4,,,TI,TI,0,,1.50,1.68,0.00,0.78,0,0,0,0,5.17,5.22,0.00,5.05,VMS 3,,Tanque,,2.70,2.58,0.00,1.92,3.31,3.99,0.00,3.13
29/05/2025 07:15 a. m.,Ordeño,07:27,29.83,1,,,,,0,,2.16,2.28,2.76,2.46,0,0,0,0,5.71,5.44,5.76,5.60,VMS 3,,Tanque,,2.76,3.06,3.36,3.06,6.42,7.42,8.03,7.96
29/05/2025 01:46 p. m.,Ordeño,07:42,12.14,2,,DI,TI,TI,1,,2.10,2.10,0.00,1.62,0,0,0,0,5.16,5.10,0.00,4.53,VMS 3,,Tanque,,3.12,2.70,0.00,2.88,2.40,5.29,0.00,4.45
29/05/2025 11:59 p. m.,Ordeño,08:23,23.99,1,,,,,1,,2.22,2.10,2.58,2.16,0,0,0,0,5.41,5.26,5.86,5.18,VMS 3,,Tanque,,2.82,2.70,3.18,2.88,5.79,6.36,6.40,5.44
30/05/2025 07:25 a. m.,Ordeño,08:11,19.03,2,,,,,1,,1.74,1.86,2.22,2.22,0,0,0,0,4.92,5.20,5.48,5.04,VMS 3,,Tanque,,2.64,2.64,2.76,3.12,5.45,5.84,3.54,4.20
30/05/2025 04:08 p. m.,Ordeño,05:21,12.71,3,,,DD,,1,TI,1.98,2.10,1.80,2.22,0,0,0,0,5.42,5.34,6.61,5.55,VMS 3,,Tanque,,2.70,2.64,2.22,2.70,2.99,2.36,2.61,4.75
31/05/2025 12:33 a. m.,Ordeño,06:37,18.07,1,,,,,1,,2.22,2.22,2.22,2.34,0,0,0,0,5.29,5.07,5.49,4.93,VMS 3,,Tanque,,2.88,2.82,2.94,3.00,4.53,5.15,4.06,4.33
31/05/2025 06:23 a. m.,Ordeño,06:20,13.36,2,,,,,0,,1.80,1.98,1.86,1.44,0,0,0,0,5.02,5.00,5.15,4.87,VMS 3,,Tanque,,2.52,2.70,2.64,2.40,3.48,3.87,2.65,3.36
31/05/2025 03:01 p. m.,Ordeño,06:09,19.28,3,,,,,0,,2.22,2.28,2.64,2.46,0,0,0,0,5.77,5.40,5.60,5.47,VMS 3,,Tanque,,2.82,2.82,3.36,3.06,4.71,5.49,4.38,4.70
01/06/2025 12:04 a. m.,Ordeño,08:24,12.44,1,,,TI,TI,0,,1.98,2.10,0.00,2.40,0,0,0,0,5.14,5.28,0.00,5.40,VMS 3,,Tanque,,2.76,3.06,0.00,3.12,3.65,4.50,0.00,4.29
01/06/2025 03:47 a. m.,Ordeño,07:25,10.96,2,,,,,0,,1.08,1.14,1.56,0.96,0,0,0,0,5.05,5.33,5.27,5.45,VMS 3,,Tanque,,2.04,1.74,2.88,2.28,2.43,2.41,3.76,2.36
01/06/2025 09:45 a. m.,Ordeño,08:09,16.19,3,,,,,0,,1.98,1.74,2.28,2.10,0,0,0,0,5.32,5.27,5.13,5.32,VMS 3,,Tanque,,2.70,2.64,3.12,2.88,3.50,5.08,3.38,4.23
01/06/2025 06:03 p. m.,Ordeño,08:45,21.21,4,,,,,0,,1.98,2.10,2.46,2.40,0,0,0,0,5.40,5.28,5.08,5.29,VMS 3,,Tanque,,2.82,3.00,3.30,3.06,5.31,6.00,4.52,5.38
02/06/2025 12:56 a. m.,Ordeño,08:43,17.58,1,,,,,0,,2.04,2.22,2.58,2.46,0,0,0,0,5.21,5.01,4.87,5.15,VMS 3,,Tanque,,2.94,2.82,3.78,3.12,4.19,5.22,3.66,4.51
02/06/2025 06:50 a. m.,Ordeño,06:40,16.20,2,,,,,0,,1.86,2.04,2.46,2.34,0,0,0,0,5.25,5.27,5.29,5.30,VMS 3,,Tanque,,2.52,2.76,3.18,3.00,4.04,4.73,3.45,3.98
02/06/2025 03:11 p. m.,Ordeño,09:27,21.28,3,,,,,0,,2.10,2.22,2.70,2.40,0,0,0,0,5.54,5.40,5.16,5.35,VMS 3,,Tanque,,2.64,2.82,3.24,3.12,5.14,5.97,4.59,5.58
02/06/2025 11:53 p. m.,Ordeño,09:01,15.05,1,,,TD,TD,0,,1.80,2.28,2.52,0.00,0,0,0,0,5.36,5.34,4.98,0.00,VMS 3,,Tanque,,2.52,2.94,3.30,0.00,4.86,5.63,4.56,0.00
03/06/2025 06:31 a. m.,Ordeño,08:07,7.99,2,,,"TI,TD","TI,TD",0,,1.92,2.10,0.00,0.00,0,0,0,0,5.37,5.21,0.00,0.00,VMS 3,,Tanque,,2.76,2.76,0.00,0.00,3.44,4.55,0.00,0.00
03/06/2025 09:59 a. m.,Ordeño,08:56,19.47,3,,,,,0,,2.10,0.84,2.64,2.58,0,0,0,0,5.21,5.34,5.08,5.27,VMS 3,,Tanque,,2.70,1.38,3.36,3.24,2.69,2.99,5.35,8.44
03/06/2025 10:00 p. m.,Ordeño,09:57,12.01,4,,,TI,TI,0,,1.98,1.86,0.00,2.04,0,0,0,0,6.02,6.10,0.00,5.75,VMS 3,,Tanque,,2.88,2.40,0.00,3.24,3.89,4.17,0.00,3.95
04/06/2025 01:22 a. m.,Ordeño,07:35,3.61,1,,,Todos,TI,1,,1.08,1.38,0.00,0.42,0,0,0,0,4.55,5.07,0.00,4.63,VMS 3,,Tanque,,2.34,2.22,0.00,0.90,1.31,1.32,0.00,0.98
04/06/2025 07:19 a. m.,Ordeño,11:40,14.21,2,,,,,0,,1.44,0.42,2.58,1.68,0,0,0,0,5.15,5.15,5.18,4.95,VMS 3,,Tanque,,2.40,0.96,3.36,2.70,2.65,2.57,6.38,2.61
04/06/2025 04:28 p. m.,Ordeño,06:46,17.52,3,,,,,0,,2.10,2.10,2.40,2.46,0,0,0,0,5.63,5.82,5.31,5.69,VMS 3,,Tanque,,2.82,3.06,3.06,3.12,4.16,4.80,4.14,4.42
04/06/2025 10:29 p. m.,Ordeño,08:27,11.43,4,,,,,0,,2.04,0.96,2.22,2.10,0,0,0,0,5.17,5.47,5.39,5.20,VMS 3,,Tanque,,2.76,1.80,2.88,2.76,2.54,3.54,2.42,2.93
05/06/2025 06:04 a. m.,Ordeño,07:21,14.37,1,,,TI,TI,0,,2.10,1.98,0.00,2.40,0,0,0,0,5.59,5.79,0.00,5.80,VMS 3,,Tanque,,2.82,2.76,0.00,3.18,4.37,5.22,0.00,4.78
05/06/2025 04:46 p. m.,Ordeño,06:07,24.57,2,,,,,0,,2.04,2.28,2.40,2.22,0,0,0,0,6.09,5.94,5.87,5.88,VMS 3,,Tanque,,2.58,2.82,2.94,2.88,4.94,6.34,6.78,6.51
05/06/2025 09:54 p. m.,Ordeño,09:21,9.63,3,,,TI,TI,1,,1.98,0.96,0.00,2.04,0,0,0,0,5.13,5.29,0.00,4.81,VMS 3,,Tanque,,2.94,1.74,0.00,2.82,3.21,3.50,0.00,2.92
06/06/2025 06:24 a. m.,Ordeño,06:40,22.49,1,,,,,0,,1.86,1.80,2.16,2.04,0,0,0,0,5.46,5.54,5.82,5.43,VMS 3,,Tanque,,2.64,2.46,2.70,2.76,4.25,6.21,6.60,5.43
06/06/2025 03:54 p. m.,Ordeño,08:15,18.65,2,,,TI,TI,0,,2.04,2.16,0.00,2.58,0,0,0,0,5.86,5.62,0.00,5.51,VMS 3,,Tanque,,2.88,2.76,0.00,3.36,5.60,6.70,0.00,6.35
06/06/2025 10:33 p. m.,Ordeño,07:59,13.43,3,,,TI,TI,0,,1.92,1.74,0.00,1.80,0,0,0,0,5.33,5.41,0.00,4.41,VMS 3,,Tanque,,2.76,2.52,0.00,2.82,3.89,4.79,0.00,4.75
07/06/2025 01:30 a. m.,Ordeño,09:28,10.79,1,,,,,0,,0.78,1.20,1.92,0.72,0,0,0,0,5.60,5.73,5.64,5.53,VMS 3,,Tanque,,1.32,1.92,2.58,1.38,1.19,1.46,6.93,1.21
07/06/2025 07:16 a. m.,Ordeño,09:08,16.41,2,,,,,0,,1.62,1.50,1.86,1.68,0,0,0,0,5.84,5.79,5.28,6.07,VMS 3,,Tanque,,2.46,2.46,2.34,2.52,4.18,5.00,3.37,3.86
07/06/2025 11:22 p. m.,Ordeño,08:58,30.08,3,,,,,1,,2.10,2.04,1.98,2.28,0,0,0,0,5.89,5.66,5.62,5.80,VMS 3,,Tanque,,2.58,2.70,2.40,2.94,6.50,6.46,7.44,9.68
08/06/2025 07:01 a. m.,Ordeño,14:12,10.28,1,,,TI,TI,1,,1.68,1.74,0.00,1.68,0,0,0,0,5.38,5.32,0.00,5.21,VMS 3,,Tanque,,2.16,2.34,0.00,2.34,2.71,3.97,0.00,3.60
08/06/2025 04:04 p. m.,Ordeño,07:28,24.73,2,,,,,0,,2.22,1.92,2.22,2.22,0,0,0,0,5.10,5.32,5.48,4.94,VMS 3,,Tanque,,2.82,2.88,2.70,2.70,5.54,5.60,7.28,6.31
08/06/2025 10:38 p. m.,Ordeño,08:07,11.55,3,,,TI,TI,0,,1.92,1.80,0.00,1.86,0,0,0,0,5.38,5.54,0.00,5.09,VMS 3,,Tanque,,2.58,2.70,0.00,2.58,3.41,4.29,0.00,3.85
09/06/2025 02:56 a. m.,Ordeño,11:24,3.62,1,,,"TI,TD","TI,TD",0,,1.56,0.66,0.00,0.00,0,0,0,0,5.23,5.75,0.00,0.00,VMS 3,,Tanque,,2.58,1.14,0.00,0.00,1.63,1.99,0.00,0.00
09/06/2025 05:59 a. m.,Ordeño,08:25,9.97,2,,,,TI,0,,1.86,1.32,0.00,1.74,0,0,0,0,4.75,5.67,0.00,5.56,VMS 3,,Tanque,,3.00,1.86,0.00,2.76,3.19,2.94,0.00,3.84
09/06/2025 12:32 p. m.,Ordeño,07:33,17.85,3,,,,,1,,1.56,1.56,2.46,1.62,0,0,0,0,5.28,5.65,5.19,5.59,VMS 3,,Tanque,,2.52,2.76,3.06,2.52,3.45,4.34,6.28,3.78
10/06/2025 03:21 a. m.,Ordeño,08:00,20.71,1,,,TI,TI,1,,2.28,2.46,0.00,2.40,0,0,0,0,5.67,5.67,0.00,5.74,VMS 3,,Tanque,,2.94,3.18,0.00,3.00,6.26,6.41,0.00,8.04
10/06/2025 09:39 a. m.,Ordeño,09:01,18.78,2,,,,,1,TI,1.98,2.22,2.22,1.68,0,0,0,0,5.54,5.53,6.78,5.39,VMS 3,,Tanque,,2.82,2.82,2.76,2.10,3.39,4.53,6.65,4.21
10/06/2025 06:36 p. m.,Ordeño,08:01,16.39,3,,,,,1,,1.86,2.04,1.50,1.56,0,0,0,0,5.44,5.68,5.09,5.29,VMS 3,,Tanque,,2.64,2.58,2.46,2.22,3.71,5.22,3.26,4.20
11/06/2025 01:39 a. m.,Ordeño,09:05,10.32,1,,,TI,TI,0,,1.80,2.04,0.00,1.98,0,0,0,0,5.19,5.29,0.00,5.13,VMS 3,,Tanque,,2.52,2.52,0.00,2.64,2.70,3.93,0.00,3.69
11/06/2025 03:52 p. m.,Ordeño,06:57,27.64,2,,DI,,,1,TI,2.16,2.40,2.34,2.22,0,0,0,0,5.49,5.59,6.42,5.88,VMS 3,,Tanque,,3.06,3.24,2.88,2.88,5.57,6.49,6.69,8.89
11/06/2025 10:05 p. m.,Ordeño,06:52,11.54,3,,,TI,TI,0,,1.98,2.16,0.00,1.50,0,0,0,0,5.18,5.27,0.00,5.13,VMS 3,,Tanque,,2.82,2.64,0.00,2.46,3.31,4.73,0.00,3.50
12/06/2025 06:45 a. m.,Ordeño,09:18,15.31,1,,,TI,TI,0,,2.22,1.74,0.00,2.04,0,0,0,0,5.77,5.76,0.00,5.70,VMS 3,,Tanque,,3.00,2.64,0.00,2.88,4.61,5.60,0.00,5.10
12/06/2025 11:40 a. m.,Ordeño,07:01,17.07,2,,,,,1,TI,2.22,1.80,2.76,2.16,0,0,0,0,5.53,5.62,6.33,5.31,VMS 3,,Tanque,,2.94,2.94,3.42,2.88,3.55,4.27,5.92,3.33
12/06/2025 05:38 p. m.,Ordeño,07:28,12.54,3,,,,,1,,1.50,2.16,1.44,1.02,0,0,0,0,5.73,5.95,5.84,5.86,VMS 3,,Tanque,,2.52,2.82,2.52,2.04,2.94,3.94,2.47,3.19
13/06/2025 12:46 a. m.,Ordeño,06:28,17.95,1,,,,,0,,1.86,1.98,1.56,1.56,0,0,0,0,5.61,5.73,5.76,6.01,VMS 3,,Tanque,,3.00,2.70,2.40,2.58,4.39,5.37,3.45,4.74
13/06/2025 08:02 a. m.,Ordeño,06:21,15.59,2,,,,,0,,2.04,2.22,1.98,1.80,0,0,0,0,5.60,5.76,5.86,5.83,VMS 3,,Tanque,,2.94,3.06,2.88,2.64,3.56,4.97,3.21,3.85
13/06/2025 02:47 p. m.,Ordeño,06:33,11.53,3,,,,,0,,1.08,2.10,2.34,1.92,0,0,0,0,5.02,5.44,5.85,5.46,VMS 3,,Tanque,,2.04,2.58,3.06,2.58,2.44,2.77,2.83,3.49
14/06/2025 05:49 a. m.,Ordeño,05:56,25.15,1,,,,,0,,2.40,2.40,2.46,2.40,0,0,0,0,6.09,5.70,5.82,5.77,VMS 3,,Tanque,,3.12,3.00,3.18,2.94,5.53,5.92,6.36,7.34
14/06/2025 12:56 p. m.,Ordeño,05:57,18.82,2,,,,,0,,2.28,2.28,2.34,2.04,0,0,0,0,5.53,5.28,5.14,5.16,VMS 3,,Tanque,,3.00,3.06,3.06,3.06,4.43,5.20,4.22,4.97
15/06/2025 01:31 a. m.,Ordeño,07:34,25.62,1,,,,,0,,2.16,2.40,2.40,2.52,0,0,0,0,5.58,5.43,5.52,5.65,VMS 3,,Tanque,,3.06,2.94,3.18,3.18,6.36,6.19,6.15,6.92
15/06/2025 07:00 a. m.,Ordeño,06:52,9.68,2,,,TI,TI,0,,1.68,1.92,0.00,1.20,0,0,0,0,5.64,5.45,0.00,5.64,VMS 3,,Tanque,,2.70,2.76,0.00,2.28,2.73,3.66,0.00,3.29
15/06/2025 04:25 p. m.,Ordeño,05:32,23.29,3,,DI,,,0,,2.22,2.52,2.52,2.70,0,0,0,0,5.98,5.72,5.55,5.80,VMS 3,,Tanque,,2.88,3.24,3.30,3.24,5.31,5.94,6.38,5.66
16/06/2025 05:16 a. m.,Ordeño,07:53,20.66,1,,DI,TI,TI,0,,2.40,2.46,0.00,2.58,0,0,0,0,5.80,5.70,0.00,5.81,VMS 3,,Tanque,,3.12,3.12,0.00,3.36,6.35,6.52,0.00,7.79
16/06/2025 05:50 p. m.,Ordeño,13:03,25.16,2,,,,,1,TI,2.22,1.92,2.10,2.46,0,0,0,0,5.38,5.27,6.45,5.08,VMS 3,,Tanque,,3.00,2.70,2.58,3.12,5.34,6.26,7.02,6.54
17/06/2025 06:02 a. m.,Ordeño,07:58,20.96,1,,,,,1,,2.16,2.16,2.22,2.16,0,0,0,0,5.34,5.37,5.79,5.27,VMS 3,,Tanque,,3.18,2.76,2.88,2.82,5.00,5.75,4.29,5.92
17/06/2025 03:42 p. m.,Ordeño,07:23,14.43,2,,,TI,TI,0,,2.04,2.10,0.00,2.40,0,0,0,0,5.10,5.48,0.00,5.20,VMS 3,,Tanque,,2.94,2.94,0.00,3.42,4.65,5.03,0.00,4.75
18/06/2025 06:36 a. m.,Ordeño,11:09,25.64,1,,,,,1,,2.16,2.52,1.92,2.40,0,0,0,0,6.05,6.01,6.56,5.95,VMS 3,,Tanque,,3.24,3.12,2.46,2.88,6.09,5.78,6.96,6.81
18/06/2025 04:12 p. m.,Ordeño,09:28,20.01,2,,,,TI,0,,2.22,1.68,0.00,2.40,0,0,0,0,5.30,5.53,0.00,5.44,VMS 3,,Tanque,,3.00,2.76,0.00,3.00,6.42,7.14,0.00,6.45
19/06/2025 05:28 a. m.,Ordeño,10:59,21.91,1,,,TI,TI,0,,2.28,2.34,0.00,2.52,0,0,0,0,5.64,5.95,0.00,5.87,VMS 3,,Tanque,,3.36,3.24,0.00,3.18,6.83,6.74,0.00,8.34
19/06/2025 11:37 a. m.,Ordeño,08:28,17.19,2,,,,,1,TI,1.26,1.92,2.04,1.80,0,0,0,0,5.41,5.33,8.44,5.39,VMS 3,,Tanque,,2.22,3.18,2.46,2.34,3.05,3.96,6.86,3.32
19/06/2025 05:38 p. m.,Ordeño,08:50,8.27,3,,,TD,TD,1,,1.26,1.68,0.84,0.00,0,0,0,0,5.61,5.54,5.83,0.00,VMS 3,,Tanque,,2.04,2.34,1.98,0.00,2.90,3.91,1.46,0.00
20/06/2025 03:03 a. m.,Ordeño,08:54,3.75,1,,,Todos,TI,1,TD,0.48,0.78,0.00,1.68,0,0,0,0,6.59,5.95,0.00,7.04,VMS 3,,Tanque,,1.14,1.20,0.00,2.22,0.88,0.82,0.00,2.05
20/06/2025 03:28 p. m.,Ordeño,08:15,18.95,2,,,,,1,,2.16,1.98,1.98,2.46,0,0,300,0,5.99,5.38,5.70,5.35,VMS 3,,Tanque,,3.06,2.76,3.30,3.06,3.79,5.91,2.71,6.54
21/06/2025 08:49 a. m.,Ordeño,07:52,17.85,1,,,DI,,1,DI,1.32,2.34,1.62,1.74,0,0,0,0,7.04,6.11,6.10,6.14,VMS 3,,Tanque,,2.34,3.06,2.76,2.58,2.72,5.93,3.26,5.94
21/06/2025 02:18 p. m.,Ordeño,13:54,2.36,2,,,"DI,TI,TD","TI,TD",0,,0.54,1.86,0.00,0.00,0,0,0,0,4.85,5.62,0.00,0.00,VMS 3,,Drenaje,,1.20,2.52,0.00,0.00,0.53,1.83,0.00,0.00
