Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
02/07/2025 07:22 p. m.,Ordeño,07:48,14.31,2,,,,,0,,1.20,0.90,0.96,1.02,0,0,0,0,4.97,5.45,5.32,5.30,VMS 3,,Tanque,,1.68,1.20,1.38,1.44,3.90,2.31,4.13,3.97
03/07/2025 02:16 a. m.,Ordeño,07:03,8.08,1,,,,,0,,1.32,0.96,0.90,0.96,0,0,0,0,4.92,5.17,4.90,4.97,VMS 3,,Tanque,,1.74,1.32,1.38,1.20,2.40,1.47,2.04,2.17
03/07/2025 08:24 p. m.,Ordeño,07:47,20.28,2,,,,,0,,1.26,1.02,1.08,1.02,0,0,0,0,5.31,5.94,5.86,5.88,VMS 3,,Tanque,,1.68,1.56,1.44,1.38,5.39,3.55,5.67,5.67
04/07/2025 11:04 a. m.,Ordeño,06:10,14.26,1,,,,,1,,1.20,0.96,0.96,1.02,0,0,0,0,4.96,5.30,5.08,5.23,VMS 3,,Tanque,,1.62,1.38,1.44,1.44,4.25,2.43,3.69,3.89
04/07/2025 05:32 p. m.,Ordeño,04:46,6.28,2,,,,,0,,1.08,0.72,0.78,0.84,0,0,0,0,4.68,5.19,4.95,4.88,VMS 3,,Tanque,,1.74,1.08,1.14,1.26,1.96,1.09,1.61,1.62
05/07/2025 04:29 a. m.,Ordeño,05:58,12.64,1,,,,,0,,1.32,0.96,0.96,1.02,0,0,0,0,5.04,5.24,5.29,5.33,VMS 3,,Tanque,,1.74,1.38,1.32,1.38,3.89,1.90,3.38,3.47
05/07/2025 11:43 a. m.,Ordeño,05:36,8.04,2,,,,,0,,1.26,0.72,0.90,0.96,0,0,0,0,4.79,5.24,4.95,5.06,VMS 3,,Tanque,,1.74,1.26,1.38,1.32,2.69,1.44,1.97,1.94
05/07/2025 08:01 p. m.,Ordeño,05:38,8.72,3,,,,,0,,1.20,0.84,0.90,0.96,0,0,0,0,4.72,4.95,5.08,5.02,VMS 3,,Tanque,,1.68,1.26,1.26,1.26,2.85,1.35,2.26,2.26
06/07/2025 06:31 a. m.,Ordeño,06:38,11.80,1,,,,,0,,1.26,1.14,1.14,1.14,0,0,0,0,4.76,5.14,5.12,5.29,VMS 3,,Tanque,,1.74,1.68,1.56,1.56,3.98,1.84,2.80,3.18
06/07/2025 04:55 p. m.,Ordeño,05:55,12.79,2,,,,,0,,1.26,1.02,1.02,1.08,0,0,0,0,4.83,5.29,5.23,5.21,VMS 3,,Tanque,,1.74,1.38,1.50,1.44,4.19,1.93,3.41,3.26
07/07/2025 02:24 a. m.,Ordeño,05:42,9.44,1,,,,,0,,1.32,0.90,1.02,0.96,0,0,0,0,4.61,4.93,4.81,4.61,VMS 3,,Tanque,,1.74,1.26,1.44,1.26,3.20,1.51,2.32,2.41
07/07/2025 11:00 a. m.,Ordeño,05:16,10.11,2,,,,,0,,1.26,1.02,1.02,1.02,0,0,0,0,4.87,5.13,5.13,5.11,VMS 3,,Tanque,,1.74,1.80,1.62,1.44,3.44,1.62,2.50,2.55
07/07/2025 08:07 p. m.,Ordeño,05:19,10.36,3,,,,,0,,1.26,0.84,0.96,0.96,0,0,0,0,4.89,5.13,5.19,5.16,VMS 3,,Tanque,,1.74,1.20,1.38,1.32,3.56,1.57,2.57,2.66
08/07/2025 05:28 a. m.,Ordeño,06:15,11.99,1,,,,,0,,1.32,1.08,0.96,0.90,0,0,0,0,4.89,5.14,5.07,5.20,VMS 3,,Tanque,,1.80,1.44,1.32,1.32,4.10,1.70,3.11,3.08
08/07/2025 04:30 p. m.,Ordeño,06:02,13.35,2,,,,,0,,1.26,0.90,0.96,1.02,0,0,0,0,4.88,5.45,5.08,5.22,VMS 3,,Tanque,,1.74,1.38,1.44,1.44,4.53,2.22,3.27,3.33
09/07/2025 02:07 a. m.,Ordeño,06:39,11.75,1,,,,,0,,1.38,1.08,0.96,0.96,0,0,0,0,4.76,5.07,4.99,5.01,VMS 3,,Tanque,,1.86,1.56,1.38,1.38,3.96,1.80,2.81,3.18
09/07/2025 10:34 a. m.,Ordeño,07:55,10.58,2,,,,,0,,1.02,0.90,0.84,0.96,0,0,0,0,4.89,5.20,5.05,5.09,VMS 3,,Tanque,,1.62,1.32,1.20,1.26,3.48,1.66,2.78,2.66
09/07/2025 05:17 p. m.,Ordeño,06:06,7.47,3,,,,,0,,0.96,0.84,0.84,0.84,0,0,0,0,4.51,4.92,4.73,4.67,VMS 3,,Tanque,,1.50,1.38,1.26,1.20,2.50,1.25,1.84,1.88
10/07/2025 03:05 a. m.,Ordeño,06:46,11.95,1,,,,,0,,1.14,1.14,0.96,0.90,0,0,0,0,4.77,5.13,4.98,5.09,VMS 3,,Tanque,,1.62,1.62,1.32,1.44,3.89,1.85,3.10,3.11
10/07/2025 12:47 p. m.,Ordeño,07:12,12.38,2,,,,,0,,0.96,0.90,0.90,0.90,0,0,0,0,4.90,5.32,5.19,5.23,VMS 3,,Tanque,,1.56,1.50,1.26,1.26,3.96,1.97,3.31,3.14
10/07/2025 11:39 p. m.,Ordeño,09:54,14.98,3,,,,,0,,1.02,1.02,1.62,0.96,0,0,0,0,4.84,5.22,5.54,4.96,VMS 3,,Tanque,,1.68,1.44,2.70,1.38,4.29,2.25,4.98,3.46
11/07/2025 01:53 p. m.,Ordeño,07:37,20.14,1,,,,,0,,1.20,1.02,1.62,1.08,0,0,0,0,5.08,5.59,5.75,5.55,VMS 3,,Tanque,,1.68,1.38,2.76,1.56,5.92,2.83,6.69,4.70
12/07/2025 01:17 a. m.,Ordeño,07:09,15.93,1,,,,,0,,1.08,1.08,1.68,0.96,0,0,0,0,4.75,5.24,5.29,5.02,VMS 3,,Tanque,,1.68,1.56,3.36,1.26,4.33,2.24,5.78,3.58
12/07/2025 10:49 a. m.,Ordeño,06:21,12.41,2,,,,,0,,0.96,0.96,1.62,1.02,0,0,0,0,4.73,5.18,5.07,4.91,VMS 3,,Tanque,,1.44,1.44,3.30,1.38,3.61,1.84,4.27,2.69
12/07/2025 07:47 p. m.,Ordeño,05:45,8.62,3,,,TI,,0,,0.96,0.78,1.74,0.84,0,0,0,0,4.48,5.03,4.63,4.83,VMS 3,,Tanque,,1.50,1.32,3.00,1.20,3.05,1.53,1.48,2.56
12/07/2025 11:56 p. m.,Ordeño,05:08,6.01,1,,,,,0,,0.78,0.42,0.96,0.84,0,0,0,0,4.76,5.01,4.74,4.79,VMS 3,,Tanque,,1.32,0.90,1.44,1.32,1.59,0.58,2.68,1.16
13/07/2025 11:02 a. m.,Ordeño,06:59,14.73,2,,,,,0,,1.08,0.96,0.96,0.96,0,0,0,0,5.18,5.54,5.08,5.57,VMS 3,,Tanque,,1.62,1.38,1.32,1.50,4.61,2.46,3.89,3.77
14/07/2025 02:16 a. m.,Ordeño,07:10,18.19,1,,,,,0,,1.14,1.02,1.02,1.02,0,0,0,0,4.81,5.51,5.02,5.31,VMS 3,,Tanque,,1.68,1.38,1.68,1.44,5.29,3.10,4.81,4.99
14/07/2025 10:45 a. m.,Ordeño,05:55,9.97,2,,,,,0,,1.08,1.02,0.78,0.96,0,0,0,0,4.71,5.04,4.64,4.84,VMS 3,,Tanque,,1.56,1.44,1.14,1.38,3.08,1.69,2.60,2.60
14/07/2025 08:08 p. m.,Ordeño,05:42,9.86,3,,,,,0,,0.96,0.90,0.90,0.96,0,0,0,0,5.04,5.02,4.67,4.84,VMS 3,,Tanque,,1.44,1.38,1.32,1.32,3.19,1.58,2.39,2.70
15/07/2025 04:17 a. m.,Ordeño,05:28,8.95,1,,,,,0,,0.90,0.96,0.96,0.90,0,0,0,0,4.82,5.13,4.77,4.83,VMS 3,,Tanque,,1.32,1.44,1.44,1.38,2.81,1.54,2.26,2.34
15/07/2025 01:36 p. m.,Ordeño,06:32,11.88,2,,,,,0,,0.96,0.90,0.90,0.96,0,0,0,0,5.19,5.37,5.15,5.32,VMS 3,,Tanque,,1.38,1.26,1.44,1.32,3.65,1.88,3.06,3.29
15/07/2025 11:33 p. m.,Ordeño,06:32,11.55,3,,,,,0,,1.02,1.02,0.90,0.96,0,0,0,0,4.94,5.27,4.95,5.14,VMS 3,,Tanque,,1.38,1.56,1.38,1.26,3.54,1.83,3.05,3.13
16/07/2025 09:37 a. m.,Ordeño,06:40,11.85,1,,,,,0,,0.90,0.96,0.90,0.96,0,0,0,0,4.77,5.26,4.94,5.06,VMS 3,,Tanque,,1.32,1.44,1.32,1.32,3.71,1.95,3.10,3.09
16/07/2025 05:38 p. m.,Ordeño,05:34,9.43,2,,,,,0,,1.02,0.96,0.84,0.96,0,0,0,0,4.90,5.31,4.89,5.07,VMS 3,,Tanque,,1.44,1.50,1.20,1.38,2.88,1.64,2.25,2.66
17/07/2025 01:31 a. m.,Ordeño,05:42,9.20,1,,,,,0,,0.90,0.78,0.84,0.96,0,0,0,0,4.76,5.24,4.96,5.08,VMS 3,,Tanque,,1.26,1.26,1.20,1.32,2.97,1.41,2.34,2.48
17/07/2025 09:51 a. m.,Ordeño,06:37,10.87,2,,,,,0,,1.02,0.90,0.84,0.90,0,0,0,0,4.94,5.48,5.14,5.21,VMS 3,,Tanque,,1.38,1.26,1.20,1.26,3.25,1.91,2.70,3.01
17/07/2025 05:22 p. m.,Ordeño,05:01,8.08,3,,,,,0,,0.96,0.66,0.96,0.96,0,0,0,0,4.79,5.00,4.91,5.06,VMS 3,,Tanque,,1.62,1.08,1.32,1.56,2.61,1.35,1.96,2.16
18/07/2025 01:07 a. m.,Ordeño,05:45,9.49,1,,,,,0,,1.02,0.90,0.90,0.96,0,0,0,0,4.79,5.20,4.91,5.20,VMS 3,,Tanque,,1.44,1.32,1.50,1.38,2.94,1.54,2.53,2.48
18/07/2025 09:45 a. m.,Ordeño,07:07,11.43,2,,,,,0,,0.96,0.84,0.84,0.96,0,0,0,0,5.05,5.45,5.22,5.32,VMS 3,,Tanque,,1.38,1.26,1.20,1.38,3.52,1.93,2.98,3.00
