Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
29/04/2025 12:07 a. m.,Ordeño,09:10,16.48,1,,,,,0,,0.90,0.84,,1.08,0,0,,0,4.94,4.73,,4.56,VMS 3,,Tanque,,1.38,1.20,,1.44,5.29,3.98,,7.21
29/04/2025 07:41 a. m.,Ordeño,07:07,7.13,2,,,,,0,,0.48,0.66,,0.90,0,0,,0,4.08,4.21,,4.07,VMS 3,,Tanque,,1.08,1.08,,1.50,2.26,1.52,,3.35
29/04/2025 09:50 p. m.,Ordeño,09:57,14.90,3,,,,,0,,0.72,0.84,,0.96,0,0,,0,4.68,4.98,,4.83,VMS 3,,Tanque,,1.26,1.32,,1.44,3.82,4.07,,7.01
30/04/2025 02:50 p. m.,Ordeño,09:23,18.37,1,,TD,,,0,,0.90,1.02,,1.14,0,0,,0,5.28,4.99,,4.76,VMS 3,,Tanque,,1.62,1.44,,1.62,5.91,4.62,,7.84
01/05/2025 05:32 a. m.,Ordeño,10:19,17.51,1,,,,,0,,0.72,0.90,,1.08,0,0,,0,4.84,4.86,,4.80,VMS 3,,Tanque,,1.20,1.44,,1.56,5.05,4.22,,8.24
01/05/2025 05:24 p. m.,Ordeño,06:19,11.46,2,,TD,,,0,,0.78,0.84,,1.14,0,0,,0,4.45,4.79,,4.51,VMS 3,,Tanque,,1.26,1.32,,1.56,3.15,3.21,,5.10
02/05/2025 06:59 a. m.,Ordeño,08:30,15.59,1,,,,,0,,0.84,0.72,,1.14,0,0,,0,5.06,4.80,,4.85,VMS 3,,Tanque,,1.32,1.20,,1.50,4.98,3.44,,7.17
02/05/2025 10:11 p. m.,Ordeño,09:29,15.07,2,,,,,0,,0.72,0.90,,1.02,0,0,,0,4.74,4.89,,4.66,VMS 3,,Tanque,,1.32,1.44,,1.44,4.44,3.70,,6.93
03/05/2025 06:59 a. m.,Ordeño,07:30,9.69,1,,,,,0,,0.60,0.78,,0.96,0,0,,0,4.44,4.63,,4.56,VMS 3,,Tanque,,1.02,1.32,,1.38,2.88,2.28,,4.53
04/05/2025 03:31 a. m.,Ordeño,11:06,20.86,1,,,,,0,,1.02,1.02,,1.14,0,0,,0,5.38,5.11,,5.28,VMS 3,,Tanque,,1.44,1.44,,1.56,5.98,4.94,,9.94
04/05/2025 11:31 a. m.,Ordeño,05:15,6.46,2,,,,,0,,0.66,0.84,,0.90,0,0,,0,4.02,4.39,,4.07,VMS 3,,Tanque,,1.02,1.20,,1.50,1.89,1.93,,2.64
05/05/2025 12:00 a. m.,Ordeño,08:56,13.95,1,,,,,0,,0.78,0.84,,0.96,0,0,,0,4.88,4.92,,4.98,VMS 3,,Tanque,,1.20,1.32,,1.38,4.29,3.08,,6.58
05/05/2025 07:25 a. m.,Ordeño,06:23,7.33,2,,,,,0,,0.66,0.78,,0.90,0,0,,0,4.20,4.52,,4.54,VMS 3,,Tanque,,0.90,1.26,,1.38,1.82,1.96,,3.55
05/05/2025 10:07 p. m.,Ordeño,10:05,15.61,3,,,,,0,,0.84,0.90,,1.02,0,0,,0,4.94,5.18,,5.08,VMS 3,,Tanque,,1.32,1.38,,1.44,3.99,4.04,,7.58
06/05/2025 05:56 a. m.,Ordeño,07:38,10.23,1,,,,,0,,0.66,0.78,,0.96,0,0,,0,4.61,4.72,,4.67,VMS 3,,Tanque,,1.08,1.32,,1.44,3.25,2.38,,4.60
06/05/2025 05:50 p. m.,Ordeño,09:17,11.35,2,,,,,0,,0.78,0.84,,0.84,0,0,,0,4.69,4.93,,4.90,VMS 3,,Tanque,,1.20,1.26,,1.32,2.85,3.00,,5.50
07/05/2025 03:50 a. m.,Ordeño,10:00,13.16,1,,,,,0,,0.66,0.84,,0.96,0,0,,0,4.84,4.93,,4.89,VMS 3,,Tanque,,1.02,1.32,,1.44,4.63,2.91,,5.62
07/05/2025 02:42 p. m.,Ordeño,09:09,11.27,2,,,,,0,,0.66,0.78,,0.90,0,0,,0,4.35,4.80,,4.86,VMS 3,,Tanque,,0.96,1.20,,1.44,2.71,2.99,,5.57
07/05/2025 09:47 p. m.,Ordeño,06:51,7.73,3,,,,,0,,0.78,0.72,,0.84,0,0,,0,4.68,4.68,,4.71,VMS 3,,Tanque,,1.50,1.20,,1.44,2.24,1.88,,3.61
08/05/2025 06:53 a. m.,Ordeño,08:45,12.33,1,,,,,0,,0.72,0.78,,0.96,0,0,,0,4.95,4.88,,4.95,VMS 3,,Tanque,,1.26,1.20,,1.32,4.34,2.80,,5.19
08/05/2025 08:09 p. m.,Ordeño,09:20,14.91,2,,,,,0,,0.78,0.84,,1.02,0,0,,0,4.89,5.17,,5.10,VMS 3,,Tanque,,1.44,1.20,,1.68,4.36,3.81,,6.74
09/05/2025 03:33 a. m.,Ordeño,07:49,9.16,1,,,,,0,,0.60,0.72,,0.84,0,0,,0,4.35,4.70,,4.79,VMS 3,,Tanque,,1.08,1.32,,1.32,2.10,2.39,,4.67
09/05/2025 01:05 p. m.,Ordeño,08:47,11.59,2,,,,,0,,0.66,0.84,,0.84,0,0,,0,4.78,4.77,,4.75,VMS 3,,Tanque,,1.38,1.44,,1.20,3.70,2.86,,5.03
09/05/2025 10:57 p. m.,Ordeño,06:29,10.05,3,,,,,0,,0.72,0.78,,1.08,0,0,,0,4.10,4.66,,4.72,VMS 3,,Tanque,,1.38,1.20,,1.50,2.62,2.59,,4.84
10/05/2025 09:51 a. m.,Ordeño,09:22,12.57,1,,DI,,,0,,0.84,0.84,,0.96,0,0,,0,4.76,4.94,,4.80,VMS 3,,Tanque,,1.44,1.32,,1.62,3.31,3.19,,6.07
10/05/2025 09:36 p. m.,Ordeño,09:24,12.73,2,,,,,0,,0.90,0.84,,0.90,0,0,,0,4.90,4.77,,4.61,VMS 3,,Tanque,,1.20,1.32,,1.38,3.84,3.19,,5.70
11/05/2025 06:06 a. m.,Ordeño,08:19,12.16,1,,,,,0,,0.72,0.78,,1.02,0,0,,0,4.68,4.58,,4.82,VMS 3,,Tanque,,1.26,1.20,,1.56,4.13,2.61,,5.42
11/05/2025 05:09 p. m.,Ordeño,09:17,11.91,2,,,,,0,,0.54,0.84,,0.96,0,0,,0,4.42,4.83,,4.68,VMS 3,,Tanque,,1.08,1.32,,1.50,3.52,2.99,,5.40
12/05/2025 01:53 a. m.,Ordeño,07:46,10.46,1,,,,,0,,0.66,0.78,,0.96,0,0,,0,4.54,4.70,,4.75,VMS 3,,Tanque,,1.08,1.26,,1.50,2.95,2.61,,4.90
12/05/2025 10:28 a. m.,Ordeño,06:19,9.21,2,,,,,0,,0.72,0.84,,1.08,0,0,,0,4.48,4.62,,4.68,VMS 3,,Tanque,,1.08,1.26,,1.50,2.56,2.36,,4.29
12/05/2025 07:13 p. m.,Ordeño,07:00,9.08,3,,,,,0,,0.60,0.84,,0.96,0,0,,0,4.56,4.72,,4.62,VMS 3,,Tanque,,1.14,1.38,,1.44,2.58,2.29,,4.21
13/05/2025 06:58 a. m.,Ordeño,08:56,13.81,1,,,,,0,,0.72,0.90,,0.96,0,0,,0,4.81,4.85,,4.76,VMS 3,,Tanque,,1.20,1.38,,1.32,4.18,3.42,,6.21
13/05/2025 03:05 p. m.,Ordeño,07:07,8.47,2,,DI,,,0,,0.66,0.84,,0.90,0,0,,0,4.20,4.63,,4.70,VMS 3,,Tanque,,1.14,1.26,,1.38,1.91,2.27,,4.29
13/05/2025 10:34 p. m.,Ordeño,06:31,8.93,3,,,,,0,,0.78,0.78,,1.02,0,0,,0,4.83,4.64,,4.64,VMS 3,,Tanque,,1.32,1.20,,1.38,3.12,2.08,,3.73
14/05/2025 06:38 a. m.,Ordeño,08:05,10.01,1,,,,,0,,0.72,0.72,,0.90,0,0,,0,4.68,4.75,,4.92,VMS 3,,Tanque,,1.08,1.20,,1.44,2.70,2.48,,4.83
14/05/2025 05:17 p. m.,Ordeño,08:02,11.89,2,,,,,0,,0.72,0.90,,0.96,0,0,,0,4.70,4.81,,4.73,VMS 3,,Tanque,,1.20,1.38,,1.56,3.57,3.02,,5.30
15/05/2025 01:18 a. m.,Ordeño,09:28,7.98,1,,,,,0,,0.54,0.66,,0.72,0,0,,0,4.30,4.61,,4.30,VMS 3,,Tanque,,1.02,1.26,,1.26,1.87,2.05,,4.06
15/05/2025 01:04 p. m.,Ordeño,09:32,13.92,2,,DD,,,0,,0.72,0.78,,0.96,0,0,,0,5.15,4.99,,4.54,VMS 3,,Tanque,,1.32,1.44,,1.50,4.56,3.36,,6.00
16/05/2025 02:04 a. m.,Ordeño,09:59,14.97,1,,,,,0,,0.78,0.90,,1.02,0,0,,0,4.92,5.04,,4.87,VMS 3,,Tanque,,1.20,1.26,,1.44,4.06,3.67,,7.24
16/05/2025 11:08 a. m.,Ordeño,06:32,9.66,2,,,,,0,,0.84,0.90,,1.08,0,0,,0,4.69,4.69,,4.64,VMS 3,,Tanque,,1.26,1.32,,1.50,2.96,2.34,,4.36
16/05/2025 10:34 p. m.,Ordeño,08:03,12.19,3,,DI,,,0,,0.90,0.78,,0.96,0,0,,0,4.34,4.73,,4.67,VMS 3,,Tanque,,2.76,1.20,,1.50,3.51,3.12,,5.56
17/05/2025 07:46 a. m.,Ordeño,07:15,9.55,1,,,,,0,,0.66,0.72,,1.08,0,0,,0,4.65,4.58,,4.38,VMS 3,,Tanque,,1.02,1.32,,1.44,3.27,2.39,,3.89
17/05/2025 04:04 p. m.,Ordeño,07:01,8.55,2,,,,,0,,0.72,0.90,,0.96,0,0,,0,4.35,4.72,,4.81,VMS 3,,Tanque,,1.20,1.50,,1.56,2.00,2.21,,4.34
18/05/2025 01:16 a. m.,Ordeño,06:58,9.54,1,,DI,,,0,,0.72,0.72,,0.96,0,0,,0,4.61,4.65,,4.78,VMS 3,,Tanque,,1.32,1.08,,1.38,2.74,2.50,,4.30
18/05/2025 10:22 a. m.,Ordeño,08:34,10.97,2,,,,,0,,0.78,0.72,,0.90,0,0,,0,4.79,4.79,,4.78,VMS 3,,Tanque,,1.26,1.14,,1.38,3.07,2.63,,5.27
18/05/2025 03:29 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
18/05/2025 07:48 p. m.,Ordeño,08:40,11.16,3,,,,,0,,0.78,0.84,,0.84,0,0,,0,4.87,4.93,,4.76,VMS 3,,Tanque,,1.26,1.38,,1.38,3.62,2.62,,4.92
19/05/2025 05:45 a. m.,Ordeño,07:31,10.79,1,,,,,0,,0.60,0.84,,0.96,0,0,,0,4.53,4.77,,4.65,VMS 3,,Tanque,,1.08,1.26,,1.44,3.16,2.61,,5.02
19/05/2025 03:22 p. m.,Ordeño,06:51,9.36,2,,,,,0,,0.72,0.84,,0.96,0,0,,0,4.46,4.72,,4.64,VMS 3,,Tanque,,1.14,1.26,,1.56,2.67,2.37,,4.32
20/05/2025 01:44 a. m.,Ordeño,08:47,10.48,1,,DI,,,0,,0.72,0.72,,0.90,0,0,,0,4.57,4.99,,4.93,VMS 3,,Tanque,,1.14,1.20,,1.38,2.15,2.88,,5.45
20/05/2025 10:34 a. m.,Ordeño,09:33,11.19,2,,,,,0,,0.72,0.84,,0.72,0,0,,0,4.99,4.99,,4.77,VMS 3,,Tanque,,1.38,1.26,,1.14,4.25,2.32,,4.62
20/05/2025 09:53 p. m.,Ordeño,09:13,12.17,3,,,,,0,,0.60,0.84,,0.90,0,0,,0,4.45,4.93,,4.83,VMS 3,,Tanque,,1.26,1.20,,1.56,3.68,2.78,,5.71
21/05/2025 06:11 a. m.,Ordeño,05:56,8.26,1,,,,,0,,0.66,0.78,,1.02,0,0,,0,4.34,4.78,,4.62,VMS 3,,Tanque,,1.08,1.38,,1.44,2.15,2.32,,3.79
21/05/2025 03:02 p. m.,Ordeño,08:46,10.10,2,,DI,,,0,,0.66,0.72,,0.84,0,0,,0,4.81,4.78,,5.02,VMS 3,,Tanque,,1.32,1.08,,1.32,2.46,2.29,,5.35
22/05/2025 01:50 a. m.,Ordeño,08:14,12.37,1,,,,,0,,0.72,0.72,,0.96,0,0,,0,4.91,4.80,,4.80,VMS 3,,Tanque,,1.14,1.20,,1.38,4.26,2.79,,5.32
22/05/2025 12:17 p. m.,Ordeño,06:57,10.90,2,,,,,0,,0.72,0.72,,1.08,0,0,,0,4.51,4.85,,4.82,VMS 3,,Tanque,,1.14,1.08,,1.44,3.06,2.91,,4.93
22/05/2025 09:21 p. m.,Ordeño,08:45,10.05,3,,,,,0,,0.60,0.72,,0.96,0,0,,0,4.58,4.66,,4.75,VMS 3,,Tanque,,1.08,1.26,,2.46,2.95,2.32,,4.78
23/05/2025 06:09 a. m.,Ordeño,08:05,9.20,1,,TD,,,0,,0.60,0.72,,0.96,0,0,,0,4.46,4.73,,4.64,VMS 3,,Tanque,,1.02,1.26,,1.62,3.08,2.65,,3.47
23/05/2025 02:32 p. m.,Ordeño,08:29,9.65,2,,DI,,,0,,0.66,0.78,,0.96,0,0,,0,4.17,4.73,,5.00,VMS 3,,Tanque,,1.20,1.20,,1.32,1.84,2.17,,5.64
23/05/2025 09:56 p. m.,Ordeño,06:54,8.40,3,,,,,0,,0.66,0.78,,1.08,0,0,,0,4.77,4.66,,4.54,VMS 3,,Tanque,,0.96,1.14,,1.62,2.92,1.94,,3.54
24/05/2025 06:31 a. m.,Ordeño,07:32,9.28,1,,,,,0,,0.60,0.66,,0.96,0,0,,0,4.52,4.66,,4.67,VMS 3,,Tanque,,0.96,0.96,,1.56,2.53,2.34,,4.41
24/05/2025 07:01 p. m.,Ordeño,09:03,13.38,2,,,,,0,,0.84,0.72,,0.96,0,0,,0,5.00,4.99,,4.97,VMS 3,,Tanque,,1.26,1.08,,1.44,3.93,3.32,,6.13
25/05/2025 03:06 a. m.,Ordeño,06:25,8.12,1,,,,,0,,0.60,0.66,,0.96,0,0,,0,4.23,4.53,,4.48,VMS 3,,Tanque,,0.96,1.20,,1.50,2.13,2.11,,3.88
25/05/2025 12:45 p. m.,Ordeño,06:49,10.30,2,,DI,,,0,,0.78,0.72,,1.08,0,0,,0,4.63,4.80,,4.81,VMS 3,,Tanque,,1.20,1.26,,1.50,2.83,2.55,,4.92
25/05/2025 05:48 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
25/05/2025 11:20 p. m.,Ordeño,08:33,12.51,3,,,,,0,,0.72,0.78,,0.96,0,0,,0,5.03,4.78,,4.90,VMS 3,,Tanque,,1.08,1.14,,1.44,4.07,2.90,,5.54
26/05/2025 07:04 a. m.,Ordeño,06:33,8.71,1,,,,,0,,0.60,0.78,,0.96,0,0,,0,4.08,4.52,,4.52,VMS 3,,Tanque,,1.14,1.14,,1.50,2.48,2.06,,4.17
26/05/2025 07:09 p. m.,Ordeño,08:35,10.97,2,,,,,0,,0.72,0.78,,0.90,0,0,,0,4.42,4.82,,4.79,VMS 3,,Tanque,,1.20,1.26,,1.38,2.73,2.92,,5.32
27/05/2025 06:32 a. m.,Ordeño,10:39,12.75,1,,,,,0,,0.78,0.78,,0.90,0,0,,0,4.78,4.72,,4.54,VMS 3,,Tanque,,1.20,1.26,,1.50,4.11,2.94,,5.70
27/05/2025 02:15 p. m.,Ordeño,05:51,7.67,2,,,,,0,,0.66,0.66,,1.02,0,0,,0,4.03,4.34,,4.51,VMS 3,,Tanque,,1.14,1.08,,1.44,2.13,1.95,,3.59
27/05/2025 10:41 p. m.,Ordeño,05:35,7.19,3,,,,,0,,0.66,0.66,,0.90,0,0,,0,4.46,4.48,,4.48,VMS 3,,Tanque,,0.96,1.14,,1.26,2.23,1.71,,3.25
28/05/2025 09:03 a. m.,Ordeño,07:06,9.94,1,,,,,0,,0.72,0.72,,0.96,0,0,,0,4.49,4.69,,4.77,VMS 3,,Tanque,,1.20,1.20,,1.62,2.75,2.44,,4.75
28/05/2025 04:26 p. m.,Ordeño,04:44,5.99,2,,,,,0,,0.66,0.84,,1.02,0,0,,0,4.27,4.62,,4.65,VMS 3,,Tanque,,1.02,1.20,,1.44,1.54,1.77,,2.68
29/05/2025 03:49 a. m.,Ordeño,09:30,13.32,1,,,,,0,,0.66,0.84,,0.90,0,0,,0,4.97,5.04,,5.22,VMS 3,,Tanque,,1.08,1.44,,1.38,4.03,2.90,,6.39
29/05/2025 02:55 p. m.,Ordeño,08:51,8.38,2,,,DI,DI,0,,0.00,0.90,,0.96,0,0,,0,0.00,4.82,,4.65,VMS 3,,Tanque,,0.00,1.44,,1.50,0.00,2.99,,5.39
30/05/2025 03:13 a. m.,Ordeño,09:18,14.89,1,,,,,0,DI,0.90,1.02,,1.08,0,0,,0,5.75,4.85,,4.78,VMS 3,,Tanque,,1.50,1.50,,1.56,6.02,3.06,,5.81
30/05/2025 04:27 p. m.,Ordeño,09:39,13.34,2,,,,,0,,0.66,0.96,,0.96,0,0,,0,4.16,4.81,,4.66,VMS 3,,Tanque,,1.14,1.32,,1.38,3.51,3.48,,6.35
31/05/2025 12:27 a. m.,Ordeño,06:19,6.89,1,,,,,0,,0.54,0.72,,0.84,0,0,,0,4.14,4.40,,4.19,VMS 3,,Tanque,,1.02,1.26,,1.32,1.75,1.89,,3.25
31/05/2025 11:50 a. m.,Ordeño,08:18,11.18,2,,DD,,,0,,0.84,1.08,,0.96,0,0,,0,4.81,4.78,,4.68,VMS 3,,Tanque,,1.38,1.50,,1.50,2.91,2.82,,5.45
31/05/2025 07:13 p. m.,Ordeño,05:38,6.57,3,,DI,,,0,,0.72,0.90,,1.02,0,0,,0,4.57,4.60,,4.55,VMS 3,,Tanque,,1.32,1.38,,1.56,1.52,1.81,,3.24
01/06/2025 05:46 a. m.,Ordeño,08:20,11.56,1,,DI,,,0,,0.90,0.78,,1.02,0,0,,0,4.92,4.80,,4.99,VMS 3,,Tanque,,1.26,1.20,,1.50,3.26,2.84,,5.46
01/06/2025 12:18 p. m.,Ordeño,05:41,6.25,2,,DI,,,0,,0.78,0.78,,0.96,0,0,,0,4.70,4.53,,4.66,VMS 3,,Tanque,,1.20,1.26,,1.62,1.56,1.56,,3.13
01/06/2025 09:36 p. m.,Ordeño,06:53,9.37,3,,,,,0,,0.78,0.84,,1.02,0,0,,0,4.87,4.87,,4.84,VMS 3,,Tanque,,1.20,1.26,,1.44,3.15,2.24,,3.98
02/06/2025 09:50 a. m.,Ordeño,11:14,13.31,1,,,,,0,,0.78,1.02,,1.02,0,0,,0,4.86,5.08,,5.21,VMS 3,,Tanque,,1.26,1.44,,1.50,3.87,3.15,,6.29
02/06/2025 10:24 p. m.,Ordeño,09:01,11.81,2,,,,,0,,0.72,0.84,,0.90,0,0,,0,4.74,4.80,,4.57,VMS 3,,Tanque,,1.20,1.32,,1.38,3.49,3.02,,5.30
03/06/2025 10:25 a. m.,Ordeño,08:06,11.40,1,,DI,,,0,,0.90,0.96,,1.08,0,0,,0,4.74,4.87,,5.00,VMS 3,,Tanque,,1.32,1.44,,1.56,2.68,2.96,,5.76
04/06/2025 02:36 a. m.,Ordeño,09:39,15.24,1,,,,,0,,0.90,1.14,,1.08,0,0,,0,5.08,5.01,,4.89,VMS 3,,Tanque,,1.32,1.56,,1.44,5.21,3.49,,6.54
04/06/2025 03:34 p. m.,Ordeño,07:00,5.66,2,,DI,TD,TD,0,,0.84,0.84,,0.00,0,0,,0,4.20,4.61,,0.00,VMS 3,,Tanque,,1.26,1.26,,0.00,2.81,2.85,,0.00
04/06/2025 10:45 p. m.,Ordeño,09:31,9.84,3,,DI,,,0,,0.84,0.72,,1.08,0,0,,0,4.70,4.40,,5.20,VMS 3,,Tanque,,1.32,1.14,,1.50,1.57,1.22,,7.05
05/06/2025 07:46 a. m.,Ordeño,07:57,8.99,1,,DI,,,0,,0.84,0.84,,0.96,0,0,,0,4.78,4.99,,4.79,VMS 3,,Tanque,,1.26,1.26,,1.44,2.24,2.21,,4.54
05/06/2025 05:22 p. m.,Ordeño,07:37,9.01,2,,DI,,,0,,0.90,0.90,,0.96,0,0,,0,5.02,4.94,,4.73,VMS 3,,Tanque,,1.56,1.32,,1.38,2.55,2.35,,4.11
06/06/2025 12:29 a. m.,Ordeño,07:20,7.75,1,,,,,0,,0.84,0.84,,0.84,0,0,,0,4.97,4.60,,4.64,VMS 3,,Tanque,,1.38,1.50,,1.38,3.21,1.64,,2.90
06/06/2025 07:01 a. m.,Ordeño,05:49,6.07,2,,,,,0,,0.60,0.78,,0.90,0,0,,0,4.53,5.14,,5.16,VMS 3,,Tanque,,0.96,1.32,,1.38,1.83,1.45,,2.79
06/06/2025 07:48 p. m.,Ordeño,07:32,12.93,3,,,,,0,,0.90,0.96,,1.20,0,0,,0,5.13,5.28,,5.22,VMS 3,,Tanque,,1.32,1.44,,1.62,3.64,3.31,,5.98
07/06/2025 02:28 a. m.,Ordeño,05:07,5.63,1,,,,,0,,0.60,0.78,,1.02,0,0,,0,4.14,4.72,,4.53,VMS 3,,Tanque,,0.96,1.26,,1.50,1.39,1.57,,2.67
07/06/2025 05:51 p. m.,Echada sin ordeñar,00:16,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
07/06/2025 06:04 p. m.,Ordeño,10:39,15.94,2,,,,,1,,0.96,0.90,,0.96,0,0,,0,5.76,5.09,,5.90,VMS 3,,Tanque,,1.38,1.38,,1.38,4.53,4.03,,7.38
08/06/2025 06:35 a. m.,Ordeño,07:17,11.87,1,,,,,0,,0.84,0.78,,1.08,0,0,,0,4.77,4.70,,4.74,VMS 3,,Tanque,,1.32,1.26,,1.62,3.59,2.89,,5.39
08/06/2025 06:58 p. m.,Ordeño,07:19,11.26,2,,,,,0,,0.78,0.90,,1.08,0,0,,0,4.50,4.87,,4.81,VMS 3,,Tanque,,1.20,1.26,,1.50,3.30,2.71,,5.25
09/06/2025 01:23 a. m.,Ordeño,05:58,5.99,1,,,,,0,,0.60,0.78,,0.90,0,0,,0,4.08,4.39,,4.44,VMS 3,,Tanque,,1.20,1.38,,1.50,1.39,1.57,,3.03
09/06/2025 03:24 p. m.,Ordeño,11:49,13.78,2,,,,,0,,0.90,1.02,,1.14,0,0,,0,5.16,5.05,,5.13,VMS 3,,Tanque,,1.38,1.44,,1.56,4.39,3.27,,6.12
10/06/2025 03:29 a. m.,Ordeño,08:06,10.99,1,,,,,0,,0.78,0.90,,0.96,0,0,,0,4.60,4.93,,4.87,VMS 3,,Tanque,,1.14,1.38,,1.38,2.97,2.82,,5.20
10/06/2025 01:57 p. m.,Ordeño,06:49,10.29,2,,,,,0,,0.72,0.90,,1.14,0,0,,0,4.69,4.82,,4.74,VMS 3,,Tanque,,1.38,1.44,,1.62,3.10,2.54,,4.65
11/06/2025 02:07 a. m.,Ordeño,06:25,9.53,1,,,,,0,,0.84,0.84,,1.02,0,0,,0,4.65,4.75,,4.73,VMS 3,,Tanque,,1.44,1.32,,1.38,2.92,2.30,,4.31
11/06/2025 04:03 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
11/06/2025 04:33 p. m.,Ordeño,08:04,11.97,2,,DI,,,0,,0.90,0.96,,1.08,0,0,,0,4.62,5.06,,5.01,VMS 3,,Tanque,,1.32,1.44,,1.56,3.01,3.09,,5.87
12/06/2025 06:26 a. m.,Ordeño,08:36,13.47,1,,,,,0,,0.96,0.90,,1.14,0,0,,0,5.51,5.09,,5.03,VMS 3,,Tanque,,1.38,1.44,,1.56,4.20,3.13,,6.14
12/06/2025 01:47 p. m.,Ordeño,06:42,5.55,2,,DI,,,0,,0.72,0.78,,0.90,366,0,,0,3.98,4.48,,4.39,VMS 3,,Tanque,,1.14,1.20,,1.44,1.35,1.40,,2.80
12/06/2025 11:13 p. m.,Ordeño,05:58,7.84,3,,,,,0,,0.72,0.78,,0.90,0,0,,0,4.53,4.59,,4.54,VMS 3,,Tanque,,1.20,1.20,,1.38,2.41,1.90,,3.53
13/06/2025 07:55 a. m.,Ordeño,06:43,8.52,1,,,,,0,,0.66,0.72,,1.02,0,0,,0,4.46,4.75,,4.83,VMS 3,,Tanque,,1.08,1.26,,1.44,2.30,2.05,,4.17
13/06/2025 03:33 p. m.,Ordeño,05:34,6.86,2,,,,,0,,0.60,0.90,,1.02,0,0,,0,4.55,4.83,,4.82,VMS 3,,Tanque,,1.32,1.26,,1.56,1.97,1.59,,3.30
14/06/2025 06:21 a. m.,Ordeño,09:31,13.85,1,,DI,,,0,,0.84,0.84,,0.96,0,0,,0,5.09,5.43,,5.23,VMS 3,,Tanque,,1.32,1.26,,1.38,3.55,3.48,,6.82
14/06/2025 05:29 p. m.,Ordeño,06:54,10.05,2,,DI,,,0,,0.90,0.90,,1.08,0,0,,0,4.87,4.93,,4.81,VMS 3,,Tanque,,1.32,1.32,,1.50,2.68,2.53,,4.84
15/06/2025 01:50 a. m.,Ordeño,06:23,7.36,1,,DI,,,0,,0.78,0.66,,0.84,0,0,,0,4.64,4.57,,4.63,VMS 3,,Tanque,,1.44,1.08,,1.20,2.12,1.78,,3.46
15/06/2025 02:01 p. m.,Ordeño,07:43,12.11,2,,DI,,,0,,0.90,0.84,,1.02,0,0,,0,5.16,5.17,,5.01,VMS 3,,Tanque,,1.32,1.26,,1.50,3.46,2.97,,5.68
16/06/2025 12:23 a. m.,Ordeño,08:25,10.85,1,,,,,0,,0.78,0.72,,0.84,0,0,,0,4.84,4.99,,4.79,VMS 3,,Tanque,,1.26,1.08,,1.26,3.56,2.49,,4.80
16/06/2025 05:15 p. m.,Ordeño,10:05,16.14,2,,,,,0,,0.96,0.90,,1.02,0,0,,0,5.18,5.33,,5.20,VMS 3,,Tanque,,1.56,1.44,,1.50,4.53,4.06,,7.55
17/06/2025 03:27 a. m.,Ordeño,07:43,10.37,1,,,,,0,,0.72,0.66,,0.90,0,0,,0,4.59,4.64,,4.61,VMS 3,,Tanque,,1.08,1.02,,1.26,2.91,2.55,,4.91
17/06/2025 03:20 p. m.,Ordeño,07:29,9.61,2,,,,,0,,0.78,0.90,,0.96,0,0,,0,4.56,4.94,,4.74,VMS 3,,Tanque,,1.32,1.38,,1.38,2.72,2.47,,4.42
18/06/2025 07:03 a. m.,Ordeño,08:46,14.40,1,,,,,0,,0.78,0.78,,1.02,0,0,,0,4.78,5.14,,4.82,VMS 3,,Tanque,,1.14,1.08,,1.50,4.38,3.49,,6.53
18/06/2025 08:19 p. m.,Ordeño,07:52,11.40,2,,,,,0,,0.78,0.90,,1.08,0,0,,0,4.88,4.93,,4.90,VMS 3,,Tanque,,1.38,1.38,,1.62,3.09,2.77,,5.54
19/06/2025 05:42 a. m.,Ordeño,09:34,8.97,1,,,,,0,,0.66,0.78,,0.84,0,0,,0,4.57,4.81,,4.59,VMS 3,,Tanque,,1.14,1.14,,1.32,2.59,2.33,,4.05
19/06/2025 07:52 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
19/06/2025 06:46 p. m.,Ordeño,10:47,11.52,2,,,,,0,,0.66,0.72,,0.84,0,0,,0,4.54,4.87,,4.72,VMS 3,,Tanque,,1.08,1.20,,1.20,2.86,2.99,,5.67
20/06/2025 08:38 a. m.,Ordeño,09:16,12.73,1,,,,,0,,0.84,0.72,,0.96,0,0,,0,5.15,5.01,,5.00,VMS 3,,Tanque,,1.38,1.26,,1.38,3.97,2.89,,5.87
20/06/2025 03:51 p. m.,Ordeño,05:35,5.56,2,,,,,0,,0.54,0.66,,0.84,0,0,,0,4.23,4.51,,4.28,VMS 3,,Tanque,,0.96,1.02,,1.32,1.66,1.39,,2.51
