Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
04/07/2025 09:55 a. m.,Ordeño,06:52,10.66,2,,,,,0,,1.20,0.60,1.14,1.26,0,0,0,0,4.88,4.77,4.81,4.83,VMS 3,,Tanque,,1.62,1.38,1.68,1.56,2.36,2.22,3.06,3.02
04/07/2025 04:06 p. m.,Ordeño,07:27,12.14,3,,,,,0,,1.20,0.72,1.14,1.08,0,0,0,0,4.82,4.65,4.75,4.61,VMS 3,,Tanque,,1.68,1.50,1.68,1.62,2.63,2.90,3.25,3.36
04/07/2025 09:48 p. m.,Ordeño,07:26,12.48,4,,,,,0,,1.32,0.72,1.14,1.20,0,0,0,0,4.82,4.57,4.96,4.94,VMS 3,,Tanque,,1.92,1.50,1.74,1.68,2.85,2.87,3.36,3.40
05/07/2025 03:11 a. m.,Ordeño,07:58,10.74,1,,,,,0,,1.32,0.66,1.08,1.14,0,0,0,0,4.70,4.70,4.82,4.80,VMS 3,,Tanque,,1.92,1.44,1.44,1.62,2.51,2.33,2.98,2.92
05/07/2025 08:16 a. m.,Ordeño,06:34,10.98,2,,,,,0,,1.26,0.78,1.08,1.20,0,0,0,0,4.65,4.58,4.68,4.77,VMS 3,,Tanque,,1.86,1.50,1.56,1.74,2.50,2.61,2.94,2.93
05/07/2025 01:49 p. m.,Ordeño,06:05,10.90,3,,,,,0,,1.32,0.72,1.14,1.20,0,0,0,0,4.61,4.76,4.87,4.78,VMS 3,,Tanque,,1.86,1.50,1.56,1.74,2.67,2.39,2.92,2.92
05/07/2025 06:52 p. m.,Ordeño,05:56,10.98,4,,,,,0,,1.26,0.84,1.08,1.26,0,0,0,0,4.72,4.68,4.88,4.88,VMS 3,,Tanque,,1.80,1.56,1.50,1.68,2.54,2.60,2.98,2.86
06/07/2025 12:23 a. m.,Ordeño,06:32,11.90,1,,,,,0,,1.32,0.78,1.02,1.14,0,0,0,0,4.74,4.62,4.72,4.68,VMS 3,,Tanque,,1.80,1.44,1.44,1.50,2.74,2.81,3.22,3.13
06/07/2025 08:40 a. m.,Ordeño,09:42,12.93,2,,,TD,TD,0,,1.50,0.90,1.20,0.00,0,0,0,0,4.71,4.61,4.84,0.00,VMS 3,,Tanque,,1.92,1.62,1.62,0.00,4.21,3.98,4.74,0.00
06/07/2025 02:35 p. m.,Ordeño,07:25,15.43,3,,,,,0,TD,1.38,0.72,1.14,1.32,0,0,0,0,4.60,4.62,4.69,5.32,VMS 3,,Tanque,,1.92,1.44,1.56,1.80,3.07,3.04,3.36,5.96
06/07/2025 08:03 p. m.,Ordeño,06:57,11.76,4,,,,,0,,1.38,0.72,1.02,1.08,0,0,0,0,4.52,4.47,4.63,4.54,VMS 3,,Tanque,,1.98,1.44,1.44,1.56,2.85,2.68,3.26,2.97
07/07/2025 02:17 a. m.,Ordeño,07:17,13.50,1,,,,,0,,1.50,0.84,1.14,1.20,0,0,0,0,4.75,4.46,4.74,4.54,VMS 3,,Tanque,,2.16,1.56,1.56,1.62,3.43,3.09,3.67,3.31
07/07/2025 08:13 a. m.,Ordeño,07:33,13.18,2,,,,,0,,1.32,0.84,1.08,1.32,0,0,0,0,4.74,4.71,4.79,4.84,VMS 3,,Tanque,,1.92,1.62,1.44,1.74,3.11,3.08,3.73,3.26
07/07/2025 02:11 p. m.,Ordeño,07:21,12.59,3,,,,,0,,1.44,0.60,1.02,1.26,0,0,0,0,4.74,4.66,4.79,4.77,VMS 3,,Tanque,,1.98,1.32,1.50,1.62,3.28,2.40,3.58,3.33
07/07/2025 07:53 p. m.,Ordeño,06:40,13.19,4,,,,,0,,1.44,0.90,1.08,1.20,0,0,0,0,4.89,4.66,4.79,4.82,VMS 3,,Tanque,,2.04,1.44,1.44,1.68,3.08,3.21,3.60,3.30
08/07/2025 01:04 a. m.,Ordeño,06:36,11.34,1,,TI,,,0,,1.38,0.84,0.96,1.20,0,0,0,0,4.96,4.85,4.79,4.97,VMS 3,,Tanque,,1.86,1.50,1.50,1.74,3.11,2.90,2.22,3.11
08/07/2025 08:09 a. m.,Ordeño,08:19,16.59,2,,,,,0,,1.56,0.78,1.08,1.20,0,0,0,0,4.82,4.74,4.94,4.87,VMS 3,,Tanque,,2.10,1.44,1.38,1.56,3.96,3.45,5.06,4.12
08/07/2025 03:19 p. m.,Ordeño,07:44,15.80,3,,,,,0,,1.50,0.84,1.14,1.26,0,0,0,0,4.75,4.66,4.74,4.74,VMS 3,,Tanque,,2.16,1.56,1.56,1.68,3.86,3.56,4.32,4.06
08/07/2025 10:48 p. m.,Ordeño,08:12,17.70,4,,,,,0,,1.74,0.96,0.96,1.20,0,0,0,0,4.89,4.79,4.79,4.81,VMS 3,,Tanque,,2.40,1.68,1.56,1.62,3.95,4.30,4.76,4.69
09/07/2025 05:42 a. m.,Ordeño,07:51,15.94,1,,,,,0,,1.50,0.78,0.96,1.20,0,0,0,0,4.76,4.66,4.72,4.88,VMS 3,,Tanque,,2.10,1.74,1.32,1.56,4.09,3.22,4.30,4.33
09/07/2025 05:50 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
09/07/2025 11:27 a. m.,Ordeño,07:11,13.79,2,,,,,0,,1.44,0.90,1.02,1.14,0,0,0,0,4.76,4.73,4.59,4.81,VMS 3,,Tanque,,2.10,1.62,1.32,1.50,3.32,3.36,3.56,3.55
09/07/2025 06:33 p. m.,Ordeño,07:04,16.04,3,,,,,0,,1.56,0.90,1.14,1.14,0,0,0,0,4.78,4.65,4.72,4.74,VMS 3,,Tanque,,2.16,1.68,1.50,1.80,3.92,3.39,4.42,4.31
10/07/2025 02:29 a. m.,Ordeño,07:32,18.84,1,,,,,0,,1.62,1.02,1.20,1.26,0,0,0,0,4.97,4.79,4.98,4.96,VMS 3,,Tanque,,2.22,1.62,1.56,1.62,4.55,4.16,5.00,5.13
10/07/2025 09:18 a. m.,Ordeño,10:00,16.88,2,,,,,0,,1.68,0.96,1.14,1.20,0,0,0,0,4.84,4.79,4.84,4.96,VMS 3,,Tanque,,2.28,1.62,1.50,1.62,4.03,3.93,4.59,4.33
10/07/2025 04:15 p. m.,Ordeño,08:12,17.26,3,,,,,0,,1.56,0.90,1.14,1.14,0,0,0,0,4.87,4.73,4.83,4.79,VMS 3,,Tanque,,2.16,1.56,1.50,1.50,4.17,3.86,4.74,4.49
11/07/2025 12:39 a. m.,Ordeño,10:46,20.58,1,,DI,,,0,,1.68,0.96,1.56,1.20,0,0,0,0,4.98,4.89,5.39,4.97,VMS 3,,Tanque,,2.28,1.62,2.10,1.56,4.77,4.71,5.86,5.24
11/07/2025 11:29 a. m.,Ordeño,13:28,10.47,2,,DI,"TI,TD","TI,TD",0,,1.86,1.14,0.00,0.00,0,0,0,0,4.94,5.00,0.00,0.00,VMS 3,,Tanque,,2.52,1.74,0.00,0.00,5.56,4.91,0.00,0.00
11/07/2025 10:00 p. m.,Ordeño,10:38,17.83,3,,,TI,TI,0,"DI,DD,TD",1.50,1.08,0.36,1.26,0,0,0,0,4.93,4.97,3.55,5.08,VMS 3,,Tanque,,2.70,1.80,0.66,1.68,5.20,5.81,0.05,6.77
12/07/2025 03:02 a. m.,Ordeño,12:15,17.09,1,,,,,1,TI,1.50,0.78,1.80,0.96,0,0,0,0,4.83,4.84,5.73,4.44,VMS 3,,Tanque,,2.22,1.62,0.22,1.56,3.44,3.14,7.38,3.13
12/07/2025 01:26 p. m.,Ordeño,12:05,24.20,2,,,,,0,,1.56,1.02,1.92,1.20,0,0,0,0,5.02,5.04,5.20,4.97,VMS 3,,Tanque,,2.28,1.74,3.24,1.62,6.19,5.20,6.59,6.22
12/07/2025 07:23 p. m.,Ordeño,10:38,13.70,3,,DI,,,0,,1.62,0.84,1.44,1.14,0,0,0,0,4.55,4.56,4.55,4.64,VMS 3,,Tanque,,2.22,1.56,2.22,1.50,2.88,3.28,3.86,3.68
13/07/2025 02:31 a. m.,Ordeño,08:37,17.95,1,,,,,0,,1.62,0.96,1.14,1.20,0,0,0,0,4.77,4.99,4.11,5.03,VMS 3,,Tanque,,2.34,1.62,1.50,1.68,4.89,4.09,4.45,4.52
13/07/2025 10:14 a. m.,Ordeño,08:15,18.60,2,,,,,0,,1.62,1.02,1.02,1.32,0,0,0,0,4.97,4.93,4.56,5.04,VMS 3,,Tanque,,2.28,1.80,1.38,1.74,5.13,4.44,3.91,5.12
13/07/2025 06:22 p. m.,Ordeño,07:47,19.16,3,,,,,0,,1.62,1.02,1.08,1.26,0,0,0,0,4.90,4.78,4.71,4.97,VMS 3,,Tanque,,2.34,1.62,1.44,1.74,5.04,4.52,4.23,5.37
14/07/2025 01:45 a. m.,Ordeño,08:28,17.38,1,,,,,0,,1.62,1.02,1.14,1.26,0,0,0,0,4.47,4.50,4.55,4.50,VMS 3,,Tanque,,2.28,1.68,1.56,1.86,4.64,4.33,3.69,4.72
14/07/2025 10:21 a. m.,Ordeño,08:01,20.58,2,,,,,0,,1.56,1.08,1.14,1.38,0,0,0,0,4.71,4.62,4.71,4.79,VMS 3,,Tanque,,2.28,1.98,1.50,1.86,5.28,4.61,5.09,5.60
14/07/2025 05:54 p. m.,Ordeño,07:29,17.93,3,,,,,0,DI,1.38,1.08,1.20,1.26,0,0,0,0,5.36,4.60,4.65,4.55,VMS 3,,Tanque,,1.86,1.74,1.74,1.74,4.02,4.31,4.67,4.93
14/07/2025 10:47 p. m.,Ordeño,06:44,12.66,4,,,,,0,,1.44,0.96,1.14,1.20,0,0,0,0,5.37,4.63,4.84,4.80,VMS 3,,Tanque,,2.28,1.56,1.68,1.56,2.85,3.34,3.06,3.41
15/07/2025 05:45 a. m.,Ordeño,07:18,16.23,1,,,,,0,,1.44,1.02,1.20,1.32,0,0,0,0,5.42,4.94,5.11,5.03,VMS 3,,Tanque,,2.22,1.74,1.62,2.04,3.65,3.68,4.25,4.65
15/07/2025 01:28 p. m.,Ordeño,07:29,18.45,2,,,,,0,,1.50,1.08,1.20,1.26,0,0,0,0,5.33,4.97,5.09,5.05,VMS 3,,Tanque,,1.92,1.86,1.56,1.74,4.11,4.25,4.95,5.14
15/07/2025 06:32 p. m.,Ordeño,06:53,13.35,3,,,,,0,,1.26,0.90,1.14,1.20,0,0,0,0,4.88,4.65,4.75,4.68,VMS 3,,Tanque,,2.10,1.74,1.56,1.62,2.97,3.49,3.33,3.56
15/07/2025 11:26 p. m.,Ordeño,06:10,10.20,4,,,,,0,,1.26,0.66,1.02,1.14,0,0,0,0,5.15,4.87,4.88,4.87,VMS 3,,Tanque,,1.68,1.08,1.38,1.50,2.31,2.29,2.72,2.88
16/07/2025 08:00 a. m.,Ordeño,07:49,18.02,1,,,,,0,,1.32,0.90,1.02,1.20,0,0,0,0,5.04,4.86,4.88,4.79,VMS 3,,Tanque,,1.86,1.68,1.38,1.56,4.14,4.05,4.95,4.88
16/07/2025 01:14 p. m.,Ordeño,06:54,12.04,2,,,,,0,,1.32,0.78,1.08,1.20,0,0,0,0,4.96,4.74,4.73,4.66,VMS 3,,Tanque,,1.86,1.50,1.50,1.56,2.65,2.97,3.18,3.24
16/07/2025 07:40 p. m.,Ordeño,07:26,14.22,3,,,,,0,,1.26,0.84,1.14,1.20,0,0,0,0,4.84,4.64,4.68,4.66,VMS 3,,Tanque,,1.92,1.62,1.56,1.62,3.09,3.32,3.82,3.99
17/07/2025 02:01 a. m.,Ordeño,07:17,15.13,1,,,,,0,,1.26,0.84,0.96,1.14,0,0,0,0,4.89,4.77,4.90,4.81,VMS 3,,Tanque,,1.80,1.62,1.38,1.56,3.35,3.47,4.19,4.12
17/07/2025 09:06 a. m.,Ordeño,07:21,17.66,2,,,,,0,,1.26,0.96,1.02,1.20,0,0,0,0,4.94,4.76,4.86,4.80,VMS 3,,Tanque,,1.68,1.56,1.50,1.62,4.05,3.82,4.75,5.04
17/07/2025 04:31 p. m.,Ordeño,07:50,18.59,3,,,,,0,,1.26,1.02,1.02,1.20,0,0,0,0,4.92,4.80,4.78,4.99,VMS 3,,Tanque,,1.80,1.68,1.44,1.56,4.07,4.32,5.03,5.17
17/07/2025 09:48 p. m.,Ordeño,06:50,13.98,4,,,,,0,,1.26,0.90,1.02,1.20,0,0,0,0,5.07,4.79,4.93,4.91,VMS 3,,Tanque,,1.74,1.74,1.38,1.50,3.10,3.36,3.75,3.77
18/07/2025 06:59 a. m.,Ordeño,09:00,22.54,1,,,,,0,,1.38,1.02,1.02,1.32,0,0,0,0,5.32,4.85,5.16,5.17,VMS 3,,Tanque,,1.80,1.62,1.38,1.74,4.90,5.18,5.88,6.58
