Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
13/04/2025 05:37 a. m.,Ordeño,08:40,25.12,1,,,,,0,,1.62,1.44,1.50,1.50,0,0,0,0,5.71,5.57,5.62,5.48,VMS 2,,Tanque,,2.04,1.80,1.92,2.04,7.07,5.59,4.69,7.77
13/04/2025 06:44 p. m.,Ordeño,14:52,0.00,2,,,Todos,Todos,0,,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,VMS 2,,Tanque,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14/04/2025 08:34 a. m.,Ordeño,07:35,32.49,1,,,,,0,,1.74,1.56,1.56,1.86,0,0,0,0,5.54,5.58,5.62,4.97,VMS 2,,Tanque,,2.04,1.98,2.04,2.82,8.54,6.92,7.56,9.47
14/04/2025 08:27 p. m.,Ordeño,07:55,24.45,2,,,,,1,,1.86,1.44,1.56,1.62,0,0,0,0,5.69,5.78,5.54,5.50,VMS 2,,Tanque,,2.34,1.86,1.98,2.28,7.26,5.34,4.53,7.32
15/04/2025 07:25 a. m.,Ordeño,08:15,25.07,1,,,,,1,,1.74,1.50,1.56,1.74,0,0,0,0,5.89,5.95,5.69,5.65,VMS 2,,Tanque,,2.22,1.98,1.86,2.22,7.18,5.38,4.71,7.80
15/04/2025 06:04 p. m.,Ordeño,06:56,25.54,2,,,,,0,,1.86,1.68,1.74,1.68,0,0,0,0,5.69,5.66,5.60,5.29,VMS 2,,Tanque,,2.46,2.22,2.16,2.10,7.29,5.58,4.77,7.90
16/04/2025 01:51 a. m.,Ordeño,06:47,17.27,1,,,,,0,,1.86,1.50,1.68,1.74,0,0,0,0,5.44,5.47,5.40,4.93,VMS 2,,Tanque,,2.34,1.86,2.22,2.16,4.97,3.88,3.18,5.24
16/04/2025 10:13 a. m.,Ordeño,06:40,19.53,2,,,,,0,,1.92,1.62,1.86,1.80,0,0,0,0,5.82,5.75,5.68,5.34,VMS 2,,Tanque,,2.52,1.98,2.28,2.28,5.64,4.40,3.66,5.83
16/04/2025 09:16 p. m.,Ordeño,07:16,24.27,3,,,,,0,,1.68,1.26,1.62,1.62,387,0,0,0,5.68,5.67,5.53,5.31,VMS 2,,Tanque,,2.10,1.68,2.04,2.22,6.36,5.47,4.77,7.67
17/04/2025 10:49 a. m.,Ordeño,08:12,30.76,1,,,,,0,,1.92,1.62,1.80,1.74,0,0,0,0,5.64,5.59,5.60,5.28,VMS 2,,Tanque,,2.52,2.10,2.34,2.34,8.57,5.99,5.87,10.33
17/04/2025 06:55 p. m.,Ordeño,05:33,17.79,2,,,,,0,,1.92,1.56,1.74,1.98,0,0,0,0,5.23,5.40,5.26,4.75,VMS 2,,Tanque,,2.76,1.92,2.22,2.58,4.84,3.84,3.20,5.91
18/04/2025 03:41 a. m.,Ordeño,07:17,19.17,1,,,,,0,,1.56,1.38,1.62,1.50,0,0,0,0,5.26,5.44,5.27,5.20,VMS 2,,Tanque,,1.98,1.92,2.10,1.92,5.45,4.40,3.74,5.58
18/04/2025 09:15 p. m.,Ordeño,08:35,28.13,2,,,,,0,,1.56,1.56,1.68,1.62,383,0,0,0,5.72,5.88,5.63,5.29,VMS 2,,Tanque,,2.04,2.04,2.16,2.28,7.54,6.44,5.90,8.25
19/04/2025 07:24 a. m.,Ordeño,06:52,16.95,1,,,,,0,,1.74,1.62,1.62,1.74,0,0,0,0,5.04,5.39,5.09,4.65,VMS 2,,Tanque,,2.22,2.04,2.04,2.28,4.91,3.45,3.09,5.50
19/04/2025 11:57 p. m.,Ordeño,07:33,15.45,1,,,,,0,,1.74,1.50,1.44,1.62,0,0,0,0,5.65,5.86,5.40,5.06,VMS 2,,Tanque,,2.46,1.92,1.86,2.22,4.06,3.43,2.99,4.97
20/04/2025 11:30 a. m.,Echada sin ordeñar,17:27,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
20/04/2025 10:20 p. m.,Ordeño,08:14,17.92,2,,,,,1,,1.74,1.38,1.68,1.98,0,0,0,0,5.65,6.01,5.41,5.05,VMS 2,,Tanque,,2.28,1.86,2.10,2.52,4.67,3.18,3.56,6.51
21/04/2025 02:33 p. m.,Ordeño,10:33,13.28,1,,,TD,,1,"DI,TI,TD",1.68,1.14,1.68,1.38,0,0,0,0,5.60,3.78,5.45,5.35,VMS 2,,Tanque,,2.64,1.92,2.22,2.10,3.44,2.69,4.61,2.54
21/04/2025 09:30 p. m.,Ordeño,07:09,6.06,2,,,"DI,DD,TD",,0,,1.50,1.08,1.20,1.02,0,0,0,0,5.04,5.21,4.82,4.62,VMS 2,,Tanque,,2.58,1.80,1.62,1.98,1.76,1.03,1.39,1.88
22/04/2025 10:50 a. m.,Ordeño,11:14,9.70,1,,,TD,TD,0,,1.74,1.62,1.74,0.00,0,0,0,0,5.43,5.72,5.22,0.00,VMS 2,,Tanque,,2.64,2.16,2.16,0.00,3.74,2.80,3.16,0.00
22/04/2025 09:16 p. m.,Ordeño,12:51,13.61,2,,,TI,TI,0,,1.38,1.50,0.00,1.68,0,0,0,0,5.12,5.39,0.00,5.34,VMS 2,,Tanque,,1.92,1.92,0.00,2.70,2.99,2.57,0.00,8.05
23/04/2025 10:22 p. m.,Ordeño,09:32,31.45,1,,,,,0,,1.68,1.62,1.62,1.50,0,0,0,0,5.47,5.10,5.33,5.28,VMS 2,,Tanque,,2.28,2.28,2.16,2.04,8.27,7.19,6.70,9.29
24/04/2025 11:34 a. m.,Ordeño,05:35,17.31,1,,,,,1,,1.80,1.56,1.62,1.68,0,0,0,0,5.44,5.91,5.71,5.25,VMS 2,,Tanque,,2.40,2.04,2.10,2.22,5.08,3.65,3.00,5.58
24/04/2025 07:58 p. m.,Ordeño,05:15,12.66,2,,,,,1,,1.86,1.44,1.62,1.56,0,0,0,0,5.49,5.87,5.62,5.39,VMS 2,,Tanque,,2.40,1.80,2.10,2.16,3.55,2.76,2.35,4.00
25/04/2025 06:15 a. m.,Ordeño,05:57,16.91,1,,,,,0,,1.86,1.44,1.68,1.56,0,0,0,0,5.81,5.99,5.84,5.60,VMS 2,,Tanque,,2.76,1.98,2.10,1.98,4.78,3.75,3.10,5.28
25/04/2025 05:16 p. m.,Ordeño,06:38,19.95,2,,,,,0,,1.68,1.62,1.68,1.74,0,0,0,0,5.90,6.16,5.91,4.94,VMS 2,,Tanque,,2.16,2.04,2.16,2.52,5.52,4.21,3.67,6.55
26/04/2025 07:09 a. m.,Ordeño,07:29,22.99,1,,,,,0,,1.80,1.56,1.74,1.62,0,0,0,0,5.84,5.90,5.84,5.68,VMS 2,,Tanque,,2.34,2.10,2.28,2.04,6.54,4.87,4.37,7.21
26/04/2025 09:20 p. m.,Ordeño,07:55,23.69,2,,,,,0,,1.68,1.62,1.68,1.50,0,0,336,0,5.82,5.88,5.77,5.57,VMS 2,,Tanque,,2.10,2.04,2.04,1.92,6.65,5.05,4.59,7.40
27/04/2025 10:16 a. m.,Ordeño,10:42,17.84,1,,,,TD,1,,2.04,1.56,1.86,0.42,0,0,0,0,5.79,5.68,5.31,3.08,VMS 2,,Tanque,,2.58,1.98,2.40,0.90,5.83,4.62,7.26,0.13
27/04/2025 10:08 p. m.,Ordeño,06:54,22.89,2,,,,,0,,1.74,1.44,1.74,1.50,0,0,0,0,5.53,5.73,5.82,5.56,VMS 2,,Tanque,,2.22,1.92,2.10,2.04,6.06,4.52,5.89,6.42
28/04/2025 08:51 a. m.,Ordeño,06:58,18.56,1,,,,,0,,1.80,1.44,1.68,1.62,0,0,0,0,5.67,5.73,5.62,5.49,VMS 2,,Tanque,,2.40,1.86,2.16,2.04,5.43,4.00,3.24,5.89
28/04/2025 09:42 p. m.,Ordeño,09:04,23.55,2,,,,,0,,1.80,1.44,1.92,1.44,0,0,0,0,5.83,5.85,5.08,5.62,VMS 2,,Tanque,,2.28,1.80,4.44,1.80,5.82,4.71,5.52,7.50
29/04/2025 08:52 a. m.,Ordeño,09:39,20.69,1,,,,,0,,1.62,1.56,1.38,1.50,0,0,0,0,5.54,5.19,5.36,5.15,VMS 2,,Tanque,,2.28,2.22,1.86,2.10,5.48,4.53,3.82,6.86
29/04/2025 08:05 p. m.,Ordeño,06:33,20.02,2,,,,,1,,1.86,1.56,1.68,1.56,0,0,0,0,5.79,5.89,5.69,5.61,VMS 2,,Tanque,,2.40,1.98,2.34,2.10,5.87,3.91,3.87,6.37
30/04/2025 06:27 a. m.,Ordeño,06:55,20.07,1,,,,,0,,1.80,1.50,1.74,1.62,0,0,0,0,5.81,5.83,5.86,5.68,VMS 2,,Tanque,,2.34,1.86,2.22,2.04,5.51,4.22,3.95,6.39
01/05/2025 12:22 a. m.,Ordeño,07:05,23.33,1,,,,,0,,1.80,1.50,1.80,1.56,0,0,0,0,5.80,5.72,5.85,5.41,VMS 2,,Tanque,,2.34,2.16,2.22,1.98,6.32,4.39,4.98,7.64
01/05/2025 11:34 a. m.,Ordeño,06:57,20.70,2,,,,,0,,1.86,1.50,1.74,1.56,0,0,0,0,5.67,5.86,5.83,5.42,VMS 2,,Tanque,,2.34,1.92,2.22,1.98,5.83,4.37,3.86,6.64
02/05/2025 12:59 a. m.,Ordeño,07:29,24.43,1,,,,,0,,1.86,1.50,1.68,1.62,0,0,0,0,5.69,5.93,5.71,5.38,VMS 2,,Tanque,,2.46,1.98,2.10,2.10,6.46,5.34,4.79,7.84
02/05/2025 01:56 p. m.,Ordeño,07:03,22.09,2,,,,,1,,1.86,1.50,1.80,1.74,0,0,348,0,5.39,5.98,5.68,5.25,VMS 2,,Tanque,,2.52,1.86,2.16,2.22,5.75,4.77,4.40,7.17
03/05/2025 05:40 a. m.,Ordeño,14:30,25.75,1,,,,,1,,1.74,1.38,1.56,1.56,0,0,0,0,5.33,5.80,5.41,5.28,VMS 2,,Tanque,,2.58,2.16,2.28,2.22,7.12,5.44,5.94,7.25
03/05/2025 04:05 p. m.,Ordeño,07:07,19.18,2,,TI,,,1,,1.86,1.62,1.56,1.86,0,0,0,0,4.91,5.31,5.36,4.52,VMS 2,,Tanque,,2.52,2.10,2.16,2.64,5.51,3.87,3.42,6.38
04/05/2025 08:20 a. m.,Ordeño,07:32,28.53,1,,,,,1,,1.92,1.56,1.62,1.80,0,0,0,0,5.39,5.75,5.35,5.22,VMS 2,,Tanque,,2.52,1.98,2.10,2.28,7.38,5.84,5.88,9.43
04/05/2025 04:48 p. m.,Ordeño,08:04,15.50,2,,,,,1,TI,1.80,1.50,1.50,1.08,0,0,0,0,5.00,5.06,5.13,3.92,VMS 2,,Tanque,,2.58,2.04,1.98,1.56,4.43,3.24,2.93,4.90
05/05/2025 02:39 a. m.,Ordeño,08:11,20.08,1,,,,,0,,1.74,1.44,1.56,1.56,0,0,0,0,5.49,5.61,5.41,5.47,VMS 2,,Tanque,,2.22,1.86,2.40,2.04,5.47,3.96,4.25,6.40
05/05/2025 09:27 a. m.,Ordeño,05:59,15.24,2,,,,,0,,1.86,1.38,1.68,1.68,0,0,0,0,5.30,5.39,5.42,5.20,VMS 2,,Tanque,,2.40,1.80,2.04,2.64,4.42,3.15,2.84,4.83
05/05/2025 07:20 p. m.,Ordeño,07:22,20.84,3,,,,,0,,1.86,1.50,1.68,1.68,0,0,0,0,5.33,5.46,5.43,5.42,VMS 2,,Tanque,,2.34,1.86,2.34,2.16,5.69,4.22,4.25,6.68
06/05/2025 07:48 a. m.,Ordeño,07:40,26.50,1,,,,,0,,1.86,1.50,1.74,1.68,0,0,0,0,5.23,4.89,5.38,5.27,VMS 2,,Tanque,,2.46,1.92,2.52,2.10,7.30,5.41,5.28,8.51
06/05/2025 04:43 p. m.,Ordeño,05:21,18.46,2,,,,,0,,1.98,1.44,1.80,1.92,0,0,0,0,5.12,5.11,5.17,4.63,VMS 2,,Tanque,,2.70,1.98,2.22,2.40,5.11,3.65,3.63,6.07
07/05/2025 03:28 a. m.,Ordeño,06:32,19.29,1,,,,,0,,1.92,1.50,1.80,1.80,0,0,0,0,5.26,5.26,5.23,5.02,VMS 2,,Tanque,,2.94,1.92,2.22,2.40,4.34,4.27,3.77,6.91
07/05/2025 11:30 a. m.,Ordeño,05:32,16.43,2,,,,,0,,1.98,1.68,1.80,1.80,0,0,0,0,5.08,5.00,5.09,5.06,VMS 2,,Tanque,,2.52,2.10,2.52,2.16,4.73,3.35,3.15,5.20
07/05/2025 09:30 p. m.,Ordeño,06:46,17.70,3,,,,,0,,1.80,1.44,1.68,1.80,0,0,0,0,5.18,5.15,5.09,4.95,VMS 2,,Tanque,,2.40,1.92,2.16,2.22,4.61,3.38,3.75,5.96
08/05/2025 12:30 p. m.,Ordeño,09:26,25.21,1,,,,,0,"DI,TI",1.86,1.56,1.62,1.26,0,0,0,0,5.29,4.59,5.01,4.01,VMS 2,,Tanque,,2.52,2.04,2.04,1.92,6.49,6.17,5.48,7.07
09/05/2025 01:39 a. m.,Ordeño,08:25,24.30,1,,,,,0,,1.98,1.56,1.62,1.68,0,0,0,0,5.00,5.19,4.68,4.83,VMS 2,,Tanque,,2.52,1.98,1.98,2.28,5.89,5.06,4.74,8.61
09/05/2025 04:58 p. m.,Ordeño,07:45,19.10,2,,,TD,TD,0,,1.86,1.50,1.68,0.00,0,0,0,0,5.27,5.60,5.30,0.00,VMS 2,,Tanque,,2.34,1.92,2.16,0.00,6.99,6.36,5.75,0.00
10/05/2025 08:32 a. m.,Ordeño,07:15,29.20,1,,,,,0,,1.80,1.56,1.74,1.74,0,0,0,0,5.09,4.80,5.14,4.74,VMS 2,,Tanque,,2.22,1.98,2.16,2.40,8.08,6.10,6.37,8.65
10/05/2025 07:41 p. m.,Ordeño,07:30,20.83,2,,,,,0,,1.92,1.62,1.50,1.44,0,0,0,0,5.15,5.16,4.86,4.87,VMS 2,,Tanque,,2.70,1.98,1.98,1.92,6.14,4.55,4.26,5.88
11/05/2025 08:45 a. m.,Ordeño,07:13,29.19,1,,,,,0,,1.98,1.62,1.74,1.92,0,0,0,0,5.31,5.49,5.37,5.33,VMS 2,,Tanque,,2.52,2.10,2.16,2.64,8.13,5.91,5.83,9.32
11/05/2025 03:30 p. m.,Ordeño,05:26,13.50,2,,,,,0,,1.80,1.32,1.68,1.80,0,0,0,0,4.83,4.88,4.98,4.87,VMS 2,,Tanque,,2.34,1.80,2.16,2.34,3.80,2.80,2.61,4.29
12/05/2025 01:39 a. m.,Ordeño,07:15,21.43,1,,,,,0,,1.80,1.44,1.68,1.92,0,0,0,0,5.25,5.21,5.21,5.11,VMS 2,,Tanque,,2.40,1.86,2.22,2.52,5.75,4.29,4.40,6.99
12/05/2025 08:56 a. m.,Ordeño,06:16,16.81,2,,,,,0,,1.86,1.44,1.74,1.80,0,0,344,0,5.29,5.34,5.37,5.31,VMS 2,,Tanque,,2.34,1.92,2.40,2.34,4.60,3.39,3.34,5.48
12/05/2025 05:30 p. m.,Ordeño,07:02,19.67,3,,,,,0,,1.50,1.56,1.56,1.56,0,0,0,0,5.29,5.39,5.17,5.18,VMS 2,,Tanque,,1.86,2.10,1.92,2.22,5.57,4.20,4.01,5.89
13/05/2025 02:23 a. m.,Ordeño,07:40,20.26,1,,,,,0,,1.74,1.50,1.62,1.68,0,0,0,0,5.26,5.39,5.23,5.35,VMS 2,,Tanque,,2.28,2.04,1.92,2.52,5.53,4.19,4.25,6.29
13/05/2025 01:21 p. m.,Ordeño,07:40,24.29,2,,,,,0,,1.98,1.62,1.74,1.80,0,0,0,0,5.52,5.28,5.50,5.41,VMS 2,,Tanque,,2.46,1.98,2.16,2.88,6.64,4.84,4.84,7.97
14/05/2025 05:52 a. m.,Ordeño,08:10,29.23,1,,,,,0,,1.80,1.62,1.56,1.86,0,0,0,0,5.35,5.32,4.97,5.07,VMS 2,,Tanque,,2.16,1.98,1.92,3.12,7.25,5.73,6.25,10.00
14/05/2025 03:36 p. m.,Ordeño,05:52,19.65,2,,,,,1,,1.92,1.62,1.68,1.68,0,0,0,0,5.13,5.24,5.34,5.06,VMS 2,,Tanque,,2.76,2.16,2.16,2.52,5.77,3.99,3.71,6.18
15/05/2025 01:25 a. m.,Ordeño,07:41,18.91,1,,,,,0,,1.80,1.44,1.62,1.44,0,0,0,0,5.30,5.35,5.29,5.16,VMS 2,,Tanque,,2.34,1.86,1.98,2.52,5.16,3.79,3.93,6.03
15/05/2025 07:14 a. m.,Ordeño,05:31,11.56,2,,,,,0,,1.50,1.32,1.44,1.50,0,0,0,0,5.16,5.06,5.23,4.92,VMS 2,,Tanque,,1.98,1.68,1.86,2.34,3.23,2.42,2.37,3.54
15/05/2025 03:11 p. m.,Ordeño,07:02,16.26,3,,,,,0,,1.62,1.32,1.62,1.74,0,0,0,0,5.64,5.55,5.63,5.42,VMS 2,,Tanque,,2.10,1.80,1.98,2.88,4.41,3.25,3.26,5.34
16/05/2025 07:04 a. m.,Ordeño,07:47,28.84,1,,,,,0,,1.80,1.62,1.68,1.68,0,0,0,0,5.54,5.53,5.63,5.28,VMS 2,,Tanque,,2.34,2.16,2.04,2.64,8.06,5.68,6.24,8.86
16/05/2025 07:47 p. m.,Ordeño,07:40,25.12,2,,,,,0,,1.80,1.56,1.68,1.62,0,0,0,0,5.32,5.34,5.39,5.19,VMS 2,,Tanque,,2.28,2.10,2.04,2.64,6.48,5.03,5.20,8.41
17/05/2025 09:32 a. m.,Ordeño,08:17,27.07,1,,,,,0,,1.74,1.56,1.68,1.80,0,0,0,0,5.41,5.46,5.58,5.13,VMS 2,,Tanque,,2.28,1.92,2.04,2.88,7.71,5.34,5.37,8.65
17/05/2025 07:58 p. m.,Ordeño,06:55,18.37,2,,,,,0,,1.74,1.50,1.56,1.74,0,0,0,0,5.27,5.20,5.24,4.94,VMS 2,,Tanque,,2.22,1.98,1.86,2.40,5.05,3.71,3.65,5.96
18/05/2025 11:06 a. m.,Ordeño,08:31,26.71,1,,,,,0,,1.74,1.62,1.68,1.98,0,0,0,0,5.54,5.68,5.69,5.13,VMS 2,,Tanque,,2.34,2.10,2.10,3.06,7.36,5.34,5.39,8.62
18/05/2025 07:46 p. m.,Ordeño,07:23,17.08,2,,,,,0,,1.56,1.38,1.50,1.62,0,0,0,0,5.29,5.35,5.27,4.92,VMS 2,,Tanque,,1.92,1.74,1.86,2.64,4.51,3.53,3.45,5.59
19/05/2025 11:47 a. m.,Ordeño,07:02,29.36,1,,,,,0,,1.86,1.50,1.74,1.92,0,0,0,0,5.70,5.63,5.73,5.32,VMS 2,,Tanque,,2.28,1.92,2.10,3.24,7.99,6.02,6.22,9.13
19/05/2025 07:42 p. m.,Ordeño,06:23,16.19,2,,,,,1,,1.74,1.44,1.62,1.74,0,0,0,0,5.35,5.44,5.36,5.16,VMS 2,,Tanque,,2.34,1.92,2.04,2.82,4.58,3.22,3.19,5.20
20/05/2025 09:08 a. m.,Ordeño,08:02,26.91,1,,,,,1,,1.68,1.38,1.62,1.92,0,0,0,0,5.82,5.69,5.70,5.43,VMS 2,,Tanque,,1.98,1.74,2.10,2.88,7.18,5.17,5.84,8.72
20/05/2025 09:52 p. m.,Ordeño,09:26,28.07,2,,,,,1,,1.74,1.50,1.68,1.74,0,0,0,0,5.62,5.49,5.48,5.32,VMS 2,,Tanque,,2.16,1.98,2.10,2.70,7.44,5.23,5.24,10.16
21/05/2025 09:57 a. m.,Ordeño,07:56,25.17,1,,,,,1,,1.74,1.50,1.68,1.92,0,0,0,0,5.67,5.62,5.55,5.33,VMS 2,,Tanque,,2.22,1.98,2.22,2.76,6.81,4.73,4.99,8.64
21/05/2025 09:45 p. m.,Ordeño,08:25,23.92,2,,,,,0,,1.68,1.44,1.62,1.80,0,0,0,0,5.41,5.40,5.48,5.09,VMS 2,,Tanque,,2.04,1.80,1.98,2.94,6.57,4.62,4.73,8.00
22/05/2025 12:06 p. m.,Ordeño,10:59,27.66,1,,DI,,,1,"DI,DD,TI",1.86,1.68,1.74,1.14,0,0,0,0,5.53,4.99,4.95,3.57,VMS 2,,Tanque,,2.34,2.28,2.22,1.86,7.01,5.76,5.90,8.99
22/05/2025 09:32 p. m.,Ordeño,08:18,15.77,2,,TD,,,0,,1.92,1.44,1.62,1.50,0,0,0,0,5.14,5.05,5.29,4.62,VMS 2,,Tanque,,2.40,1.86,2.10,2.22,4.65,3.46,3.42,4.24
23/05/2025 07:34 a. m.,Ordeño,07:33,21.60,1,,,,,0,,1.80,1.50,1.62,1.86,0,0,0,0,5.52,5.45,5.07,5.13,VMS 2,,Tanque,,2.28,1.86,2.04,3.18,5.49,3.85,4.17,8.09
23/05/2025 04:48 p. m.,Ordeño,07:22,15.73,2,,,,,0,,1.92,1.44,1.56,1.80,0,0,0,0,5.38,5.25,5.33,4.75,VMS 2,,Tanque,,2.46,1.80,2.04,3.00,4.38,3.12,3.18,5.05
24/05/2025 01:18 a. m.,Ordeño,07:24,14.39,1,,,TI,TI,0,,1.98,1.62,0.00,1.92,0,0,0,0,5.86,5.74,0.00,5.38,VMS 2,,Tanque,,2.46,2.10,0.00,2.64,4.86,3.41,0.00,6.12
24/05/2025 10:27 a. m.,Ordeño,07:32,21.46,2,,,,,1,TI,1.86,1.50,1.74,1.80,0,0,0,0,5.80,5.61,6.75,5.56,VMS 2,,Tanque,,2.34,1.86,2.28,2.46,4.93,3.43,6.82,6.28
24/05/2025 07:37 p. m.,Ordeño,06:56,15.14,3,,,,,1,,1.50,1.38,1.50,1.62,0,0,0,0,5.32,5.21,5.33,4.98,VMS 2,,Tanque,,1.86,1.80,1.92,2.28,4.26,3.00,2.80,5.08
25/05/2025 12:29 a. m.,Ordeño,14:28,3.09,1,,TD,"DI,TI,TD",TI,0,,1.08,1.26,0.00,1.74,0,0,0,0,4.91,4.95,0.00,4.89,VMS 2,,Tanque,,1.68,1.80,0.00,2.58,0.92,1.44,0.00,0.73
25/05/2025 08:45 a. m.,Ordeño,07:38,21.34,2,,,,,0,,1.80,1.56,1.68,1.80,0,0,0,0,5.38,5.32,5.74,5.07,VMS 2,,Tanque,,2.16,1.98,2.22,2.76,5.50,3.50,4.66,7.68
25/05/2025 02:00 p. m.,Ordeño,09:17,8.17,3,,,,,0,,1.62,1.32,1.38,1.50,0,0,0,0,4.97,4.96,5.17,4.79,VMS 2,,Tanque,,2.04,1.80,1.86,2.04,2.24,1.61,1.68,2.64
25/05/2025 08:22 p. m.,Ordeño,06:14,12.20,4,,,,,0,,1.62,1.32,1.50,1.56,0,0,0,0,4.94,4.82,5.11,4.49,VMS 2,,Tanque,,2.10,1.74,1.92,2.16,3.30,2.37,2.50,4.03
26/05/2025 03:43 a. m.,Ordeño,07:01,14.44,1,,TD,,,0,,1.56,1.26,1.68,1.50,0,0,0,0,5.22,5.08,5.21,4.85,VMS 2,,Tanque,,1.86,1.62,3.00,1.86,3.87,2.72,4.13,3.72
26/05/2025 10:56 a. m.,Ordeño,07:42,13.67,2,,,,,0,,1.62,1.32,1.50,1.62,0,0,0,0,5.28,5.21,5.41,4.94,VMS 2,,Tanque,,2.04,1.62,1.92,2.22,3.80,2.74,2.86,4.27
21/06/2025 11:34 a. m.,Ordeño,06:46,4.90,1,,,,,0,,1.62,1.32,1.32,1.50,0,0,0,0,5.38,5.21,4.76,5.06,VMS 3,,Tanque,,2.22,1.86,1.86,2.34,1.24,1.01,1.13,1.52
21/06/2025 06:14 p. m.,Ordeño,04:15,6.19,2,,,,,0,,1.50,1.32,1.26,1.56,0,0,0,0,5.36,5.11,4.62,4.79,VMS 3,,Tanque,,1.98,1.92,1.68,2.04,1.66,1.40,1.35,1.78
21/06/2025 11:18 p. m.,Ordeño,05:42,5.79,3,,,,,0,,1.44,1.20,1.50,1.26,0,0,0,0,5.79,5.32,5.13,4.96,VMS 3,,Tanque,,1.98,1.80,2.70,1.62,1.39,1.09,2.24,1.07
22/06/2025 05:52 a. m.,Ordeño,06:49,8.70,1,,TD,,,1,,1.68,1.44,1.32,1.62,0,0,0,0,6.30,5.81,6.12,5.16,VMS 3,,Tanque,,2.28,2.10,1.92,2.28,2.35,1.84,2.41,2.10
22/06/2025 01:22 p. m.,Ordeño,08:01,7.41,2,,TD,,,1,DI,1.56,1.44,1.74,1.62,0,0,0,0,6.25,5.73,5.09,5.63,VMS 3,,Tanque,,1.92,1.86,2.22,2.82,2.47,1.94,1.33,1.67
23/06/2025 03:49 a. m.,Ordeño,06:00,22.15,1,,,,,1,,1.86,1.86,1.80,1.86,0,0,0,0,5.79,5.17,5.43,5.19,VMS 3,,Tanque,,2.52,2.40,2.16,2.52,5.23,4.38,6.21,6.33
23/06/2025 04:02 p. m.,Ordeño,09:47,15.38,2,,,,,0,,1.74,1.68,1.50,1.50,0,0,0,0,5.65,5.34,5.10,5.36,VMS 3,,Tanque,,2.22,2.22,1.92,1.98,4.01,3.20,5.22,2.95
24/06/2025 02:47 a. m.,Ordeño,06:22,13.50,1,,,,,0,,1.62,1.44,1.68,1.62,0,0,0,0,5.31,5.18,5.29,4.85,VMS 3,,Tanque,,2.40,1.86,2.16,2.10,3.45,2.76,2.78,4.51
24/06/2025 07:54 p. m.,Ordeño,07:27,21.30,2,,TD,,,0,,1.74,1.56,1.62,1.68,0,0,0,0,5.85,5.71,5.77,5.38,VMS 3,,Tanque,,2.22,1.98,2.04,2.04,5.52,4.90,4.83,6.05
25/06/2025 10:35 a. m.,Ordeño,06:58,20.86,1,,,,,1,,1.74,1.56,1.74,1.68,0,0,0,0,5.71,5.51,5.69,5.26,VMS 3,,Tanque,,2.22,2.10,2.16,2.10,4.95,4.51,4.38,7.02
25/06/2025 09:40 p. m.,Ordeño,06:20,14.84,2,,TD,,,0,,1.56,1.44,1.68,1.62,0,0,0,0,5.51,5.37,5.51,4.92,VMS 3,,Tanque,,1.98,1.86,2.10,2.52,3.87,3.37,3.36,4.24
26/06/2025 03:39 a. m.,Ordeño,04:51,9.85,1,,,,,0,,1.44,1.38,1.62,1.68,0,0,0,0,5.64,5.38,5.51,5.25,VMS 3,,Tanque,,1.80,1.74,2.16,2.34,2.50,1.94,2.00,3.41
26/06/2025 01:21 p. m.,Ordeño,04:40,14.33,2,,,,,0,,1.80,1.74,1.92,1.98,0,0,0,0,5.66,5.44,5.78,5.22,VMS 3,,Tanque,,2.28,2.46,2.34,2.52,3.62,3.11,3.05,4.55
26/06/2025 08:14 p. m.,Ordeño,04:50,7.04,3,,TD,TD,,0,,1.74,1.50,1.68,1.56,0,0,0,0,5.46,5.18,5.40,5.63,VMS 3,,Tanque,,2.28,1.98,2.16,2.64,2.47,1.94,1.92,0.71
27/06/2025 08:43 a. m.,Ordeño,08:02,20.81,1,,TI,,,0,,1.86,1.68,2.04,1.92,0,0,0,0,5.63,5.23,5.47,5.30,VMS 3,,Tanque,,2.88,2.28,2.52,2.88,5.10,4.03,4.11,7.57
27/06/2025 02:51 p. m.,Ordeño,04:31,9.07,2,,,,,1,TD,1.56,1.50,1.86,1.80,0,0,0,0,5.27,5.06,4.56,5.55,VMS 3,,Tanque,,2.04,1.98,2.76,2.28,2.48,1.96,2.78,1.85
27/06/2025 09:17 p. m.,Ordeño,06:43,8.14,3,,,,,0,,1.44,1.44,1.62,1.62,0,0,0,0,5.31,5.06,5.20,4.66,VMS 3,,Tanque,,2.28,2.04,2.16,2.52,2.30,1.66,1.79,2.39
28/06/2025 03:51 a. m.,Ordeño,05:52,9.77,1,,,,,0,,1.62,1.38,1.68,1.68,0,0,0,0,5.64,5.36,5.55,5.56,VMS 3,,Tanque,,2.04,1.80,2.22,2.04,2.63,2.17,1.88,3.09
