Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
31/05/2025 10:51 a. m.,Ordeño,10:58,18.38,2,,,,,1,DI,0.72,0.78,0.96,1.08,0,0,0,0,6.08,5.47,5.03,5.12,VMS 3,,Tanque,,1.08,1.26,1.50,1.62,3.36,3.42,4.21,7.39
31/05/2025 05:57 p. m.,Ordeño,08:45,17.03,3,,,,,1,,0.72,0.72,0.90,1.26,0,0,0,0,5.92,5.53,5.10,5.22,VMS 3,,Tanque,,1.08,1.08,1.38,1.62,2.88,4.01,4.12,6.02
01/06/2025 01:12 a. m.,Ordeño,09:17,16.87,1,,,,,1,,0.60,0.66,0.84,1.20,0,0,0,0,5.48,5.19,4.90,5.13,VMS 3,,Tanque,,0.96,1.02,1.26,1.62,2.89,4.28,3.29,6.41
01/06/2025 10:32 a. m.,Ordeño,10:49,21.56,2,,,,,1,,0.78,0.72,0.84,1.20,0,0,0,0,5.51,5.34,4.88,5.04,VMS 3,,Tanque,,1.14,1.14,1.38,1.62,3.85,4.73,5.15,7.83
01/06/2025 07:45 p. m.,Ordeño,10:23,20.50,3,,,,,1,DI,0.66,0.72,0.90,1.14,0,0,0,0,6.07,5.41,4.93,5.16,VMS 3,,Tanque,,1.02,1.20,1.26,1.56,3.04,5.05,4.24,8.17
02/06/2025 01:27 a. m.,Ordeño,08:44,15.32,1,,,,,1,DI,0.78,0.66,0.84,1.20,0,0,0,0,5.75,5.08,4.73,4.87,VMS 3,,Tanque,,1.08,1.08,1.38,1.56,3.02,3.24,3.63,5.43
02/06/2025 08:52 a. m.,Ordeño,08:50,18.25,2,,DD,,,1,,0.60,0.72,0.84,1.20,0,0,0,0,5.66,5.28,4.96,5.14,VMS 3,,Tanque,,0.96,1.38,1.20,1.56,3.33,4.00,4.22,6.70
02/06/2025 07:21 p. m.,Ordeño,12:17,25.38,3,,,,,1,DI,0.78,0.72,0.96,1.32,0,0,0,0,6.30,5.48,5.02,5.24,VMS 3,,Tanque,,1.26,1.14,1.32,1.74,4.25,6.60,5.51,9.02
03/06/2025 01:34 a. m.,Ordeño,09:13,15.62,1,,,,,1,DI,0.60,0.60,0.90,1.20,0,0,0,0,5.43,4.80,4.51,4.63,VMS 3,,Tanque,,0.90,0.96,1.20,1.80,2.53,3.66,3.31,6.12
03/06/2025 11:47 a. m.,Ordeño,10:53,23.08,2,,TD,,,1,DI,0.72,0.66,0.96,1.26,0,0,0,0,6.33,5.21,4.89,4.87,VMS 3,,Tanque,,1.08,1.20,1.38,1.68,4.23,5.09,5.16,8.60
03/06/2025 08:15 p. m.,Ordeño,09:40,17.45,3,,,,,1,DI,0.66,0.66,0.90,1.14,0,0,0,0,6.65,5.30,4.90,4.99,VMS 3,,Tanque,,0.96,1.02,1.32,1.50,2.82,4.37,3.78,6.48
04/06/2025 12:48 a. m.,Ordeño,09:11,9.40,1,,,TI,TI,1,DI,0.54,0.66,0.00,1.08,0,0,0,0,5.70,4.80,0.00,4.42,VMS 3,,Tanque,,1.02,1.26,0.00,1.44,1.92,2.72,0.00,4.76
04/06/2025 05:37 a. m.,Ordeño,08:53,13.99,2,,,,,0,,0.48,0.72,0.90,1.20,0,0,0,0,5.01,4.87,4.86,4.69,VMS 3,,Tanque,,0.66,1.20,1.50,1.56,1.59,2.38,5.59,4.43
04/06/2025 12:17 p. m.,Ordeño,07:12,14.10,3,,,,,0,DI,0.72,0.72,0.96,1.14,0,0,0,0,5.48,5.02,4.66,4.74,VMS 3,,Tanque,,1.32,1.08,1.50,1.50,2.64,2.87,3.30,5.29
04/06/2025 09:42 p. m.,Ordeño,11:03,15.18,4,,DD,DD,,1,DI,0.60,0.54,0.78,1.08,0,0,0,0,6.60,5.13,4.85,4.86,VMS 3,,Tanque,,0.90,0.84,1.26,1.38,3.42,1.18,3.82,6.76
05/06/2025 05:20 a. m.,Ordeño,14:18,22.83,1,,,,,1,"DI,DD",0.60,0.78,0.84,1.20,0,0,0,0,5.60,5.61,4.72,4.91,VMS 3,,Tanque,,0.96,1.50,1.20,1.56,3.20,8.17,4.54,6.92
05/06/2025 12:59 p. m.,Ordeño,08:56,18.46,2,,,,,1,DI,0.66,0.66,0.96,1.20,0,0,0,0,5.77,5.13,4.86,4.87,VMS 3,,Tanque,,1.08,1.20,1.44,1.68,3.15,3.40,4.49,7.42
05/06/2025 07:39 p. m.,Ordeño,08:50,17.26,3,,,,,1,DI,0.60,0.66,0.72,1.20,0,0,0,0,6.48,5.22,4.73,4.74,VMS 3,,Tanque,,0.90,0.96,1.14,1.56,3.21,3.82,3.97,6.26
05/06/2025 11:47 p. m.,Ordeño,06:01,10.23,4,,,,,1,DI,0.60,0.66,0.78,1.14,0,0,0,0,5.59,4.94,4.74,4.70,VMS 3,,Tanque,,0.96,1.02,1.14,1.56,1.83,2.35,2.06,3.99
06/06/2025 06:03 a. m.,Ordeño,07:58,14.93,1,,,,,0,,0.54,0.72,0.78,1.08,0,0,0,0,5.26,5.27,4.94,5.16,VMS 3,,Tanque,,1.08,1.08,1.14,1.38,2.51,3.45,3.38,5.59
06/06/2025 04:13 p. m.,Ordeño,09:53,26.03,2,,,,,1,DI,0.78,0.78,1.08,1.26,0,0,0,0,7.10,5.69,5.20,5.38,VMS 3,,Tanque,,1.20,1.20,1.56,1.68,4.99,5.41,6.17,9.46
06/06/2025 11:22 p. m.,Ordeño,08:25,17.39,3,,,,,1,DI,0.66,0.72,0.90,1.08,0,0,0,0,5.67,5.01,4.81,4.68,VMS 3,,Tanque,,0.96,1.14,1.20,1.44,3.19,3.61,4.20,6.39
07/06/2025 09:09 a. m.,Ordeño,13:33,23.13,1,,,,,1,"DI,DD",0.66,0.72,0.78,1.20,0,0,0,0,5.78,5.26,4.49,4.64,VMS 3,,Tanque,,1.08,1.20,1.14,1.62,3.99,5.06,5.01,9.07
07/06/2025 10:05 p. m.,Ordeño,12:33,28.99,2,,TD,,,1,DI,0.78,0.90,1.08,1.32,0,0,0,0,7.04,5.40,4.88,4.94,VMS 3,,Tanque,,1.20,1.32,1.50,1.98,5.46,7.34,7.84,8.35
08/06/2025 09:38 a. m.,Ordeño,11:23,25.40,1,,,,,1,DI,0.66,0.66,0.96,1.26,0,0,0,0,5.47,4.87,4.53,4.42,VMS 3,,Tanque,,0.90,1.02,1.32,1.62,3.48,5.49,5.41,11.02
08/06/2025 02:36 p. m.,Ordeño,07:27,9.12,2,,,,,1,DI,0.42,0.54,0.84,1.02,0,0,0,0,5.60,4.47,4.53,4.17,VMS 3,,Tanque,,0.66,1.32,1.38,1.32,1.77,1.74,2.25,3.36
08/06/2025 11:11 p. m.,Ordeño,09:42,17.49,3,,,,,1,,0.60,0.66,0.84,1.08,0,0,0,0,5.31,5.33,4.82,4.91,VMS 3,,Tanque,,0.84,0.96,1.32,1.50,2.77,4.31,4.24,6.17
09/06/2025 08:50 a. m.,Ordeño,10:45,22.05,1,,,,,1,,0.66,0.66,0.84,1.08,0,0,0,0,5.54,5.39,4.93,5.24,VMS 3,,Tanque,,1.02,1.32,1.38,1.50,3.55,4.61,5.52,8.37
09/06/2025 07:47 p. m.,Ordeño,13:21,27.64,2,,DD,,,1,DI,0.72,0.78,0.96,1.08,0,0,0,0,6.30,5.46,4.97,5.12,VMS 3,,Tanque,,1.20,1.44,1.50,1.68,4.78,5.34,6.90,10.62
10/06/2025 02:10 a. m.,Ordeño,09:13,15.72,1,,,,,1,,0.60,0.72,0.84,1.08,0,0,0,0,5.14,5.14,4.48,4.60,VMS 3,,Tanque,,0.96,1.08,1.32,1.50,2.53,4.43,3.37,5.39
10/06/2025 11:14 a. m.,Ordeño,11:37,20.68,2,,,,,1,DI,0.66,0.72,0.96,1.02,0,0,0,0,6.01,5.21,4.90,4.98,VMS 3,,Tanque,,1.14,1.08,1.26,1.56,3.67,3.68,4.93,8.40
10/06/2025 09:49 p. m.,Ordeño,10:25,25.63,3,,TD,,,1,DI,0.66,0.78,0.90,1.20,0,0,0,0,6.13,5.36,4.60,4.88,VMS 3,,Tanque,,1.02,1.38,1.38,1.62,4.54,6.00,6.10,8.99
11/06/2025 03:55 a. m.,Ordeño,07:20,12.80,1,,,,,1,DI,0.54,0.72,0.96,1.14,0,0,0,0,5.30,4.69,4.49,4.54,VMS 3,,Tanque,,1.14,1.14,1.56,1.50,1.99,3.00,3.11,4.70
11/06/2025 10:10 a. m.,Ordeño,08:03,13.31,2,,DI,,,1,DI,0.72,0.78,0.96,0.96,0,0,0,0,5.87,4.91,4.68,4.37,VMS 3,,Tanque,,1.20,1.08,1.32,1.68,2.27,2.63,3.05,5.36
11/06/2025 08:28 p. m.,Ordeño,11:48,23.67,3,,,,,1,DI,0.78,0.72,0.96,1.20,0,0,0,0,7.04,5.34,4.93,5.27,VMS 3,,Tanque,,1.14,1.08,1.44,1.68,4.38,6.01,5.49,7.79
12/06/2025 03:51 a. m.,Ordeño,11:28,19.62,1,,,,,1,DI,0.54,0.66,0.90,1.02,0,0,0,0,5.73,5.01,4.80,4.90,VMS 3,,Tanque,,0.78,1.02,1.32,1.56,3.19,3.75,4.50,8.18
12/06/2025 12:23 p. m.,Ordeño,08:41,19.24,2,,TD,,,1,DI,0.72,0.78,0.96,1.20,0,0,0,0,6.13,5.35,4.97,5.19,VMS 3,,Tanque,,1.14,1.38,1.38,1.56,3.76,4.33,4.97,6.18
12/06/2025 09:37 p. m.,Ordeño,09:55,21.63,3,,,,,1,DI,0.66,0.60,0.84,1.14,0,0,0,0,5.76,5.22,4.76,4.96,VMS 3,,Tanque,,0.96,1.32,1.26,1.50,3.75,4.21,5.18,8.49
13/06/2025 02:49 a. m.,Ordeño,09:22,14.58,1,,,,,1,,0.60,0.66,0.84,1.14,0,0,0,0,5.47,5.28,4.84,4.97,VMS 3,,Tanque,,0.84,1.02,1.26,1.62,2.09,4.24,2.79,5.46
13/06/2025 05:28 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
13/06/2025 08:33 a. m.,Ordeño,07:53,14.75,2,,,,,1,,0.60,0.72,0.90,1.14,0,0,0,0,5.60,5.22,4.99,5.03,VMS 3,,Tanque,,0.90,1.08,1.26,1.50,2.51,2.97,3.64,5.63
13/06/2025 06:55 p. m.,Ordeño,09:23,23.34,3,,,,,1,DI,0.72,0.72,1.02,1.20,0,0,0,0,7.10,5.56,5.11,5.22,VMS 3,,Tanque,,1.02,1.14,1.44,1.62,4.44,4.77,5.74,8.39
14/06/2025 07:34 a. m.,Ordeño,13:31,30.36,1,,,,,1,DI,0.72,0.66,0.84,1.08,0,0,0,0,7.04,5.36,4.87,4.69,VMS 3,,Tanque,,1.08,1.08,1.14,1.62,4.77,7.04,7.21,11.34
14/06/2025 08:20 p. m.,Ordeño,10:04,25.99,2,,"DD,TD",,,1,DI,0.72,0.72,1.02,1.20,0,0,0,0,6.73,5.21,4.77,4.81,VMS 3,,Tanque,,1.20,1.38,1.56,1.74,4.98,5.05,7.11,8.85
15/06/2025 12:45 a. m.,Ordeño,08:22,13.82,1,,,,,1,DI,0.60,0.72,0.72,1.02,0,0,0,0,5.86,5.24,4.64,4.70,VMS 3,,Tanque,,0.90,1.02,1.20,1.32,1.72,3.85,2.46,5.79
15/06/2025 08:42 a. m.,Ordeño,10:50,19.28,2,,,,,1,DI,0.60,0.60,0.84,1.08,0,0,0,0,5.79,5.14,4.96,4.96,VMS 3,,Tanque,,0.96,0.96,1.26,1.56,3.00,4.74,4.63,6.91
15/06/2025 03:55 p. m.,Ordeño,07:56,15.70,3,,,,,1,,0.60,0.66,0.90,1.08,0,0,0,0,5.65,5.04,4.96,4.93,VMS 3,,Tanque,,0.90,0.96,1.26,1.56,2.65,3.14,3.80,6.11
16/06/2025 04:12 a. m.,Ordeño,13:34,30.61,1,,,,,1,DI,0.72,0.72,1.02,1.20,0,0,0,0,7.44,5.64,5.14,5.14,VMS 3,,Tanque,,1.08,1.08,1.38,1.74,4.81,6.81,7.07,11.92
16/06/2025 11:00 a. m.,Ordeño,09:21,15.40,2,,,,,1,DI,0.66,0.54,0.90,1.08,0,0,0,0,6.16,5.01,4.73,4.67,VMS 3,,Tanque,,0.90,0.90,1.32,1.50,2.95,3.50,3.79,5.16
16/06/2025 04:52 p. m.,Ordeño,07:18,14.19,3,,,,,1,DI,0.66,0.66,0.96,1.08,0,0,0,0,6.06,4.93,4.78,4.80,VMS 3,,Tanque,,0.96,0.96,1.38,1.50,2.31,2.84,3.78,5.26
17/06/2025 01:54 a. m.,Ordeño,09:19,21.15,1,,,,,1,DI,0.66,0.72,0.96,1.14,0,0,0,0,6.29,5.50,4.91,5.21,VMS 3,,Tanque,,0.96,1.14,1.38,1.56,3.68,4.73,5.16,7.58
17/06/2025 10:54 a. m.,Ordeño,09:18,20.25,2,,,,,1,DI,0.66,0.72,0.84,1.14,0,0,0,0,5.81,5.43,4.78,4.96,VMS 3,,Tanque,,1.08,1.14,1.26,1.62,3.34,4.59,4.99,7.33
17/06/2025 07:12 p. m.,Ordeño,11:05,19.23,3,,,,,1,DI,0.60,0.66,0.96,1.14,0,0,0,0,5.58,5.09,4.66,4.64,VMS 3,,Tanque,,0.90,0.96,1.38,1.62,3.20,4.75,4.03,7.25
18/06/2025 08:40 a. m.,Ordeño,13:40,29.54,1,,,,,1,DI,0.72,0.72,0.90,1.08,0,0,0,0,6.52,5.46,4.98,4.89,VMS 3,,Tanque,,1.08,1.14,1.38,1.80,4.73,6.60,6.87,11.34
18/06/2025 07:26 p. m.,Ordeño,09:21,20.79,2,,,,,1,DI,0.66,0.66,0.96,1.14,0,0,0,0,6.36,5.00,4.72,4.83,VMS 3,,Tanque,,1.02,0.90,1.38,1.62,3.82,3.35,5.76,7.86
19/06/2025 09:50 a. m.,Ordeño,14:13,36.41,1,,,,,1,"DI,DD",0.72,0.78,1.02,1.20,0,0,0,0,7.44,5.94,4.98,5.00,VMS 3,,Tanque,,1.26,1.14,1.44,1.80,5.96,8.49,8.63,13.33
19/06/2025 08:21 p. m.,Ordeño,12:52,22.54,2,,,,,1,DI,0.72,0.72,0.90,1.02,0,0,0,0,5.88,5.21,4.83,4.84,VMS 3,,Tanque,,1.08,1.20,1.44,1.68,3.83,4.06,5.54,9.11
20/06/2025 04:11 a. m.,Ordeño,10:47,19.86,1,,,,,1,DI,0.72,0.72,0.96,1.14,0,0,0,0,6.64,5.40,4.92,5.02,VMS 3,,Tanque,,1.20,1.14,1.38,1.56,3.46,5.50,4.62,6.28
20/06/2025 01:04 p. m.,Ordeño,11:54,21.32,2,,,,,1,DI,0.66,0.78,1.08,1.08,0,0,0,0,6.71,5.57,5.18,5.40,VMS 3,,Tanque,,1.20,1.26,1.38,1.86,2.96,3.97,5.43,8.96
21/06/2025 12:08 a. m.,Ordeño,11:10,25.16,1,,,,,1,"DI,DD",0.78,0.72,0.96,1.20,0,0,0,0,7.44,5.65,4.69,5.12,VMS 3,,Tanque,,1.14,1.14,1.38,1.62,4.20,5.62,6.31,9.03
21/06/2025 06:47 a. m.,Ordeño,08:10,15.65,2,,,,,1,DI,0.66,0.72,0.90,1.26,0,0,0,0,6.00,5.26,4.42,4.97,VMS 3,,Tanque,,1.02,1.02,1.50,1.68,2.31,3.18,3.82,6.34
21/06/2025 03:30 p. m.,Ordeño,07:40,17.98,3,,,,,1,DI,0.66,0.84,0.96,1.20,0,0,0,0,5.86,5.42,4.56,5.27,VMS 3,,Tanque,,0.96,1.26,1.74,1.62,3.31,3.85,4.56,6.26
21/06/2025 09:35 p. m.,Ordeño,09:03,16.28,4,,,,,1,DI,0.72,0.78,0.72,1.20,0,0,0,0,5.85,5.59,4.62,5.25,VMS 3,,Tanque,,1.08,1.26,1.14,1.62,2.54,3.41,4.48,5.85
22/06/2025 07:29 a. m.,Ordeño,13:07,24.67,1,,,,,1,DI,0.48,0.78,0.84,1.20,0,0,0,0,7.04,5.88,4.89,5.58,VMS 3,,Tanque,,0.84,1.26,1.26,1.62,4.46,5.44,6.07,8.70
22/06/2025 03:31 p. m.,Ordeño,09:45,19.55,2,,,,,1,DI,0.54,0.72,1.14,1.20,0,0,0,0,5.86,5.20,4.49,4.84,VMS 3,,Tanque,,1.08,1.26,1.62,1.80,2.62,4.11,4.81,8.01
23/06/2025 03:38 a. m.,Ordeño,10:06,27.09,1,,TD,,,1,"DI,DD",0.66,0.84,1.02,1.32,0,0,0,0,6.61,5.57,4.56,5.12,VMS 3,,Tanque,,1.26,1.26,1.50,1.80,4.84,5.55,7.00,9.70
23/06/2025 01:57 p. m.,Ordeño,12:06,26.42,2,,,,,1,"DI,DD",0.66,0.84,1.08,1.20,0,0,0,0,7.10,5.47,4.42,4.84,VMS 3,,Tanque,,1.02,1.32,1.44,2.22,4.42,5.45,6.55,10.00
23/06/2025 07:14 p. m.,Ordeño,06:22,11.74,3,,,,,1,DI,0.54,0.60,0.84,1.20,0,0,0,0,5.53,4.78,4.49,4.56,VMS 3,,Tanque,,1.14,0.84,1.20,1.50,1.91,2.38,2.88,4.57
24/06/2025 03:43 a. m.,Ordeño,10:53,18.37,1,,,,,1,,0.54,0.60,0.90,1.02,0,0,0,0,5.59,5.38,4.88,4.99,VMS 3,,Tanque,,1.26,1.26,1.32,1.62,2.68,4.29,4.13,7.27
24/06/2025 08:41 a. m.,Ordeño,08:31,13.70,2,,,,,1,DI,0.66,0.60,0.96,1.08,0,0,0,0,6.48,5.43,4.98,5.29,VMS 3,,Tanque,,1.26,1.02,1.32,1.44,2.51,3.43,3.20,4.56
24/06/2025 01:08 p. m.,Ordeño,08:46,12.54,3,,,,,1,DI,0.66,0.60,0.90,1.08,0,0,0,0,5.99,5.03,4.82,5.00,VMS 3,,Tanque,,0.90,1.02,1.32,1.44,2.41,2.50,3.07,4.56
24/06/2025 07:24 p. m.,Ordeño,07:11,13.39,4,,,,,1,,0.54,0.66,0.96,1.08,0,0,0,0,5.53,5.30,4.96,5.24,VMS 3,,Tanque,,0.90,0.90,1.38,1.50,2.24,2.84,3.45,4.86
24/06/2025 11:30 p. m.,Ordeño,06:23,8.59,5,,,,,0,,0.48,0.60,0.78,0.90,0,0,0,0,5.67,5.58,5.17,5.49,VMS 3,,Tanque,,0.84,0.96,1.20,1.44,1.39,1.71,1.84,3.65
25/06/2025 06:41 a. m.,Ordeño,07:54,16.24,1,,TD,,,0,,0.60,0.72,1.02,1.26,0,0,0,0,5.45,5.52,4.95,5.12,VMS 3,,Tanque,,0.90,1.14,1.44,1.62,2.65,3.60,4.23,5.76
25/06/2025 04:12 p. m.,Ordeño,12:33,21.06,2,,,,,1,"DI,DD",0.66,0.72,0.90,1.02,0,0,0,0,6.05,5.65,4.81,4.93,VMS 3,,Tanque,,1.08,1.02,1.38,1.62,3.41,4.26,4.68,8.71
25/06/2025 10:54 p. m.,Ordeño,08:49,15.73,3,,TD,,,1,DI,0.72,0.72,0.96,1.20,0,0,0,0,6.47,5.44,4.76,4.84,VMS 3,,Tanque,,1.50,1.14,1.44,1.74,2.84,4.24,3.74,4.91
26/06/2025 07:04 a. m.,Ordeño,09:37,20.98,1,,,,,1,DI,0.66,0.60,0.96,1.20,0,0,0,0,7.44,5.44,4.97,5.25,VMS 3,,Tanque,,1.02,1.02,1.44,1.62,4.18,3.47,5.42,7.91
26/06/2025 03:37 p. m.,Ordeño,09:37,23.19,2,,,,,1,DI,0.78,0.78,1.02,1.20,0,0,0,0,6.53,5.85,5.17,5.23,VMS 3,,Tanque,,1.14,1.20,1.44,1.74,4.07,4.89,5.81,8.42
26/06/2025 10:48 p. m.,Ordeño,08:45,17.22,3,,,,,1,"DI,DD",0.60,0.72,0.90,1.14,0,0,0,0,5.44,5.38,4.68,4.66,VMS 3,,Tanque,,1.32,1.08,1.26,1.62,3.10,4.05,3.40,6.67
27/06/2025 08:15 a. m.,Ordeño,10:31,22.20,1,,,,,1,,0.66,0.66,1.08,1.14,0,0,0,0,5.50,5.38,4.86,4.90,VMS 3,,Tanque,,1.26,1.14,1.56,1.62,3.50,4.76,5.75,8.19
27/06/2025 01:24 p. m.,Ordeño,07:31,13.94,2,,,,,1,,0.66,0.72,1.02,1.20,0,0,0,0,5.53,5.19,4.88,4.83,VMS 3,,Tanque,,0.96,1.20,1.44,1.56,2.83,2.78,3.58,4.75
27/06/2025 01:24 p. m.,Echada sin ordeñar,07:31,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
27/06/2025 08:03 p. m.,Ordeño,08:12,16.61,3,,,,,0,,0.66,0.66,0.96,1.26,0,0,0,0,5.45,5.40,4.93,5.19,VMS 3,,Tanque,,1.20,0.96,1.38,1.62,2.87,3.00,4.19,6.55
28/06/2025 02:54 a. m.,Ordeño,08:31,17.41,1,,,,,0,,0.60,0.72,0.96,1.26,0,0,0,0,5.37,5.71,5.07,5.36,VMS 3,,Tanque,,0.90,1.26,1.38,1.68,3.20,3.68,4.31,6.22
28/06/2025 01:30 p. m.,Ordeño,12:04,23.43,2,,TD,,,1,,0.72,0.72,1.08,1.20,0,0,0,0,5.82,5.84,5.26,5.11,VMS 3,,Tanque,,1.14,1.32,1.44,1.68,4.34,6.09,6.34,6.66
28/06/2025 05:54 p. m.,Ordeño,10:08,3.99,3,,,"DI,DD,TI",DD,1,DI,0.24,0.18,0.42,0.78,0,0,0,0,5.55,0.00,4.67,4.85,VMS 3,,Tanque,,0.60,0.54,0.78,1.50,0.34,0.09,0.41,3.15
28/06/2025 10:58 p. m.,Ordeño,09:35,17.27,4,,,,,1,,0.60,0.66,0.96,1.08,0,0,0,0,5.23,5.42,4.91,4.53,VMS 3,,Tanque,,0.90,1.08,1.44,1.50,2.67,3.76,3.77,7.07
29/06/2025 04:26 a. m.,Ordeño,08:34,14.06,1,,,,,0,,0.54,0.66,1.02,1.14,0,0,0,0,4.92,5.01,4.68,4.55,VMS 3,,Tanque,,0.84,1.02,1.38,1.62,2.90,2.58,3.60,4.98
29/06/2025 02:50 p. m.,Ordeño,09:55,23.40,2,,,,,0,,0.72,0.72,1.08,1.20,0,0,0,0,5.25,5.61,5.06,4.91,VMS 3,,Tanque,,1.02,1.20,1.44,1.86,4.03,5.10,6.17,8.10
29/06/2025 11:32 p. m.,Ordeño,11:42,20.41,3,,,,,1,,0.60,0.66,0.96,1.02,0,0,0,0,5.07,5.34,4.91,4.79,VMS 3,,Tanque,,0.90,0.96,1.38,1.50,3.28,4.02,4.66,8.45
30/06/2025 09:48 a. m.,Ordeño,11:51,24.64,1,,,,,1,DI,0.66,0.66,1.08,1.20,0,0,0,0,6.44,5.74,5.03,5.04,VMS 3,,Tanque,,0.90,1.02,1.44,1.74,4.24,6.12,6.20,8.08
30/06/2025 07:40 p. m.,Ordeño,11:59,22.76,2,,,,,1,DI,0.66,0.72,1.02,1.08,0,0,0,0,6.03,5.13,4.80,4.61,VMS 3,,Tanque,,1.26,1.14,1.74,1.62,3.54,3.70,5.83,9.69
01/07/2025 01:19 a. m.,Ordeño,07:01,13.47,1,,,,,1,DI,0.60,0.60,1.02,1.14,0,0,0,0,5.82,5.12,4.60,4.49,VMS 3,,Tanque,,1.38,0.96,1.38,1.80,2.48,2.47,3.85,4.67
01/07/2025 07:50 a. m.,Ordeño,07:34,13.82,2,,DI,,,1,DI,0.60,0.66,0.90,1.08,0,0,0,0,5.57,5.25,4.80,4.74,VMS 3,,Tanque,,1.20,0.96,1.26,1.38,2.18,2.68,3.46,5.50
01/07/2025 02:30 p. m.,Ordeño,09:20,16.88,3,,,,,1,DI,0.60,0.78,0.90,1.08,0,0,0,0,5.92,5.59,5.04,5.02,VMS 3,,Tanque,,0.90,1.20,1.44,1.50,3.97,3.05,3.96,5.90
01/07/2025 10:32 p. m.,Ordeño,10:10,19.80,4,,,,,1,DD,0.48,0.66,1.02,1.20,0,0,0,0,5.19,5.93,5.04,5.09,VMS 3,,Tanque,,0.78,1.02,1.38,1.56,3.06,4.86,4.77,7.11
02/07/2025 07:48 a. m.,Ordeño,11:24,22.98,1,,,,,0,,0.60,0.72,1.02,1.08,0,0,0,0,5.13,5.39,4.90,4.81,VMS 3,,Tanque,,1.08,1.20,1.32,1.80,3.16,5.45,5.61,8.76
02/07/2025 04:36 p. m.,Ordeño,10:06,19.04,2,,,,,0,,0.60,0.72,0.96,1.08,0,0,0,0,5.33,5.18,4.90,4.75,VMS 3,,Tanque,,1.08,1.14,1.44,1.50,3.92,3.22,4.36,7.54
02/07/2025 11:38 p. m.,Ordeño,07:32,14.97,3,,,,,1,,0.60,0.72,1.02,1.08,0,0,0,0,5.03,5.31,4.91,4.71,VMS 3,,Tanque,,0.84,1.08,1.38,1.56,2.55,3.10,4.16,5.16
03/07/2025 09:31 a. m.,Ordeño,09:43,24.11,1,,,,,1,,0.72,0.78,1.08,1.32,0,0,0,0,5.51,5.73,5.11,5.23,VMS 3,,Tanque,,1.08,1.14,1.44,2.04,3.84,5.27,6.11,8.89
03/07/2025 10:04 p. m.,Ordeño,13:32,28.39,2,,,,,1,DD,0.66,0.78,1.02,1.14,0,0,0,0,5.19,5.54,4.85,4.66,VMS 3,,Tanque,,1.02,1.20,1.62,1.74,4.79,5.77,6.73,11.10
04/07/2025 08:57 a. m.,Ordeño,10:10,23.55,1,,,,,0,,0.72,0.78,1.14,1.32,0,0,0,0,4.93,5.41,4.81,4.82,VMS 3,,Tanque,,1.08,1.14,1.50,1.86,4.50,5.33,5.90,7.82
04/07/2025 07:14 p. m.,Ordeño,08:59,21.35,2,,,,,0,,0.60,0.78,1.08,1.26,0,0,0,0,5.03,5.39,4.88,5.01,VMS 3,,Tanque,,0.96,1.14,1.44,1.74,3.69,4.14,5.68,7.84
05/07/2025 01:12 a. m.,Ordeño,06:59,14.51,1,,TD,,,0,,0.66,0.72,1.02,1.32,0,0,0,0,4.98,5.17,4.89,4.86,VMS 3,,Tanque,,0.96,1.14,1.44,1.92,2.47,2.75,3.69,5.60
05/07/2025 11:04 a. m.,Ordeño,11:55,23.67,2,,,,,0,,0.66,0.78,1.08,1.20,0,0,0,0,5.13,5.64,5.14,5.06,VMS 3,,Tanque,,1.08,1.26,1.50,1.80,3.88,4.51,5.38,9.90
05/07/2025 07:31 p. m.,Ordeño,07:03,16.30,3,,"DI,DD",,,0,,0.66,0.78,1.02,1.20,0,0,0,0,4.99,5.49,5.01,4.95,VMS 3,,Tanque,,1.20,1.20,1.38,1.56,2.69,3.53,4.34,5.74
06/07/2025 12:46 a. m.,Ordeño,06:59,13.51,1,,,,,0,,0.60,0.78,0.90,1.14,0,0,0,0,5.01,5.36,4.92,4.95,VMS 3,,Tanque,,1.08,1.20,1.32,1.50,2.41,3.12,3.22,4.76
06/07/2025 01:25 p. m.,Ordeño,12:32,28.52,2,,,,,0,,0.66,0.78,1.14,1.20,0,0,0,0,5.32,5.77,5.09,5.13,VMS 3,,Tanque,,1.02,1.20,1.50,1.74,4.81,5.45,7.07,11.19
06/07/2025 11:06 p. m.,Ordeño,08:44,19.62,3,,"DI,TD",,,0,,0.66,0.66,0.96,1.14,0,0,0,0,4.86,5.14,4.75,4.67,VMS 3,,Tanque,,1.20,1.02,1.32,1.44,3.54,3.73,5.47,6.88
07/07/2025 03:28 a. m.,Ordeño,07:19,11.52,1,,DI,,,0,,0.60,0.66,0.90,1.02,0,0,0,0,4.67,5.13,4.75,4.68,VMS 3,,Tanque,,1.20,1.02,1.26,1.62,1.66,2.90,2.52,4.44
07/07/2025 10:33 a. m.,Ordeño,08:17,14.76,2,,,,,0,,0.54,0.66,0.96,1.14,0,0,0,0,5.21,5.32,5.05,5.18,VMS 3,,Tanque,,0.84,1.02,1.32,1.62,2.80,2.61,3.64,5.71
